CPU Frequency: 1000mhz
starting lcm thread... 
starting setpoint thread... 
starting print thread... 
initializing imu... 
initializing controller...
initializing motors...
initializing odometry...
attaching imu interupt...
we are running!!!

RUNNING...
SENSORS | ODOMETRY |
  X_DOT  |    X    |
  0.696  |  2.124  |  0.696  |  0.696  
  0.702  |  2.159  |  0.702  |  0.702  
  0.696  |  2.194  |  0.696  |  0.696  
  0.705  |  2.229  |  0.705  |  0.705  
  0.702  |  2.264  |  0.702  |  0.702  
  0.705  |  2.299  |  0.705  |  0.705  
  0.699  |  2.334  |  0.699  |  0.699  
  0.699  |  2.369  |  0.699  |  0.699  
  0.696  |  2.404  |  0.696  |  0.696  
  0.705  |  2.439  |  0.705  |  0.705  
  0.693  |  2.474  |  0.693  |  0.693  
  0.699  |  2.509  |  0.699  |  0.699  
  0.702  |  2.544  |  0.702  |  0.702  
  0.702  |  2.579  |  0.702  |  0.702  
  0.702  |  2.614  |  0.702  |  0.702  
  0.705  |  2.649  |  0.705  |  0.705  
  0.696  |  2.684  |  0.696  |  0.696  
  0.702  |  2.719  |  0.702  |  0.702  
  0.699  |  2.754  |  0.699  |  0.699  
  0.699  |  2.789  |  0.699  |  0.699  
  0.702  |  2.824  |  0.702  |  0.702  
  0.696  |  2.859  |  0.696  |  0.696  
  0.702  |  2.894  |  0.702  |  0.702  
  0.693  |  2.929  |  0.693  |  0.693  
  0.708  |  2.964  |  0.708  |  0.708  
  0.702  |  2.999  |  0.702  |  0.702  
  0.699  |  3.034  |  0.699  |  0.699  
  0.702  |  3.069  |  0.702  |  0.702  
  0.699  |  3.104  |  0.699  |  0.699  
  0.699  |  3.139  |  0.699  |  0.699  
  0.702  |  3.174  |  0.702  |  0.702  
  0.696  |  3.209  |  0.696  |  0.696  
  0.705  |  3.244  |  0.705  |  0.705  
  0.699  |  3.279  |  0.699  |  0.699  
  0.699  |  3.314  |  0.699  |  0.699  
  0.705  |  3.349  |  0.705  |  0.705  
  0.690  |  3.384  |  0.689  |  0.690  
  0.702  |  3.419  |  0.702  |  0.702  
  0.699  |  3.454  |  0.699  |  0.699  
  0.702  |  3.524  |  0.702  |  0.702  
  0.702  |  3.559  |  0.702  |  0.702  
  0.702  |  3.594  |  0.702  |  0.702  
  0.696  |  3.629  |  0.696  |  0.696  
  0.705  |  3.664  |  0.705  |  0.705  
  0.693  |  3.699  |  0.693  |  0.693  
  0.702  |  3.734  |  0.702  |  0.702  
  0.705  |  3.769  |  0.705  |  0.705  
  0.690  |  3.804  |  0.690  |  0.690  
  0.705  |  3.839  |  0.705  |  0.705  
  0.699  |  3.874  |  0.699  |  0.699  
  0.702  |  3.909  |  0.702  |  0.702  
  0.708  |  3.944  |  0.708  |  0.708  
  0.693  |  3.979  |  0.693  |  0.693  
  0.702  |  4.014  |  0.702  |  0.702  
  0.702  |  4.049  |  0.702  |  0.702  
  0.696  |  4.084  |  0.696  |  0.696  
  0.702  |  4.119  |  0.702  |  0.702  
  0.696  |  4.154  |  0.696  |  0.696  
  0.702  |  4.189  |  0.702  |  0.702  
  0.702  |  4.224  |  0.702  |  0.702  
  0.699  |  4.259  |  0.699  |  0.699  
  0.702  |  4.294  |  0.702  |  0.702  
  0.702  |  4.329  |  0.702  |  0.702  
  0.699  |  4.364  |  0.699  |  0.699  
  0.699  |  4.399  |  0.699  |  0.699  
  0.702  |  4.434  |  0.702  |  0.702  
  0.699  |  4.469  |  0.699  |  0.699  
  0.702  |  4.504  |  0.702  |  0.702  
  0.699  |  4.539  |  0.699  |  0.699  
  0.699  |  4.574  |  0.699  |  0.699  
  0.699  |  4.609  |  0.699  |  0.699  
  0.702  |  4.644  |  0.702  |  0.702  
  0.699  |  4.679  |  0.699  |  0.699  
  0.699  |  4.714  |  0.699  |  0.699  
  0.705  |  4.749  |  0.705  |  0.705  
  0.696  |  4.784  |  0.696  |  0.696  
  0.699  |  4.819  |  0.699  |  0.699  
  0.702  |  4.854  |  0.702  |  0.702  
  0.699  |  4.889  |  0.699  |  0.699  

received SIGINT Ctrl-C
