CPU Frequency: 1000mhz
starting lcm thread... 
starting setpoint thread... 
starting print thread... 
initializing imu... 
initializing controller...
initializing motors...
initializing odometry...
attaching imu interupt...
we are running!!!

RUNNING...
SENSORS | ODOMETRY |
  X_DOT  |    X    |
  0.077  |  0.007  |  0.069  |  0.085  
  0.139  |  0.008  |  0.131  |  0.146  
 -0.062  |  0.007  | -0.054  | -0.069  
 -0.123  |  0.006  | -0.131  | -0.115  
  0.092  |  0.007  |  0.100  |  0.085  
  0.139  |  0.008  |  0.139  |  0.139  
 -0.092  |  0.008  | -0.085  | -0.100  
 -0.154  |  0.006  | -0.154  | -0.154  
  0.092  |  0.007  |  0.092  |  0.092  
  0.139  |  0.008  |  0.131  |  0.146  
 -0.077  |  0.008  | -0.069  | -0.085  
 -0.139  |  0.006  | -0.146  | -0.131  
  0.092  |  0.007  |  0.092  |  0.092  
  0.139  |  0.008  |  0.139  |  0.139  
 -0.077  |  0.008  | -0.077  | -0.077  
 -0.154  |  0.006  | -0.146  | -0.162  
  0.092  |  0.007  |  0.092  |  0.092  
  0.139  |  0.008  |  0.146  |  0.131  
 -0.092  |  0.008  | -0.092  | -0.092  
 -0.139  |  0.006  | -0.146  | -0.131  
  0.092  |  0.007  |  0.100  |  0.085  
  0.139  |  0.008  |  0.131  |  0.146  
 -0.077  |  0.008  | -0.069  | -0.085  
 -0.154  |  0.006  | -0.162  | -0.146  
  0.077  |  0.007  |  0.077  |  0.077  
  0.123  |  0.008  |  0.123  |  0.123  
 -0.092  |  0.007  | -0.093  | -0.092  
 -0.123  |  0.006  | -0.131  | -0.115  
  0.077  |  0.007  |  0.077  |  0.077  
 -0.092  |  0.007  | -0.093  | -0.092  
 -0.092  |  0.007  | -0.093  | -0.092  
  0.092  |  0.006  |  0.085  |  0.100  
  0.154  |  0.008  |  0.154  |  0.154  
 -0.062  |  0.007  | -0.054  | -0.069  
 -0.123  |  0.006  | -0.123  | -0.123  
  0.092  |  0.007  |  0.092  |  0.092  
  0.139  |  0.008  |  0.146  |  0.131  
 -0.062  |  0.008  | -0.062  | -0.061  
 -0.092  |  0.007  | -0.092  | -0.093  
  0.139  |  0.008  |  0.137  |  0.140  
  0.185  |  0.010  |  0.183  |  0.187  
 -0.062  |  0.010  | -0.061  | -0.062  
 -0.108  |  0.008  | -0.109  | -0.106  
  0.092  |  0.009  |  0.092  |  0.093  
  0.139  |  0.011  |  0.139  |  0.139  
 -0.092  |  0.010  | -0.100  | -0.085  
 -0.154  |  0.008  | -0.162  | -0.146  
  0.077  |  0.009  |  0.085  |  0.069  
  0.139  |  0.010  |  0.146  |  0.131  
 -0.062  |  0.010  | -0.054  | -0.069  
 -0.139  |  0.008  | -0.139  | -0.139  
  0.092  |  0.009  |  0.100  |  0.085  
  0.139  |  0.011  |  0.139  |  0.139  
 -0.108  |  0.010  | -0.108  | -0.108  
 -0.154  |  0.008  | -0.154  | -0.154  
  0.092  |  0.009  |  0.092  |  0.092  
  0.139  |  0.010  |  0.131  |  0.146  
 -0.077  |  0.010  | -0.069  | -0.085  
 -0.139  |  0.008  | -0.146  | -0.131  
  0.092  |  0.009  |  0.092  |  0.092  
  0.154  |  0.011  |  0.154  |  0.154  
 -0.092  |  0.010  | -0.085  | -0.100  
 -0.154  |  0.008  | -0.154  | -0.154  
  0.092  |  0.009  |  0.085  |  0.100  
  0.154  |  0.011  |  0.154  |  0.154  
 -0.092  |  0.010  | -0.092  | -0.092  
 -0.139  |  0.008  | -0.131  | -0.146  
  0.139  |  0.011  |  0.131  |  0.146  
 -0.092  |  0.010  | -0.085  | -0.100  
 -0.154  |  0.008  | -0.162  | -0.146  
  0.092  |  0.009  |  0.092  |  0.092  
  0.154  |  0.011  |  0.154  |  0.154  
 -0.092  |  0.010  | -0.092  | -0.092  
 -0.154  |  0.008  | -0.154  | -0.154  
  0.092  |  0.009  |  0.092  |  0.092  
  0.139  |  0.011  |  0.146  |  0.131  
 -0.062  |  0.010  | -0.069  | -0.054  
 -0.108  |  0.009  | -0.115  | -0.100  
  0.092  |  0.010  |  0.092  |  0.092  
  0.139  |  0.011  |  0.146  |  0.131  
 -0.108  |  0.010  | -0.108  | -0.108  
 -0.154  |  0.009  | -0.154  | -0.154  
  0.092  |  0.010  |  0.092  |  0.092  
  0.154  |  0.011  |  0.154  |  0.154  
 -0.108  |  0.010  | -0.108  | -0.108  
 -0.154  |  0.008  | -0.154  | -0.154  
  0.092  |  0.009  |  0.092  |  0.092  
  0.154  |  0.011  |  0.154  |  0.154  
 -0.077  |  0.010  | -0.069  | -0.085  
 -0.139  |  0.009  | -0.139  | -0.139  
  0.077  |  0.010  |  0.085  |  0.069  
  0.139  |  0.011  |  0.139  |  0.139  
 -0.092  |  0.010  | -0.100  | -0.085  
 -0.154  |  0.008  | -0.154  | -0.154  
  0.108  |  0.010  |  0.108  |  0.108  
  0.154  |  0.011  |  0.154  |  0.154  
 -0.062  |  0.010  | -0.062  | -0.062  
 -0.123  |  0.009  | -0.115  | -0.131  
  0.092  |  0.010  |  0.092  |  0.092  
  0.123  |  0.011  |  0.131  |  0.115  
 -0.108  |  0.010  | -0.100  | -0.115  
 -0.154  |  0.009  | -0.162  | -0.146  
  0.139  |  0.011  |  0.131  |  0.146  
 -0.077  |  0.010  | -0.077  | -0.077  
 -0.123  |  0.009  | -0.123  | -0.123  

received SIGINT Ctrl-C
