CPU Frequency: 1000mhz
starting lcm thread... 
starting setpoint thread... 
starting print thread... 
initializing imu... 
initializing controller...
initializing motors...
initializing odometry...
attaching imu interupt...
we are running!!!

RUNNING...
SENSORS | ODOMETRY |
  X_DOT  |    X    |
  0.216  |  1.181  |  0.216  |  0.216  
  0.216  |  1.183  |  0.223  |  0.208  
  0.216  |  1.186  |  0.216  |  0.216  
  0.200  |  1.188  |  0.208  |  0.192  
  0.216  |  1.190  |  0.223  |  0.208  
  0.216  |  1.192  |  0.216  |  0.216  
  0.216  |  1.194  |  0.216  |  0.216  
  0.200  |  1.196  |  0.208  |  0.192  
  0.216  |  1.198  |  0.216  |  0.216  
  0.216  |  1.200  |  0.216  |  0.216  
  0.216  |  1.202  |  0.216  |  0.216  
  0.231  |  1.205  |  0.239  |  0.223  
  0.200  |  1.207  |  0.208  |  0.192  
  0.216  |  1.209  |  0.216  |  0.216  
  0.216  |  1.213  |  0.216  |  0.216  
  0.216  |  1.213  |  0.216  |  0.216  
  0.216  |  1.215  |  0.223  |  0.208  
  0.200  |  1.219  |  0.200  |  0.200  
  0.231  |  1.221  |  0.231  |  0.231  
  0.200  |  1.223  |  0.200  |  0.200  
  0.231  |  1.226  |  0.239  |  0.223  
  0.216  |  1.228  |  0.216  |  0.216  
  0.216  |  1.230  |  0.223  |  0.208  
  0.200  |  1.232  |  0.200  |  0.200  
  0.216  |  1.234  |  0.216  |  0.216  
  0.216  |  1.236  |  0.216  |  0.216  
  0.216  |  1.238  |  0.223  |  0.208  
  0.216  |  1.241  |  0.223  |  0.208  
  0.216  |  1.243  |  0.208  |  0.223  
  0.200  |  1.245  |  0.200  |  0.200  
  0.216  |  1.247  |  0.216  |  0.216  
  0.216  |  1.249  |  0.216  |  0.216  
  0.216  |  1.251  |  0.216  |  0.216  
  0.200  |  1.253  |  0.208  |  0.192  
  0.216  |  1.255  |  0.216  |  0.216  
  0.216  |  1.257  |  0.216  |  0.216  
  0.216  |  1.259  |  0.223  |  0.208  
  0.200  |  1.261  |  0.200  |  0.200  
  0.216  |  1.264  |  0.216  |  0.215  
  0.231  |  1.266  |  0.231  |  0.231  
  0.200  |  1.268  |  0.208  |  0.192  
  0.216  |  1.270  |  0.216  |  0.216  
  0.200  |  1.272  |  0.208  |  0.192  
  0.246  |  1.274  |  0.246  |  0.246  
  0.200  |  1.276  |  0.208  |  0.192  
  0.200  |  1.278  |  0.192  |  0.208  
  0.216  |  1.280  |  0.223  |  0.208  
  0.200  |  1.282  |  0.208  |  0.192  
  0.231  |  1.285  |  0.231  |  0.231  
  0.200  |  1.287  |  0.208  |  0.192  
  0.231  |  1.289  |  0.231  |  0.231  
  0.200  |  1.293  |  0.208  |  0.192  
  0.216  |  1.295  |  0.216  |  0.216  
  0.216  |  1.297  |  0.216  |  0.216  
  0.231  |  1.300  |  0.239  |  0.223  
  0.216  |  1.302  |  0.216  |  0.216  
  0.200  |  1.304  |  0.200  |  0.200  
  0.216  |  1.306  |  0.215  |  0.216  
  0.231  |  1.308  |  0.231  |  0.231  
  0.216  |  1.310  |  0.216  |  0.216  
  0.216  |  1.312  |  0.216  |  0.216  
  0.200  |  1.314  |  0.208  |  0.192  
  0.200  |  1.316  |  0.208  |  0.192  
  0.216  |  1.318  |  0.216  |  0.216  
  0.216  |  1.321  |  0.216  |  0.216  
  0.231  |  1.323  |  0.231  |  0.231  
  0.200  |  1.325  |  0.200  |  0.200  
  0.216  |  1.327  |  0.216  |  0.216  
  0.200  |  1.329  |  0.208  |  0.192  
  0.216  |  1.331  |  0.216  |  0.216  
  0.216  |  1.333  |  0.216  |  0.216  
  0.216  |  1.335  |  0.223  |  0.208  
  0.216  |  1.337  |  0.223  |  0.208  
  0.200  |  1.339  |  0.192  |  0.208  
  0.216  |  1.342  |  0.216  |  0.216  
  0.200  |  1.344  |  0.208  |  0.192  
  0.231  |  1.346  |  0.231  |  0.231  
  0.200  |  1.348  |  0.200  |  0.200  
  0.216  |  1.350  |  0.216  |  0.216  
  0.216  |  1.352  |  0.216  |  0.216  
  0.231  |  1.354  |  0.231  |  0.231  
  0.216  |  1.357  |  0.223  |  0.208  
  0.200  |  1.359  |  0.208  |  0.192  
  0.200  |  1.360  |  0.200  |  0.200  
  0.231  |  1.363  |  0.231  |  0.231  
  0.200  |  1.365  |  0.208  |  0.192  
  0.216  |  1.367  |  0.208  |  0.223  
  0.200  |  1.369  |  0.200  |  0.200  
  0.200  |  1.373  |  0.208  |  0.192  
  0.200  |  1.373  |  0.208  |  0.192  
  0.185  |  1.377  |  0.177  |  0.192  
  0.231  |  1.380  |  0.231  |  0.231  
  0.200  |  1.382  |  0.200  |  0.200  
  0.231  |  1.384  |  0.239  |  0.223  
  0.200  |  1.386  |  0.208  |  0.192  
  0.216  |  1.388  |  0.216  |  0.216  
  0.216  |  1.390  |  0.216  |  0.216  
  0.231  |  1.392  |  0.231  |  0.231  
  0.216  |  1.394  |  0.223  |  0.208  
  0.216  |  1.397  |  0.216  |  0.216  
  0.216  |  1.399  |  0.216  |  0.216  
  0.200  |  1.401  |  0.208  |  0.192  
  0.216  |  1.403  |  0.216  |  0.216  
  0.216  |  1.405  |  0.223  |  0.208  
  0.216  |  1.407  |  0.216  |  0.216  
  0.200  |  1.409  |  0.208  |  0.192  
  0.216  |  1.411  |  0.223  |  0.208  
  0.200  |  1.413  |  0.192  |  0.208  
  0.216  |  1.415  |  0.223  |  0.208  
  0.216  |  1.417  |  0.216  |  0.216  
  0.216  |  1.420  |  0.216  |  0.216  
  0.231  |  1.422  |  0.231  |  0.231  
  0.216  |  1.424  |  0.223  |  0.208  
  0.200  |  1.426  |  0.208  |  0.192  
  0.200  |  1.428  |  0.200  |  0.200  
  0.216  |  1.430  |  0.216  |  0.216  
  0.231  |  1.432  |  0.231  |  0.231  
  0.216  |  1.434  |  0.216  |  0.216  
  0.200  |  1.436  |  0.208  |  0.192  
  0.216  |  1.439  |  0.216  |  0.216  
  0.231  |  1.441  |  0.231  |  0.231  
  0.200  |  1.443  |  0.208  |  0.192  
  0.216  |  1.447  |  0.216  |  0.216  
  0.216  |  1.449  |  0.216  |  0.216  
  0.216  |  1.451  |  0.223  |  0.208  
  0.216  |  1.453  |  0.216  |  0.216  
  0.216  |  1.456  |  0.223  |  0.208  
  0.216  |  1.458  |  0.216  |  0.216  
  0.216  |  1.460  |  0.216  |  0.216  
  0.200  |  1.462  |  0.200  |  0.200  
  0.231  |  1.464  |  0.231  |  0.231  
  0.200  |  1.466  |  0.208  |  0.192  
  0.216  |  1.468  |  0.208  |  0.223  
  0.216  |  1.470  |  0.216  |  0.216  
  0.216  |  1.472  |  0.216  |  0.216  
  0.216  |  1.475  |  0.216  |  0.216  
  0.216  |  1.477  |  0.216  |  0.216  
  0.200  |  1.479  |  0.208  |  0.192  
  0.216  |  1.481  |  0.223  |  0.208  
  0.216  |  1.483  |  0.216  |  0.216  
  0.216  |  1.485  |  0.208  |  0.223  
  0.200  |  1.487  |  0.208  |  0.192  
  0.231  |  1.489  |  0.231  |  0.231  
  0.200  |  1.491  |  0.208  |  0.192  
  0.216  |  1.493  |  0.223  |  0.208  
  0.200  |  1.495  |  0.208  |  0.192  
  0.216  |  1.498  |  0.208  |  0.223  
  0.216  |  1.500  |  0.223  |  0.208  
  0.216  |  1.502  |  0.216  |  0.216  
  0.216  |  1.504  |  0.216  |  0.216  
  0.200  |  1.506  |  0.192  |  0.208  
  0.200  |  1.508  |  0.200  |  0.200  
  0.216  |  1.510  |  0.223  |  0.208  
  0.216  |  1.512  |  0.223  |  0.208  
  0.216  |  1.514  |  0.216  |  0.216  
  0.216  |  1.516  |  0.216  |  0.216  
  0.216  |  1.519  |  0.216  |  0.216  
  0.216  |  1.521  |  0.216  |  0.216  
  0.216  |  1.523  |  0.216  |  0.216  
  0.216  |  1.527  |  0.216  |  0.216  
  0.216  |  1.529  |  0.216  |  0.216  
  0.216  |  1.531  |  0.216  |  0.216  
  0.200  |  1.533  |  0.208  |  0.192  
  0.216  |  1.535  |  0.223  |  0.208  
  0.200  |  1.537  |  0.208  |  0.192  
  0.216  |  1.540  |  0.208  |  0.223  
  0.200  |  1.541  |  0.208  |  0.192  
  0.216  |  1.544  |  0.216  |  0.216  
  0.200  |  1.546  |  0.208  |  0.192  
  0.216  |  1.548  |  0.223  |  0.208  
  0.216  |  1.550  |  0.216  |  0.216  
  0.231  |  1.552  |  0.231  |  0.231  
  0.200  |  1.554  |  0.200  |  0.200  
  0.216  |  1.556  |  0.223  |  0.208  
  0.200  |  1.558  |  0.200  |  0.200  
  0.231  |  1.560  |  0.231  |  0.231  
  0.200  |  1.562  |  0.208  |  0.192  
  0.216  |  1.565  |  0.223  |  0.208  
  0.200  |  1.567  |  0.208  |  0.192  
  0.231  |  1.569  |  0.231  |  0.231  
  0.200  |  1.571  |  0.200  |  0.200  
  0.200  |  1.573  |  0.192  |  0.208  
  0.231  |  1.575  |  0.231  |  0.231  
  0.216  |  1.577  |  0.216  |  0.216  
  0.200  |  1.579  |  0.208  |  0.192  
  0.216  |  1.581  |  0.223  |  0.208  
  0.216  |  1.583  |  0.216  |  0.216  
  0.200  |  1.585  |  0.192  |  0.208  
  0.200  |  1.587  |  0.208  |  0.192  
  0.216  |  1.589  |  0.208  |  0.223  
  0.200  |  1.591  |  0.208  |  0.192  
  0.216  |  1.594  |  0.223  |  0.208  
  0.231  |  1.596  |  0.223  |  0.239  
  0.185  |  1.598  |  0.185  |  0.185  
  0.231  |  1.600  |  0.231  |  0.231  
  0.216  |  1.602  |  0.223  |  0.208  
  0.216  |  1.604  |  0.216  |  0.216  
  0.200  |  1.608  |  0.200  |  0.200  
  0.216  |  1.610  |  0.223  |  0.208  
  0.231  |  1.613  |  0.231  |  0.231  
  0.200  |  1.615  |  0.208  |  0.192  
  0.216  |  1.617  |  0.216  |  0.216  
  0.200  |  1.619  |  0.208  |  0.192  
  0.231  |  1.621  |  0.231  |  0.231  
  0.200  |  1.623  |  0.208  |  0.192  
  0.231  |  1.625  |  0.231  |  0.231  
  0.216  |  1.627  |  0.216  |  0.216  
  0.216  |  1.630  |  0.216  |  0.216  
  0.200  |  1.631  |  0.208  |  0.192  
  0.216  |  1.634  |  0.223  |  0.208  
  0.200  |  1.636  |  0.192  |  0.208  
  0.216  |  1.638  |  0.208  |  0.223  
  0.200  |  1.640  |  0.200  |  0.200  
  0.231  |  1.642  |  0.239  |  0.223  
  0.200  |  1.644  |  0.200  |  0.200  
  0.231  |  1.646  |  0.231  |  0.231  
  0.200  |  1.648  |  0.200  |  0.200  
  0.216  |  1.650  |  0.223  |  0.208  
  0.216  |  1.652  |  0.216  |  0.216  
  0.216  |  1.655  |  0.223  |  0.208  
  0.231  |  1.657  |  0.231  |  0.231  
  0.200  |  1.659  |  0.208  |  0.192  
  0.216  |  1.661  |  0.216  |  0.216  
  0.231  |  1.663  |  0.231  |  0.231  
  0.200  |  1.665  |  0.200  |  0.200  
  0.231  |  1.667  |  0.231  |  0.231  
  0.200  |  1.669  |  0.208  |  0.192  
  0.216  |  1.672  |  0.216  |  0.216  
  0.216  |  1.674  |  0.216  |  0.216  
  0.200  |  1.676  |  0.208  |  0.192  
  0.231  |  1.678  |  0.231  |  0.231  
  0.216  |  1.680  |  0.216  |  0.216  
  0.216  |  1.682  |  0.216  |  0.216  
  0.216  |  1.684  |  0.216  |  0.216  
  0.200  |  1.688  |  0.200  |  0.200  
  0.216  |  1.690  |  0.216  |  0.216  
  0.216  |  1.693  |  0.223  |  0.208  
  0.200  |  1.695  |  0.200  |  0.200  
  0.216  |  1.697  |  0.216  |  0.216  
  0.216  |  1.699  |  0.216  |  0.216  
  0.200  |  1.701  |  0.208  |  0.192  
  0.216  |  1.703  |  0.223  |  0.208  
  0.216  |  1.705  |  0.208  |  0.223  
  0.200  |  1.707  |  0.208  |  0.192  
  0.216  |  1.709  |  0.216  |  0.216  
  0.216  |  1.711  |  0.216  |  0.216  
  0.231  |  1.714  |  0.231  |  0.231  
  0.216  |  1.716  |  0.223  |  0.208  
  0.216  |  1.718  |  0.216  |  0.216  
  0.216  |  1.720  |  0.216  |  0.216  
  0.216  |  1.722  |  0.216  |  0.216  
  0.200  |  1.724  |  0.200  |  0.200  
  0.216  |  1.726  |  0.216  |  0.216  
  0.231  |  1.728  |  0.231  |  0.231  
  0.200  |  1.730  |  0.208  |  0.192  
  0.216  |  1.732  |  0.216  |  0.216  
  0.216  |  1.735  |  0.216  |  0.216  
  0.216  |  1.737  |  0.223  |  0.208  
  0.216  |  1.739  |  0.216  |  0.216  
  0.200  |  1.741  |  0.208  |  0.192  
  0.231  |  1.743  |  0.231  |  0.231  
  0.216  |  1.745  |  0.216  |  0.216  
  0.200  |  1.747  |  0.208  |  0.192  
  0.231  |  1.749  |  0.231  |  0.231  
  0.200  |  1.751  |  0.208  |  0.192  
  0.216  |  1.753  |  0.216  |  0.216  

received SIGINT Ctrl-C
