CPU Frequency: 1000mhz
starting lcm thread... 
starting setpoint thread... 
starting print thread... 
initializing imu... 
initializing controller...
initializing motors...
initializing odometry...
attaching imu interupt...
we are running!!!

RUNNING...
SENSORS | ODOMETRY |
  X_DOT  |    X    |
  0.000  |  0.000  |  0.000  |  0.000  
  0.000  |  0.000  |  0.000  |  0.000  
  0.000  |  0.000  |  0.000  |  0.000  
  0.373  |  0.019  |  0.371  |  0.374  
  0.065  |  0.022  |  0.065  |  0.065  
  0.117  |  0.028  |  0.117  |  0.117  
 -0.022  |  0.027  | -0.022  | -0.022  
  0.074  |  0.030  |  0.074  |  0.074  
 -0.049  |  0.028  | -0.049  | -0.049  
  0.080  |  0.032  |  0.080  |  0.080  
 -0.028  |  0.030  | -0.028  | -0.028  
  0.089  |  0.035  |  0.089  |  0.090  
 -0.018  |  0.034  | -0.019  | -0.018  
  0.095  |  0.039  |  0.095  |  0.096  
  0.074  |  0.041  |  0.074  |  0.074  
 -0.040  |  0.039  | -0.040  | -0.040  
  0.074  |  0.043  |  0.074  |  0.074  
 -0.052  |  0.040  | -0.053  | -0.052  
  0.062  |  0.043  |  0.061  |  0.062  
 -0.043  |  0.041  | -0.043  | -0.043  
  0.077  |  0.045  |  0.077  |  0.077  
 -0.046  |  0.043  | -0.047  | -0.046  
  0.071  |  0.046  |  0.071  |  0.071  
 -0.046  |  0.044  | -0.047  | -0.046  
  0.077  |  0.048  |  0.077  |  0.077  
 -0.022  |  0.047  | -0.022  | -0.021  
  0.080  |  0.051  |  0.080  |  0.080  
 -0.046  |  0.048  | -0.046  | -0.046  
  0.049  |  0.051  |  0.049  |  0.049  
 -0.046  |  0.048  | -0.046  | -0.046  
  0.062  |  0.052  |  0.061  |  0.062  
 -0.052  |  0.049  | -0.053  | -0.052  
  0.049  |  0.051  |  0.049  |  0.049  
 -0.058  |  0.048  | -0.059  | -0.058  
  0.065  |  0.052  |  0.065  |  0.065  
 -0.043  |  0.050  | -0.043  | -0.043  
  0.071  |  0.053  |  0.071  |  0.071  
 -0.046  |  0.051  | -0.046  | -0.046  
  0.071  |  0.054  |  0.071  |  0.071  
 -0.049  |  0.052  | -0.049  | -0.049  
  0.058  |  0.055  |  0.058  |  0.059  
 -0.052  |  0.052  | -0.052  | -0.052  
  0.065  |  0.055  |  0.064  |  0.065  
 -0.043  |  0.053  | -0.043  | -0.043  
  0.068  |  0.057  |  0.068  |  0.068  
 -0.043  |  0.054  | -0.043  | -0.043  
  0.058  |  0.057  |  0.058  |  0.059  
 -0.049  |  0.055  | -0.050  | -0.049  
  0.074  |  0.059  |  0.074  |  0.074  
 -0.046  |  0.056  | -0.046  | -0.046  
  0.046  |  0.059  |  0.046  |  0.046  

received SIGINT Ctrl-C
