CPU Frequency: 1000mhz
starting lcm thread... 
starting setpoint thread... 
starting print thread... 
initializing imu... 
initializing controller...
initializing motors...
initializing odometry...
attaching imu interupt...
we are running!!!

RUNNING...
SENSORS | ODOMETRY |
  X_DOT  |    X    |
  0.647  |  0.527  |  0.647  |  0.647  
  0.647  |  0.540  |  0.647  |  0.647  
  0.647  |  0.546  |  0.647  |  0.647  
  0.647  |  0.553  |  0.654  |  0.639  
  0.647  |  0.559  |  0.639  |  0.654  
  0.647  |  0.566  |  0.647  |  0.647  
  0.662  |  0.572  |  0.662  |  0.662  
  0.677  |  0.579  |  0.685  |  0.670  
  0.616  |  0.585  |  0.623  |  0.608  
  0.693  |  0.592  |  0.693  |  0.693  
  0.631  |  0.598  |  0.631  |  0.631  
  0.647  |  0.605  |  0.647  |  0.647  
  0.677  |  0.612  |  0.685  |  0.670  
  0.708  |  0.619  |  0.708  |  0.708  
  0.631  |  0.625  |  0.631  |  0.631  
  0.677  |  0.632  |  0.677  |  0.677  
  0.647  |  0.638  |  0.654  |  0.639  
  0.677  |  0.645  |  0.677  |  0.677  
  0.647  |  0.652  |  0.639  |  0.654  
  0.677  |  0.658  |  0.677  |  0.677  
  0.677  |  0.665  |  0.670  |  0.685  
  0.677  |  0.672  |  0.677  |  0.677  
  0.662  |  0.678  |  0.670  |  0.654  
  0.677  |  0.685  |  0.677  |  0.677  
  0.616  |  0.691  |  0.608  |  0.623  
  0.677  |  0.698  |  0.677  |  0.677  
  0.708  |  0.705  |  0.708  |  0.708  
  0.724  |  0.712  |  0.724  |  0.724  
  0.662  |  0.719  |  0.662  |  0.662  
  0.647  |  0.726  |  0.654  |  0.639  
  0.677  |  0.732  |  0.677  |  0.677  
  0.693  |  0.739  |  0.693  |  0.693  
  0.631  |  0.746  |  0.639  |  0.623  
  0.693  |  0.752  |  0.693  |  0.693  
  0.677  |  0.759  |  0.677  |  0.677  
  0.693  |  0.766  |  0.693  |  0.693  
  0.693  |  0.773  |  0.693  |  0.693  
  0.647  |  0.780  |  0.647  |  0.647  
  0.708  |  0.787  |  0.708  |  0.708  
  0.677  |  0.793  |  0.677  |  0.677  
  0.616  |  0.806  |  0.616  |  0.616  
  0.739  |  0.814  |  0.739  |  0.739  
  0.631  |  0.820  |  0.631  |  0.631  
  0.739  |  0.828  |  0.739  |  0.739  
  0.631  |  0.834  |  0.639  |  0.623  
  0.739  |  0.841  |  0.739  |  0.739  
  0.631  |  0.848  |  0.631  |  0.631  
  0.739  |  0.855  |  0.739  |  0.739  
  0.647  |  0.861  |  0.647  |  0.647  
  0.739  |  0.869  |  0.739  |  0.739  
  0.677  |  0.876  |  0.685  |  0.670  
  0.693  |  0.883  |  0.700  |  0.685  
  0.647  |  0.889  |  0.639  |  0.654  
  0.647  |  0.895  |  0.647  |  0.647  
  0.724  |  0.903  |  0.724  |  0.724  
  0.708  |  0.910  |  0.708  |  0.708  
  0.631  |  0.916  |  0.623  |  0.639  
  0.724  |  0.923  |  0.724  |  0.724  
  0.693  |  0.930  |  0.693  |  0.693  
  0.631  |  0.937  |  0.639  |  0.623  
  0.708  |  0.944  |  0.700  |  0.716  
  0.724  |  0.951  |  0.724  |  0.724  
  0.662  |  0.957  |  0.662  |  0.662  
  0.724  |  0.965  |  0.724  |  0.724  
  0.616  |  0.971  |  0.616  |  0.616  
  0.724  |  0.978  |  0.731  |  0.716  
  0.708  |  0.985  |  0.708  |  0.708  
  0.708  |  0.992  |  0.708  |  0.708  
  0.677  |  0.999  |  0.677  |  0.677  
  0.677  |  1.006  |  0.677  |  0.677  
  0.724  |  1.013  |  0.731  |  0.716  
  0.677  |  1.020  |  0.685  |  0.670  
  0.693  |  1.027  |  0.693  |  0.693  
  0.693  |  1.034  |  0.685  |  0.700  
  0.662  |  1.040  |  0.662  |  0.662  
  0.662  |  1.054  |  0.662  |  0.662  
  0.724  |  1.061  |  0.724  |  0.724  
  0.708  |  1.068  |  0.708  |  0.708  
  0.693  |  1.075  |  0.700  |  0.685  
  0.739  |  1.082  |  0.739  |  0.739  
  0.616  |  1.088  |  0.616  |  0.616  
  0.693  |  1.095  |  0.693  |  0.693  
  0.708  |  1.102  |  0.700  |  0.716  
  0.724  |  1.110  |  0.724  |  0.724  
  0.708  |  1.117  |  0.716  |  0.700  
  0.662  |  1.123  |  0.670  |  0.654  
  0.708  |  1.130  |  0.708  |  0.708  
  0.677  |  1.137  |  0.670  |  0.685  
  0.708  |  1.144  |  0.716  |  0.700  
  0.677  |  1.151  |  0.677  |  0.677  
  0.677  |  1.158  |  0.685  |  0.670  
  0.693  |  1.165  |  0.693  |  0.693  
  0.693  |  1.172  |  0.693  |  0.693  
  0.708  |  1.179  |  0.708  |  0.708  
  0.693  |  1.186  |  0.693  |  0.693  
  0.693  |  1.193  |  0.693  |  0.693  
  0.708  |  1.200  |  0.708  |  0.708  
  0.677  |  1.206  |  0.677  |  0.677  
  0.724  |  1.214  |  0.724  |  0.724  
  0.647  |  1.220  |  0.639  |  0.654  
  0.739  |  1.228  |  0.747  |  0.731  
  0.662  |  1.234  |  0.662  |  0.662  
  0.724  |  1.241  |  0.716  |  0.731  
  0.693  |  1.248  |  0.693  |  0.693  
  0.677  |  1.255  |  0.677  |  0.677  
  0.662  |  1.262  |  0.670  |  0.654  
  0.708  |  1.269  |  0.708  |  0.708  
  0.708  |  1.276  |  0.700  |  0.716  
  0.739  |  1.283  |  0.739  |  0.739  
  0.662  |  1.296  |  0.662  |  0.662  
  0.693  |  1.303  |  0.693  |  0.693  
  0.708  |  1.310  |  0.708  |  0.708  
  0.739  |  1.318  |  0.739  |  0.739  
  0.708  |  1.325  |  0.708  |  0.708  
  0.647  |  1.331  |  0.647  |  0.647  
  0.724  |  1.339  |  0.731  |  0.716  
  0.708  |  1.346  |  0.700  |  0.716  
  0.708  |  1.353  |  0.700  |  0.716  
  0.677  |  1.360  |  0.677  |  0.677  
  0.724  |  1.367  |  0.724  |  0.724  
  0.677  |  1.374  |  0.685  |  0.670  
  0.724  |  1.381  |  0.724  |  0.724  
  0.677  |  1.388  |  0.677  |  0.677  
  0.708  |  1.395  |  0.700  |  0.716  
  0.677  |  1.401  |  0.677  |  0.677  
  0.677  |  1.408  |  0.685  |  0.670  
  0.708  |  1.415  |  0.700  |  0.716  
  0.724  |  1.422  |  0.724  |  0.724  
  0.662  |  1.429  |  0.654  |  0.670  
  0.724  |  1.436  |  0.724  |  0.724  
  0.662  |  1.443  |  0.662  |  0.662  
  0.708  |  1.450  |  0.700  |  0.716  
  0.662  |  1.457  |  0.654  |  0.670  
  0.739  |  1.464  |  0.739  |  0.739  
  0.677  |  1.471  |  0.677  |  0.677  
  0.724  |  1.478  |  0.724  |  0.724  
  0.662  |  1.485  |  0.662  |  0.662  
  0.693  |  1.492  |  0.700  |  0.685  
  0.677  |  1.498  |  0.677  |  0.677  
  0.693  |  1.505  |  0.693  |  0.693  
  0.693  |  1.512  |  0.700  |  0.685  
  0.708  |  1.519  |  0.708  |  0.708  
  0.693  |  1.526  |  0.693  |  0.693  
  0.693  |  1.540  |  0.693  |  0.693  
  0.693  |  1.547  |  0.685  |  0.700  
  0.708  |  1.554  |  0.708  |  0.708  
  0.739  |  1.562  |  0.739  |  0.739  
  0.708  |  1.569  |  0.708  |  0.708  
  0.708  |  1.576  |  0.708  |  0.708  
  0.677  |  1.583  |  0.677  |  0.677  
  0.693  |  1.589  |  0.700  |  0.685  
  0.724  |  1.597  |  0.731  |  0.716  
  0.677  |  1.603  |  0.677  |  0.677  
  0.724  |  1.611  |  0.724  |  0.724  
  0.677  |  1.617  |  0.677  |  0.677  
  0.724  |  1.625  |  0.724  |  0.724  
  0.677  |  1.631  |  0.670  |  0.685  
  0.724  |  1.639  |  0.724  |  0.724  
  0.677  |  1.645  |  0.677  |  0.677  
  0.724  |  1.653  |  0.716  |  0.731  
  0.677  |  1.659  |  0.677  |  0.677  
  0.724  |  1.667  |  0.724  |  0.724  
  0.677  |  1.673  |  0.677  |  0.677  
  0.724  |  1.681  |  0.724  |  0.724  
  0.739  |  1.688  |  0.747  |  0.731  
  0.647  |  1.695  |  0.654  |  0.639  
  0.677  |  1.701  |  0.677  |  0.677  
  0.770  |  1.709  |  0.770  |  0.770  
  0.631  |  1.715  |  0.631  |  0.631  
  0.724  |  1.723  |  0.724  |  0.724  
  0.677  |  1.729  |  0.677  |  0.677  
  0.724  |  1.737  |  0.716  |  0.731  
  0.677  |  1.743  |  0.677  |  0.677  
  0.754  |  1.751  |  0.754  |  0.754  
  0.647  |  1.757  |  0.647  |  0.647  
  0.754  |  1.765  |  0.762  |  0.747  
  0.647  |  1.771  |  0.647  |  0.647  
  0.739  |  1.779  |  0.731  |  0.747  
  0.662  |  1.785  |  0.662  |  0.662  
  0.724  |  1.793  |  0.724  |  0.724  
  0.677  |  1.799  |  0.677  |  0.677  
  0.739  |  1.807  |  0.739  |  0.739  
  0.677  |  1.813  |  0.677  |  0.677  
  0.693  |  1.820  |  0.693  |  0.693  
  0.708  |  1.827  |  0.700  |  0.716  
  0.677  |  1.834  |  0.677  |  0.677  
  0.754  |  1.842  |  0.747  |  0.762  
  0.693  |  1.855  |  0.693  |  0.693  
  0.708  |  1.862  |  0.708  |  0.708  
  0.708  |  1.869  |  0.708  |  0.708  
  0.724  |  1.877  |  0.723  |  0.724  
  0.693  |  1.884  |  0.700  |  0.685  
  0.693  |  1.890  |  0.693  |  0.693  
  0.708  |  1.898  |  0.708  |  0.708  
  0.693  |  1.904  |  0.685  |  0.700  
  0.693  |  1.911  |  0.693  |  0.693  
  0.754  |  1.919  |  0.762  |  0.747  
  0.693  |  1.926  |  0.693  |  0.693  
  0.693  |  1.933  |  0.693  |  0.693  
  0.693  |  1.940  |  0.693  |  0.693  
  0.724  |  1.947  |  0.724  |  0.724  
  0.677  |  1.954  |  0.677  |  0.677  
  0.724  |  1.961  |  0.724  |  0.724  
  0.693  |  1.968  |  0.693  |  0.693  
  0.677  |  1.975  |  0.677  |  0.677  
  0.708  |  1.982  |  0.716  |  0.700  
  0.724  |  1.989  |  0.724  |  0.724  
  0.647  |  1.995  |  0.654  |  0.639  
  0.754  |  2.003  |  0.747  |  0.762  
  0.647  |  2.009  |  0.647  |  0.647  
  0.754  |  2.017  |  0.754  |  0.754  
  0.647  |  2.023  |  0.639  |  0.654  
  0.754  |  2.031  |  0.754  |  0.754  
  0.693  |  2.038  |  0.693  |  0.693  
  0.708  |  2.045  |  0.708  |  0.708  
  0.662  |  2.052  |  0.662  |  0.662  
  0.724  |  2.059  |  0.716  |  0.731  
  0.693  |  2.066  |  0.700  |  0.685  
  0.647  |  2.072  |  0.639  |  0.654  
  0.739  |  2.080  |  0.739  |  0.739  
  0.739  |  2.087  |  0.739  |  0.739  
  0.631  |  2.093  |  0.623  |  0.639  
  0.739  |  2.101  |  0.747  |  0.731  
  0.693  |  2.108  |  0.700  |  0.685  
  0.708  |  2.115  |  0.708  |  0.708  
  0.662  |  2.128  |  0.662  |  0.662  
  0.724  |  2.135  |  0.724  |  0.723  
  0.708  |  2.142  |  0.708  |  0.708  
  0.693  |  2.149  |  0.693  |  0.693  
  0.693  |  2.156  |  0.693  |  0.693  
  0.754  |  2.164  |  0.754  |  0.754  
  0.677  |  2.171  |  0.685  |  0.670  
  0.708  |  2.178  |  0.708  |  0.708  
  0.677  |  2.185  |  0.677  |  0.677  
  0.724  |  2.192  |  0.724  |  0.724  
  0.708  |  2.199  |  0.708  |  0.708  
  0.708  |  2.206  |  0.708  |  0.708  
  0.693  |  2.213  |  0.693  |  0.693  
  0.693  |  2.220  |  0.700  |  0.685  
  0.724  |  2.227  |  0.716  |  0.731  
  0.677  |  2.234  |  0.677  |  0.677  
  0.724  |  2.241  |  0.724  |  0.724  
  0.677  |  2.248  |  0.670  |  0.685  
  0.724  |  2.255  |  0.724  |  0.724  
  0.677  |  2.262  |  0.677  |  0.677  
  0.724  |  2.269  |  0.724  |  0.724  
  0.677  |  2.276  |  0.685  |  0.670  
  0.708  |  2.283  |  0.716  |  0.700  
  0.677  |  2.290  |  0.685  |  0.670  
  0.724  |  2.297  |  0.724  |  0.724  
  0.677  |  2.304  |  0.670  |  0.685  
  0.724  |  2.311  |  0.724  |  0.724  
  0.662  |  2.317  |  0.654  |  0.670  
  0.739  |  2.325  |  0.747  |  0.731  
  0.662  |  2.331  |  0.662  |  0.662  
  0.739  |  2.339  |  0.739  |  0.739  
  0.677  |  2.346  |  0.677  |  0.677  
  0.708  |  2.353  |  0.708  |  0.708  
  0.693  |  2.360  |  0.700  |  0.685  
  0.708  |  2.367  |  0.708  |  0.708  
  0.708  |  2.374  |  0.708  |  0.708  
  0.677  |  2.381  |  0.670  |  0.685  
  0.708  |  2.388  |  0.700  |  0.716  
  0.677  |  2.401  |  0.677  |  0.677  
  0.693  |  2.408  |  0.685  |  0.700  
  0.739  |  2.416  |  0.747  |  0.731  
  0.662  |  2.422  |  0.662  |  0.662  
  0.739  |  2.430  |  0.739  |  0.739  
  0.677  |  2.437  |  0.677  |  0.677  
  0.739  |  2.444  |  0.739  |  0.739  
  0.647  |  2.450  |  0.647  |  0.647  
  0.754  |  2.458  |  0.762  |  0.747  
  0.662  |  2.465  |  0.670  |  0.654  
  0.724  |  2.472  |  0.731  |  0.716  
  0.662  |  2.478  |  0.662  |  0.662  
  0.693  |  2.485  |  0.693  |  0.693  
  0.724  |  2.493  |  0.724  |  0.724  
  0.739  |  2.500  |  0.739  |  0.739  
  0.647  |  2.506  |  0.647  |  0.647  
  0.724  |  2.514  |  0.716  |  0.731  
  0.677  |  2.520  |  0.685  |  0.670  
  0.724  |  2.528  |  0.731  |  0.716  
  0.708  |  2.535  |  0.708  |  0.708  
  0.724  |  2.542  |  0.724  |  0.724  
  0.662  |  2.549  |  0.662  |  0.662  
  0.677  |  2.555  |  0.670  |  0.685  
  0.724  |  2.563  |  0.724  |  0.724  
  0.708  |  2.570  |  0.708  |  0.708  
  0.677  |  2.576  |  0.700  |  0.685  
  0.677  |  2.590  |  0.677  |  0.677  
  0.770  |  2.598  |  0.770  |  0.770  
  0.677  |  2.605  |  0.677  |  0.677  
  0.724  |  2.612  |  0.724  |  0.724  
  0.662  |  2.618  |  0.654  |  0.670  
  0.708  |  2.626  |  0.708  |  0.708  
  0.677  |  2.632  |  0.677  |  0.677  
  0.724  |  2.640  |  0.724  |  0.724  
  0.677  |  2.646  |  0.677  |  0.677  
  0.770  |  2.654  |  0.762  |  0.777  
  0.631  |  2.660  |  0.623  |  0.639  
  0.724  |  2.668  |  0.724  |  0.724  
  0.693  |  2.674  |  0.693  |  0.693  
  0.708  |  2.682  |  0.708  |  0.708  
  0.693  |  2.688  |  0.693  |  0.693  
  0.754  |  2.696  |  0.754  |  0.754  
  0.662  |  2.703  |  0.654  |  0.670  
  0.662  |  2.716  |  0.670  |  0.654  
  0.708  |  2.724  |  0.716  |  0.700  
  0.677  |  2.730  |  0.677  |  0.677  
  0.739  |  2.738  |  0.731  |  0.747  
  0.662  |  2.744  |  0.670  |  0.654  
  0.724  |  2.752  |  0.724  |  0.724  
  0.708  |  2.759  |  0.708  |  0.708  
  0.693  |  2.766  |  0.693  |  0.693  
  0.693  |  2.772  |  0.693  |  0.693  
  0.770  |  2.780  |  0.770  |  0.770  
  0.662  |  2.787  |  0.670  |  0.654  
  0.724  |  2.794  |  0.724  |  0.724  
  0.662  |  2.801  |  0.654  |  0.670  
  0.739  |  2.808  |  0.747  |  0.731  
  0.647  |  2.814  |  0.647  |  0.647  
  0.739  |  2.822  |  0.739  |  0.739  
  0.708  |  2.829  |  0.716  |  0.700  
  0.693  |  2.836  |  0.693  |  0.693  
  0.708  |  2.843  |  0.708  |  0.708  
  0.724  |  2.850  |  0.724  |  0.724  
  0.677  |  2.857  |  0.670  |  0.685  
  0.724  |  2.864  |  0.724  |  0.724  
  0.677  |  2.871  |  0.685  |  0.670  
  0.677  |  2.878  |  0.685  |  0.670  
  0.708  |  2.885  |  0.716  |  0.700  
  0.739  |  2.892  |  0.739  |  0.739  
  0.677  |  2.899  |  0.670  |  0.685  
  0.693  |  2.906  |  0.693  |  0.693  
  0.724  |  2.913  |  0.724  |  0.724  
  0.693  |  2.920  |  0.693  |  0.693  
  0.677  |  2.927  |  0.677  |  0.677  
  0.739  |  2.934  |  0.739  |  0.739  
  0.708  |  2.941  |  0.708  |  0.708  
  0.693  |  2.948  |  0.693  |  0.693  
  0.662  |  2.955  |  0.662  |  0.662  
  0.693  |  2.962  |  0.693  |  0.693  
  0.739  |  2.969  |  0.739  |  0.739  
  0.693  |  2.976  |  0.685  |  0.700  
  0.693  |  2.983  |  0.685  |  0.700  
  0.677  |  2.997  |  0.670  |  0.685  
  0.708  |  3.004  |  0.700  |  0.716  
  0.677  |  3.011  |  0.677  |  0.677  
  0.693  |  3.018  |  0.693  |  0.693  
  0.708  |  3.025  |  0.716  |  0.700  
  0.708  |  3.032  |  0.708  |  0.708  
  0.693  |  3.039  |  0.693  |  0.693  
  0.708  |  3.046  |  0.708  |  0.708  
  0.693  |  3.053  |  0.685  |  0.700  
  0.708  |  3.060  |  0.708  |  0.708  
  0.708  |  3.067  |  0.708  |  0.708  
  0.693  |  3.074  |  0.693  |  0.693  
  0.677  |  3.081  |  0.685  |  0.670  
  0.708  |  3.088  |  0.708  |  0.708  
  0.677  |  3.094  |  0.685  |  0.670  
  0.708  |  3.101  |  0.708  |  0.708  
  0.724  |  3.109  |  0.724  |  0.724  
  0.693  |  3.116  |  0.685  |  0.700  
  0.724  |  3.123  |  0.724  |  0.724  
  0.708  |  3.130  |  0.708  |  0.708  
  0.677  |  3.137  |  0.677  |  0.677  
  0.708  |  3.144  |  0.708  |  0.708  
  0.724  |  3.151  |  0.724  |  0.724  
  0.708  |  3.158  |  0.700  |  0.716  
  0.662  |  3.165  |  0.662  |  0.662  
  0.724  |  3.172  |  0.724  |  0.724  
  0.647  |  3.178  |  0.639  |  0.654  
  0.724  |  3.186  |  0.724  |  0.724  
  0.739  |  3.193  |  0.747  |  0.731  
  0.708  |  3.200  |  0.700  |  0.716  
  0.693  |  3.214  |  0.693  |  0.693  
  0.708  |  3.221  |  0.708  |  0.708  
  0.677  |  3.228  |  0.670  |  0.685  
  0.708  |  3.235  |  0.700  |  0.716  
  0.693  |  3.242  |  0.693  |  0.693  
  0.708  |  3.249  |  0.708  |  0.708  
  0.693  |  3.256  |  0.693  |  0.693  
  0.708  |  3.263  |  0.708  |  0.708  
  0.724  |  3.270  |  0.724  |  0.724  
  0.662  |  3.277  |  0.654  |  0.670  
  0.739  |  3.284  |  0.739  |  0.739  
  0.662  |  3.291  |  0.654  |  0.670  
  0.739  |  3.298  |  0.739  |  0.739  
  0.708  |  3.305  |  0.708  |  0.708  
  0.693  |  3.312  |  0.700  |  0.685  
  0.647  |  3.319  |  0.654  |  0.639  
  0.708  |  3.326  |  0.716  |  0.700  
  0.739  |  3.333  |  0.731  |  0.747  
  0.708  |  3.340  |  0.708  |  0.708  
  0.662  |  3.347  |  0.662  |  0.662  
  0.754  |  3.354  |  0.762  |  0.747  
  0.662  |  3.361  |  0.670  |  0.654  
  0.708  |  3.368  |  0.700  |  0.716  
  0.693  |  3.375  |  0.685  |  0.700  
  0.708  |  3.382  |  0.716  |  0.700  
  0.677  |  3.389  |  0.670  |  0.685  
  0.631  |  3.395  |  0.631  |  0.631  
  0.739  |  3.402  |  0.747  |  0.731  
  0.739  |  3.410  |  0.739  |  0.739  
  0.677  |  3.417  |  0.677  |  0.677  
  0.708  |  3.424  |  0.708  |  0.708  
  0.662  |  3.430  |  0.662  |  0.662  
  0.724  |  3.438  |  0.724  |  0.724  
  0.708  |  3.445  |  0.716  |  0.700  
  0.708  |  3.452  |  0.708  |  0.708  
  0.724  |  3.459  |  0.724  |  0.724  
  0.662  |  3.466  |  0.654  |  0.670  
  0.724  |  3.473  |  0.731  |  0.716  
  0.693  |  3.487  |  0.693  |  0.693  
  0.708  |  3.494  |  0.708  |  0.708  
  0.724  |  3.501  |  0.731  |  0.716  
  0.677  |  3.508  |  0.677  |  0.677  
  0.739  |  3.515  |  0.739  |  0.739  
  0.693  |  3.522  |  0.693  |  0.693  
  0.724  |  3.529  |  0.724  |  0.724  
  0.677  |  3.536  |  0.677  |  0.677  
  0.739  |  3.543  |  0.739  |  0.739  
  0.647  |  3.550  |  0.647  |  0.647  
  0.785  |  3.558  |  0.785  |  0.785  
  0.677  |  3.565  |  0.685  |  0.670  
  0.647  |  3.571  |  0.647  |  0.647  
  0.724  |  3.578  |  0.724  |  0.724  
  0.724  |  3.585  |  0.724  |  0.724  
  0.662  |  3.592  |  0.654  |  0.670  
  0.739  |  3.599  |  0.739  |  0.739  
  0.662  |  3.606  |  0.662  |  0.662  
  0.754  |  3.614  |  0.754  |  0.754  
  0.662  |  3.620  |  0.662  |  0.662  
  0.739  |  3.628  |  0.731  |  0.747  
  0.677  |  3.634  |  0.677  |  0.677  
  0.739  |  3.642  |  0.747  |  0.731  
  0.647  |  3.648  |  0.647  |  0.647  
  0.739  |  3.656  |  0.747  |  0.731  
  0.647  |  3.662  |  0.647  |  0.647  
  0.708  |  3.669  |  0.700  |  0.716  
  0.693  |  3.676  |  0.693  |  0.693  
  0.724  |  3.683  |  0.731  |  0.716  
  0.693  |  3.690  |  0.693  |  0.693  
  0.708  |  3.697  |  0.708  |  0.708  
  0.693  |  3.704  |  0.693  |  0.693  
  0.677  |  3.711  |  0.677  |  0.677  
  0.754  |  3.719  |  0.747  |  0.762  
  0.693  |  3.725  |  0.700  |  0.685  
  0.647  |  3.739  |  0.647  |  0.647  
  0.647  |  3.739  |  0.647  |  0.647  
  0.677  |  3.753  |  0.677  |  0.677  
  0.724  |  3.760  |  0.724  |  0.724  
  0.724  |  3.768  |  0.724  |  0.724  
  0.693  |  3.775  |  0.693  |  0.693  
  0.693  |  3.781  |  0.693  |  0.693  
  0.739  |  3.789  |  0.739  |  0.739  
  0.647  |  3.795  |  0.647  |  0.647  
  0.724  |  3.803  |  0.724  |  0.724  
  0.693  |  3.809  |  0.693  |  0.693  
  0.677  |  3.816  |  0.677  |  0.677  
  0.754  |  3.824  |  0.754  |  0.754  
  0.693  |  3.831  |  0.693  |  0.693  
  0.708  |  3.838  |  0.708  |  0.708  
  0.693  |  3.845  |  0.693  |  0.693  
  0.708  |  3.852  |  0.708  |  0.708  
  0.693  |  3.859  |  0.685  |  0.700  
  0.693  |  3.866  |  0.693  |  0.693  
  0.708  |  3.873  |  0.708  |  0.708  
