CPU Frequency: 1000mhz
starting lcm thread... 
starting setpoint thread... 
starting print thread... 
initializing imu... 
initializing controller...
initializing motors...
initializing odometry...
attaching imu interupt...
we are running!!!

RUNNING...
SENSORS | ODOMETRY |
  X_DOT  |    X    |
  0.431  |  1.951  |  0.431  |  0.431  
  0.385  |  1.955  |  0.385  |  0.385  
  0.308  |  1.958  |  0.308  |  0.308  
  0.369  |  1.962  |  0.369  |  0.370  
  0.431  |  1.966  |  0.431  |  0.431  
  0.369  |  1.970  |  0.369  |  0.370  
  0.323  |  1.973  |  0.323  |  0.323  
  0.354  |  1.977  |  0.354  |  0.354  
  0.416  |  1.981  |  0.415  |  0.416  
  0.323  |  1.988  |  0.323  |  0.323  
  0.323  |  1.988  |  0.323  |  0.323  
  0.385  |  1.995  |  0.385  |  0.385  
  0.400  |  1.999  |  0.400  |  0.400  
  0.339  |  2.003  |  0.338  |  0.339  
  0.369  |  2.006  |  0.369  |  0.369  
  0.339  |  2.010  |  0.338  |  0.339  
  0.431  |  2.014  |  0.431  |  0.431  
  0.385  |  2.018  |  0.385  |  0.385  
  0.369  |  2.021  |  0.370  |  0.369  
  0.339  |  2.025  |  0.338  |  0.339  
  0.416  |  2.029  |  0.416  |  0.416  
  0.400  |  2.033  |  0.400  |  0.401  
  0.354  |  2.037  |  0.354  |  0.354  
  0.354  |  2.040  |  0.354  |  0.354  
  0.416  |  2.044  |  0.415  |  0.416  
  0.446  |  2.049  |  0.446  |  0.446  
  1.139  |  2.060  |  1.139  |  1.139  
  0.246  |  2.063  |  0.246  |  0.247  
  0.108  |  2.064  |  0.108  |  0.108  
  0.139  |  2.065  |  0.139  |  0.138  
 -0.062  |  2.064  | -0.062  | -0.061  
 -0.169  |  2.063  | -0.169  | -0.169  
 -0.046  |  2.062  | -0.046  | -0.046  
  0.369  |  2.066  |  0.369  |  0.370  
  0.000  |  2.066  |  0.000  | -0.000  
 -0.062  |  2.065  | -0.062  | -0.061  
  0.154  |  2.067  |  0.154  |  0.154  
  0.246  |  2.069  |  0.239  |  0.254  
  0.046  |  2.070  |  0.045  |  0.048  
 -0.108  |  2.069  | -0.108  | -0.107  
  0.000  |  2.069  |  0.003  | -0.003  
  0.154  |  2.070  |  0.153  |  0.155  
  0.077  |  2.071  |  0.075  |  0.079  
 -0.062  |  2.070  | -0.061  | -0.062  
 -0.046  |  2.070  | -0.045  | -0.047  
  0.077  |  2.071  |  0.076  |  0.078  
  0.092  |  2.072  |  0.092  |  0.093  
 -0.046  |  2.071  | -0.048  | -0.044  
  0.031  |  2.071  |  0.033  |  0.029  
  0.077  |  2.072  |  0.075  |  0.079  
  0.046  |  2.073  |  0.047  |  0.046  
 -0.015  |  2.072  | -0.016  | -0.015  
  0.000  |  2.072  | -0.000  |  0.000  
  0.077  |  2.073  |  0.077  |  0.077  
  0.077  |  2.074  |  0.076  |  0.077  
  0.015  |  2.074  |  0.016  |  0.015  
  0.000  |  2.074  | -0.000  |  0.000  
  0.062  |  2.075  |  0.062  |  0.062  
  0.108  |  2.076  |  0.108  |  0.108  
  0.077  |  2.077  |  0.077  |  0.077  
  0.015  |  2.077  |  0.015  |  0.016  
  0.046  |  2.077  |  0.046  |  0.046  
  0.108  |  2.078  |  0.108  |  0.108  
  0.123  |  2.079  |  0.123  |  0.123  
  0.062  |  2.080  |  0.061  |  0.062  
  0.031  |  2.080  |  0.031  |  0.031  
  0.108  |  2.081  |  0.108  |  0.108  
  0.154  |  2.083  |  0.154  |  0.154  
  0.108  |  2.084  |  0.108  |  0.108  
  0.046  |  2.085  |  0.046  |  0.046  
  0.092  |  2.085  |  0.092  |  0.092  
  0.169  |  2.087  |  0.169  |  0.170  
  0.154  |  2.089  |  0.154  |  0.154  
  0.077  |  2.089  |  0.077  |  0.077  
  0.077  |  2.090  |  0.077  |  0.077  
  0.154  |  2.092  |  0.154  |  0.154  
  0.200  |  2.094  |  0.200  |  0.200  
  0.123  |  2.095  |  0.123  |  0.123  
  0.062  |  2.096  |  0.061  |  0.062  
  0.154  |  2.097  |  0.154  |  0.154  
  0.216  |  2.099  |  0.215  |  0.216  
  0.169  |  2.101  |  0.169  |  0.169  
  0.123  |  2.102  |  0.123  |  0.123  
  0.139  |  2.104  |  0.138  |  0.139  
  0.185  |  2.105  |  0.185  |  0.185  
  0.169  |  2.109  |  0.170  |  0.169  
  0.154  |  2.111  |  0.154  |  0.154  
  0.169  |  2.112  |  0.169  |  0.169  
  0.216  |  2.115  |  0.215  |  0.216  
  0.200  |  2.117  |  0.200  |  0.200  
  0.185  |  2.118  |  0.185  |  0.185  
  0.169  |  2.120  |  0.169  |  0.169  
  0.169  |  2.120  |  0.169  |  0.169  
  0.139  |  2.124  |  0.138  |  0.139  
  0.216  |  2.127  |  0.215  |  0.216  
  0.277  |  2.129  |  0.277  |  0.277  
  0.246  |  2.132  |  0.246  |  0.246  
  0.169  |  2.133  |  0.169  |  0.169  
  0.185  |  2.135  |  0.185  |  0.185  
  0.262  |  2.138  |  0.262  |  0.262  
  0.277  |  2.141  |  0.277  |  0.277  
  0.216  |  2.143  |  0.215  |  0.216  
  0.200  |  2.145  |  0.200  |  0.200  
  0.231  |  2.147  |  0.231  |  0.231  
  0.323  |  2.150  |  0.323  |  0.323  
  0.246  |  2.153  |  0.246  |  0.246  
  0.185  |  2.155  |  0.185  |  0.185  
  0.216  |  2.157  |  0.215  |  0.216  
  0.323  |  2.160  |  0.323  |  0.323  
  0.323  |  2.163  |  0.323  |  0.324  
  0.200  |  2.165  |  0.200  |  0.200  
  0.200  |  2.167  |  0.200  |  0.200  
  0.339  |  2.174  |  0.339  |  0.339  
  0.277  |  2.177  |  0.277  |  0.277  
  0.216  |  2.179  |  0.215  |  0.216  
  0.262  |  2.181  |  0.262  |  0.262  
  0.323  |  2.185  |  0.323  |  0.323  
  0.339  |  2.188  |  0.338  |  0.339  
  0.277  |  2.191  |  0.278  |  0.277  
  0.231  |  2.193  |  0.230  |  0.231  
  0.308  |  2.196  |  0.308  |  0.308  
  0.354  |  2.200  |  0.354  |  0.354  
  0.339  |  2.203  |  0.339  |  0.339  
  0.246  |  2.206  |  0.246  |  0.246  
  0.292  |  2.208  |  0.292  |  0.293  
  0.339  |  2.212  |  0.339  |  0.339  
  0.354  |  2.215  |  0.354  |  0.354  
  0.477  |  2.220  |  0.477  |  0.478  
 -0.139  |  2.219  | -0.138  | -0.139  
  0.139  |  2.220  |  0.138  |  0.139  
  0.185  |  2.222  |  0.185  |  0.184  
 -0.046  |  2.222  | -0.046  | -0.046  
 -0.123  |  2.220  | -0.124  | -0.123  
  0.015  |  2.220  |  0.016  |  0.015  
  0.169  |  2.222  |  0.169  |  0.170  
  0.092  |  2.223  |  0.094  |  0.091  
  0.185  |  2.225  |  0.183  |  0.186  
 -0.123  |  2.224  | -0.123  | -0.124  
 -0.031  |  2.223  | -0.031  | -0.030  
  0.123  |  2.225  |  0.124  |  0.123  
  0.046  |  2.225  |  0.046  |  0.046  
 -0.154  |  2.224  | -0.154  | -0.154  
 -0.169  |  2.222  | -0.170  | -0.168  
 -0.015  |  2.222  | -0.023  | -0.008  
  0.000  |  2.222  | -0.002  |  0.002  
 -0.139  |  2.220  | -0.146  | -0.131  
 -0.200  |  2.218  | -0.201  | -0.199  
 -0.108  |  2.217  | -0.115  | -0.100  
 -0.031  |  2.217  | -0.038  | -0.023  
 -0.108  |  2.216  | -0.108  | -0.107  
 -0.154  |  2.212  | -0.153  | -0.155  
 -0.154  |  2.212  | -0.153  | -0.155  
 -0.062  |  2.211  | -0.061  | -0.062  
 -0.062  |  2.211  | -0.061  | -0.062  
 -0.169  |  2.208  | -0.170  | -0.169  
 -0.062  |  2.207  | -0.061  | -0.062  
 -0.031  |  2.207  | -0.031  | -0.030  
 -0.123  |  2.205  | -0.123  | -0.123  
 -0.185  |  2.204  | -0.185  | -0.184  
 -0.092  |  2.203  | -0.092  | -0.092  
 -0.015  |  2.202  | -0.016  | -0.015  
 -0.046  |  2.202  | -0.047  | -0.046  
 -0.139  |  2.201  | -0.138  | -0.139  
 -0.139  |  2.199  | -0.139  | -0.138  
 -0.015  |  2.199  | -0.015  | -0.016  
  0.000  |  2.199  | -0.000  |  0.000  
 -0.108  |  2.198  | -0.107  | -0.108  
 -0.123  |  2.197  | -0.123  | -0.123  
 -0.031  |  2.196  | -0.031  | -0.031  
  0.015  |  2.197  |  0.016  |  0.015  
 -0.031  |  2.196  | -0.031  | -0.030  
 -0.092  |  2.195  | -0.092  | -0.092  
 -0.062  |  2.195  | -0.062  | -0.061  
  0.000  |  2.195  | -0.008  |  0.008  
  0.015  |  2.195  |  0.015  |  0.016  
 -0.031  |  2.195  | -0.038  | -0.023  
 -0.062  |  2.194  | -0.062  | -0.062  
  0.000  |  2.194  | -0.000  |  0.000  
  0.046  |  2.194  |  0.046  |  0.046  
  0.015  |  2.195  |  0.015  |  0.016  
 -0.031  |  2.194  | -0.030  | -0.031  
  0.000  |  2.194  | -0.000  |  0.000  
  0.062  |  2.195  |  0.062  |  0.061  
  0.031  |  2.195  |  0.031  |  0.031  
  0.000  |  2.195  | -0.000  |  0.000  
  0.015  |  2.195  |  0.015  |  0.016  
  0.062  |  2.196  |  0.061  |  0.062  
  0.062  |  2.197  |  0.062  |  0.062  
  0.015  |  2.197  |  0.015  |  0.016  
  0.046  |  2.197  |  0.046  |  0.046  
  0.077  |  2.199  |  0.077  |  0.077  
  0.062  |  2.199  |  0.062  |  0.062  
  0.046  |  2.200  |  0.046  |  0.046  
  0.077  |  2.200  |  0.077  |  0.077  
  0.092  |  2.201  |  0.092  |  0.092  
 -0.154  |  2.200  | -0.154  | -0.154  
  0.077  |  2.201  |  0.077  |  0.077  
  0.185  |  2.202  |  0.185  |  0.185  
  0.000  |  2.202  |  0.000  |  0.000  
 -0.108  |  2.201  | -0.108  | -0.108  
  0.015  |  2.202  |  0.015  |  0.015  
  0.154  |  2.203  |  0.154  |  0.153  
  0.139  |  2.204  |  0.138  |  0.139  
  0.046  |  2.205  |  0.046  |  0.046  
  0.046  |  2.205  |  0.038  |  0.054  
  0.154  |  2.207  |  0.162  |  0.146  
  0.200  |  2.209  |  0.201  |  0.199  
  0.108  |  2.210  |  0.115  |  0.100  
  0.108  |  2.211  |  0.107  |  0.108  
  0.169  |  2.213  |  0.171  |  0.168  
  0.216  |  2.215  |  0.214  |  0.217  
 -0.062  |  2.214  | -0.061  | -0.062  
  0.154  |  2.216  |  0.146  |  0.162  
  0.231  |  2.218  |  0.231  |  0.231  
  0.000  |  2.218  | -0.000  |  0.000  
 -0.092  |  2.217  | -0.093  | -0.092  
  0.046  |  2.218  |  0.046  |  0.046  
  0.169  |  2.219  |  0.168  |  0.171  
  0.092  |  2.220  |  0.093  |  0.092  
 -1.847  |  2.202  | -1.849  | -1.846  
  0.046  |  2.202  |  0.046  |  0.046  
  0.092  |  2.203  |  0.092  |  0.093  
  0.000  |  2.203  | -0.008  |  0.008  
  0.246  |  2.208  |  0.239  |  0.254  
  0.062  |  2.208  |  0.062  |  0.061  
 -0.108  |  2.207  | -0.115  | -0.100  
 -0.046  |  2.207  | -0.046  | -0.047  
 -1.001  |  2.197  | -1.001  | -1.001  
  0.123  |  2.198  |  0.124  |  0.123  
  0.185  |  2.200  |  0.184  |  0.186  
  0.046  |  2.200  |  0.047  |  0.045  
  0.246  |  2.203  |  0.246  |  0.247  
  0.262  |  2.206  |  0.262  |  0.261  
  0.031  |  2.206  |  0.031  |  0.031  
 -0.123  |  2.205  | -0.123  | -0.123  
  0.000  |  2.205  | -0.001  |  0.001  
  0.092  |  2.206  |  0.092  |  0.093  
  0.000  |  2.206  |  0.002  | -0.002  
 -0.108  |  2.204  | -0.109  | -0.107  
 -0.123  |  2.203  | -0.123  | -0.124  
 -0.015  |  2.203  | -0.017  | -0.014  
  0.000  |  2.203  |  0.001  | -0.001  
 -0.108  |  2.202  | -0.108  | -0.108  
 -0.169  |  2.200  | -0.169  | -0.169  
 -0.077  |  2.200  | -0.076  | -0.078  
  0.000  |  2.200  | -0.001  |  0.001  
 -0.046  |  2.199  | -0.045  | -0.047  
 -0.154  |  2.198  | -0.154  | -0.154  
 -0.139  |  2.196  | -0.138  | -0.139  
 -0.015  |  2.196  | -0.015  | -0.015  
  0.000  |  2.196  | -0.002  |  0.002  
 -0.108  |  2.195  | -0.106  | -0.109  
 -0.154  |  2.193  | -0.155  | -0.153  
 -0.046  |  2.193  | -0.045  | -0.047  
 -0.031  |  2.193  | -0.030  | -0.031  
 -0.123  |  2.192  | -0.123  | -0.123  
 -0.092  |  2.191  | -0.093  | -0.092  
  0.015  |  2.191  |  0.016  |  0.015  
  0.031  |  2.191  |  0.030  |  0.032  
 -0.077  |  2.190  | -0.077  | -0.077  
 -0.092  |  2.190  | -0.093  | -0.092  
 -0.015  |  2.189  | -0.015  | -0.016  
  0.062  |  2.190  |  0.061  |  0.062  
  0.000  |  2.190  |  0.000  | -0.000  
 -0.077  |  2.189  | -0.069  | -0.085  
 -0.031  |  2.189  | -0.031  | -0.031  
  0.062  |  2.190  |  0.061  |  0.062  
  0.046  |  2.190  |  0.046  |  0.046  
 -0.015  |  2.190  | -0.016  | -0.015  
 -0.015  |  2.190  | -0.015  | -0.016  
  0.015  |  2.190  |  0.015  |  0.016  
  0.062  |  2.190  |  0.054  |  0.069  
  0.046  |  2.191  |  0.046  |  0.046  
  0.000  |  2.191  | -0.008  |  0.008  
  0.000  |  2.191  | -0.008  |  0.008  
  0.062  |  2.192  |  0.062  |  0.062  
 -0.031  |  2.191  | -0.031  | -0.031  
  0.108  |  2.192  |  0.108  |  0.108  
  0.123  |  2.194  |  0.123  |  0.123  
  0.031  |  2.194  |  0.031  |  0.031  
  0.000  |  2.194  | -0.008  |  0.008  
  0.077  |  2.195  |  0.077  |  0.077  
  0.139  |  2.196  |  0.131  |  0.146  
  0.092  |  2.197  |  0.092  |  0.092  
  0.015  |  2.197  |  0.008  |  0.023  
  0.046  |  2.198  |  0.038  |  0.054  
  0.139  |  2.199  |  0.139  |  0.138  
  0.154  |  2.200  |  0.154  |  0.154  
  0.062  |  2.201  |  0.061  |  0.062  
  0.046  |  2.202  |  0.046  |  0.046  
  0.123  |  2.203  |  0.123  |  0.124  
 -0.062  |  2.202  | -0.062  | -0.062  
  0.231  |  2.206  |  0.223  |  0.239  
  0.046  |  2.207  |  0.038  |  0.054  
 -0.046  |  2.206  | -0.047  | -0.046  
  0.062  |  2.207  |  0.060  |  0.063  
  0.169  |  2.209  |  0.170  |  0.169  
  0.108  |  2.210  |  0.109  |  0.107  
  0.000  |  2.210  | -0.001  |  0.001  
  0.015  |  2.210  |  0.017  |  0.014  
  0.123  |  2.211  |  0.121  |  0.125  
  0.139  |  2.213  |  0.139  |  0.138  
  0.031  |  2.213  |  0.031  |  0.031  
  0.015  |  2.213  |  0.015  |  0.016  
  0.108  |  2.214  |  0.108  |  0.107  
  0.154  |  2.216  |  0.152  |  0.156  
  0.077  |  2.216  |  0.079  |  0.075  
  0.015  |  2.217  |  0.014  |  0.016  
  0.092  |  2.218  |  0.093  |  0.091  
  0.739  |  2.225  |  0.738  |  0.739  
  0.077  |  2.226  |  0.077  |  0.077  
 -0.031  |  2.225  | -0.031  | -0.031  
  0.077  |  2.226  |  0.077  |  0.077  
  0.000  |  2.226  |  0.001  | -0.001  
 -0.169  |  2.224  | -0.169  | -0.169  
 -0.246  |  2.222  | -0.239  | -0.254  
 -0.185  |  2.220  | -0.184  | -0.185  
 -0.139  |  2.219  | -0.140  | -0.137  
 -0.246  |  2.216  | -0.245  | -0.248  
 -0.323  |  2.213  | -0.325  | -0.322  
 -0.277  |  2.210  | -0.276  | -0.278  
 -0.185  |  2.208  | -0.186  | -0.183  
 -0.277  |  2.206  | -0.277  | -0.277  
 -0.354  |  2.202  | -0.354  | -0.354  
 -1.724  |  2.185  | -1.724  | -1.724  
 -0.185  |  2.183  | -0.185  | -0.185  
 -0.062  |  2.182  | -0.061  | -0.062  
 -0.092  |  2.182  | -0.092  | -0.092  
  0.108  |  2.183  |  0.107  |  0.109  
  0.216  |  2.185  |  0.216  |  0.215  
 -0.062  |  2.185  | -0.062  | -0.062  
  0.000  |  2.185  | -0.008  |  0.008  
  0.108  |  2.186  |  0.107  |  0.109  
  0.123  |  2.187  |  0.115  |  0.131  
  0.031  |  2.188  |  0.031  |  0.031  
 -0.015  |  2.187  | -0.008  | -0.023  
  0.062  |  2.188  |  0.062  |  0.062  
  0.123  |  2.189  |  0.123  |  0.123  
  0.077  |  2.190  |  0.078  |  0.076  
  0.000  |  2.190  |  0.008  | -0.008  
  0.046  |  2.190  |  0.048  |  0.045  
  0.123  |  2.192  |  0.115  |  0.131  
  0.108  |  2.193  |  0.100  |  0.115  
  0.046  |  2.193  |  0.046  |  0.046  
  0.062  |  2.194  |  0.061  |  0.062  
  0.108  |  2.195  |  0.108  |  0.108  
  0.385  |  2.199  |  0.384  |  0.385  
  0.046  |  2.199  |  0.047  |  0.046  
 -0.046  |  2.199  | -0.047  | -0.046  
  0.169  |  2.200  |  0.170  |  0.169  
  0.216  |  2.203  |  0.215  |  0.216  
  0.015  |  2.203  |  0.008  |  0.023  
 -0.508  |  2.198  | -0.509  | -0.507  
 -0.031  |  2.197  | -0.029  | -0.033  
  0.046  |  2.198  |  0.054  |  0.038  
 -0.139  |  2.196  | -0.139  | -0.139  
 -0.139  |  2.195  | -0.139  | -0.139  
  0.092  |  2.196  |  0.092  |  0.092  
  0.185  |  2.198  |  0.185  |  0.185  
  0.062  |  2.198  |  0.054  |  0.069  
 -0.015  |  2.198  | -0.008  | -0.023  
  0.062  |  2.199  |  0.062  |  0.061  
  0.169  |  2.201  |  0.169  |  0.170  
  0.185  |  2.202  |  0.184  |  0.185  
  0.092  |  2.203  |  0.091  |  0.093  
  0.154  |  2.206  |  0.154  |  0.153  
  0.154  |  2.206  |  0.154  |  0.153  
  0.169  |  2.210  |  0.170  |  0.169  
  0.108  |  2.211  |  0.107  |  0.109  
  0.108  |  2.211  |  0.107  |  0.109  
  0.231  |  2.214  |  0.232  |  0.230  
  0.216  |  2.217  |  0.215  |  0.216  
  0.000  |  2.217  |  0.001  | -0.001  
  0.169  |  2.218  |  0.168  |  0.171  
  0.262  |  2.221  |  0.262  |  0.261  
  0.092  |  2.222  |  0.092  |  0.093  
 -0.062  |  2.221  | -0.069  | -0.054  
  0.000  |  2.221  | -0.000  |  0.000  
  0.123  |  2.222  |  0.122  |  0.124  
  0.077  |  2.223  |  0.078  |  0.076  
 -0.062  |  2.223  | -0.063  | -0.060  
 -0.062  |  2.222  | -0.061  | -0.062  
  0.046  |  2.222  |  0.046  |  0.046  
  0.062  |  2.223  |  0.061  |  0.062  
 -0.015  |  2.223  | -0.016  | -0.015  
 -0.062  |  2.222  | -0.063  | -0.060  
 -0.015  |  2.222  | -0.014  | -0.017  
  0.046  |  2.223  |  0.045  |  0.048  
  0.015  |  2.223  |  0.016  |  0.015  
 -0.046  |  2.222  | -0.046  | -0.046  
 -0.015  |  2.222  | -0.016  | -0.015  
  0.031  |  2.222  |  0.031  |  0.030  
  0.031  |  2.223  |  0.030  |  0.031  
  0.000  |  2.223  |  0.001  | -0.001  
 -0.015  |  2.223  | -0.016  | -0.015  
  0.015  |  2.223  |  0.016  |  0.015  
  0.062  |  2.223  |  0.061  |  0.062  
  0.031  |  2.224  |  0.031  |  0.031  
  0.000  |  2.224  | -0.000  |  0.000  
  0.015  |  2.224  |  0.016  |  0.015  
  0.062  |  2.224  |  0.062  |  0.062  
  0.062  |  2.225  |  0.061  |  0.062  
  0.046  |  2.226  |  0.046  |  0.046  
  0.046  |  2.226  |  0.046  |  0.046  
  0.092  |  2.227  |  0.092  |  0.092  
  0.077  |  2.228  |  0.077  |  0.077  
  0.077  |  2.228  |  0.077  |  0.077  
  0.062  |  2.229  |  0.061  |  0.062  
 -1.432  |  2.215  | -1.432  | -1.431  
 -0.416  |  2.211  | -0.416  | -0.416  
  0.216  |  2.213  |  0.216  |  0.215  
 -0.031  |  2.212  | -0.030  | -0.031  
 -0.077  |  2.212  | -0.078  | -0.076  
  0.139  |  2.213  |  0.139  |  0.138  
  0.216  |  2.215  |  0.216  |  0.215  
  0.062  |  2.216  |  0.062  |  0.062  
 -0.585  |  2.210  | -0.586  | -0.584  
  0.015  |  2.210  |  0.016  |  0.015  
  0.092  |  2.211  |  0.092  |  0.092  
 -0.062  |  2.210  | -0.054  | -0.069  
  0.000  |  2.210  | -0.001  |  0.001  
  0.154  |  2.212  |  0.153  |  0.154  
  0.246  |  2.214  |  0.247  |  0.246  
  0.139  |  2.216  |  0.139  |  0.138  
  0.092  |  2.217  |  0.091  |  0.094  
  0.185  |  2.219  |  0.185  |  0.185  
  0.292  |  2.222  |  0.291  |  0.294  
  0.262  |  2.224  |  0.263  |  0.260  
  0.154  |  2.226  |  0.153  |  0.155  
  0.200  |  2.228  |  0.201  |  0.200  
  0.292  |  2.231  |  0.292  |  0.293  
  0.308  |  2.234  |  0.307  |  0.309  
  0.262  |  2.236  |  0.263  |  0.261  
  0.246  |  2.239  |  0.246  |  0.247  
  0.308  |  2.242  |  0.309  |  0.307  
  0.308  |  2.245  |  0.307  |  0.309  
  0.277  |  2.248  |  0.278  |  0.277  
  0.292  |  2.251  |  0.292  |  0.293  
  0.339  |  2.254  |  0.339  |  0.338  
  0.292  |  2.260  |  0.292  |  0.293  
  0.308  |  2.263  |  0.308  |  0.308  
  0.339  |  2.267  |  0.338  |  0.339  
  0.339  |  2.270  |  0.339  |  0.338  
  0.339  |  2.273  |  0.338  |  0.339  
  0.339  |  2.277  |  0.339  |  0.339  
  0.323  |  2.280  |  0.323  |  0.324  
  0.339  |  2.283  |  0.338  |  0.339  
  0.354  |  2.287  |  0.354  |  0.354  
  0.354  |  2.290  |  0.354  |  0.354  
  0.354  |  2.294  |  0.354  |  0.354  
  0.369  |  2.298  |  0.369  |  0.370  
  0.339  |  2.301  |  0.339  |  0.339  
  0.354  |  2.305  |  0.354  |  0.354  
  0.369  |  2.308  |  0.370  |  0.369  
  0.416  |  2.312  |  0.415  |  0.416  
  0.339  |  2.316  |  0.339  |  0.339  
  0.339  |  2.319  |  0.339  |  0.339  
  0.400  |  2.323  |  0.400  |  0.400  
  0.369  |  2.331  |  0.370  |  0.369  
  0.369  |  2.334  |  0.369  |  0.370  
  0.416  |  2.339  |  0.416  |  0.416  
  0.385  |  2.342  |  0.385  |  0.385  
  0.369  |  2.346  |  0.369  |  0.370  
  0.385  |  2.350  |  0.385  |  0.385  
  0.400  |  2.354  |  0.400  |  0.401  
  0.431  |  2.358  |  0.431  |  0.431  
  0.416  |  2.362  |  0.415  |  0.416  
  0.323  |  2.366  |  0.323  |  0.323  
  0.416  |  2.370  |  0.415  |  0.416  
  0.416  |  2.374  |  0.416  |  0.416  
  0.431  |  2.378  |  0.431  |  0.431  
  0.416  |  2.382  |  0.415  |  0.416  
  0.369  |  2.386  |  0.370  |  0.369  
  0.385  |  2.390  |  0.385  |  0.385  
  0.431  |  2.394  |  0.431  |  0.431  
  0.446  |  2.399  |  0.446  |  0.446  
  0.416  |  2.403  |  0.416  |  0.416  
  0.369  |  2.407  |  0.369  |  0.370  
  0.416  |  2.411  |  0.415  |  0.416  
  0.416  |  2.415  |  0.416  |  0.416  
  0.462  |  2.420  |  0.462  |  0.462  
  0.400  |  2.424  |  0.400  |  0.400  
  0.400  |  2.428  |  0.400  |  0.400  
  0.431  |  2.432  |  0.431  |  0.431  
  0.431  |  2.436  |  0.431  |  0.431  
  0.477  |  2.441  |  0.477  |  0.477  
  0.400  |  2.445  |  0.400  |  0.400  
  0.385  |  2.449  |  0.385  |  0.385  
  0.462  |  2.453  |  0.462  |  0.462  
  0.446  |  2.458  |  0.446  |  0.446  
  0.462  |  2.462  |  0.462  |  0.462  
  0.446  |  2.467  |  0.447  |  0.446  
  0.385  |  2.471  |  0.385  |  0.385  
  0.477  |  2.480  |  0.477  |  0.477  
  0.477  |  2.480  |  0.477  |  0.477  
  0.493  |  2.485  |  0.493  |  0.493  
  0.400  |  2.493  |  0.400  |  0.401  
  0.493  |  2.498  |  0.493  |  0.493  
  0.493  |  2.503  |  0.493  |  0.492  
  0.431  |  2.507  |  0.430  |  0.432  
  0.416  |  2.511  |  0.416  |  0.415  
  0.477  |  2.516  |  0.477  |  0.477  
  0.523  |  2.521  |  0.524  |  0.523  
  0.431  |  2.526  |  0.431  |  0.431  
  0.431  |  2.530  |  0.431  |  0.431  
  0.446  |  2.534  |  0.446  |  0.447  
  0.508  |  2.540  |  0.508  |  0.508  
  0.493  |  2.544  |  0.493  |  0.492  
  0.446  |  2.549  |  0.446  |  0.447  
  0.477  |  2.554  |  0.478  |  0.477  
  0.477  |  2.558  |  0.477  |  0.478  
  0.493  |  2.563  |  0.493  |  0.493  
  0.493  |  2.568  |  0.492  |  0.493  
  0.477  |  2.573  |  0.477  |  0.477  
  0.462  |  2.578  |  0.462  |  0.462  
  0.477  |  2.582  |  0.477  |  0.477  
  0.554  |  2.588  |  0.554  |  0.554  
  0.462  |  2.593  |  0.462  |  0.462  
  0.477  |  2.597  |  0.477  |  0.477  
  0.462  |  2.602  |  0.462  |  0.462  
  0.539  |  2.607  |  0.539  |  0.539  
  0.508  |  2.612  |  0.508  |  0.508  
  0.523  |  2.618  |  0.523  |  0.523  
  0.462  |  2.622  |  0.462  |  0.462  
  0.493  |  2.627  |  0.492  |  0.493  
  0.493  |  2.632  |  0.493  |  0.493  
  0.508  |  2.637  |  0.508  |  0.508  
  0.539  |  2.643  |  0.539  |  0.539  
  0.539  |  2.648  |  0.539  |  0.539  
  0.446  |  2.652  |  0.446  |  0.447  
  0.523  |  2.658  |  0.523  |  0.524  
  0.554  |  2.663  |  0.554  |  0.554  
  0.462  |  2.673  |  0.462  |  0.462  
  0.462  |  2.673  |  0.462  |  0.462  
  0.508  |  2.683  |  0.508  |  0.508  
  0.570  |  2.689  |  0.569  |  0.570  
  0.493  |  2.694  |  0.493  |  0.492  
  0.523  |  2.699  |  0.523  |  0.523  
  0.508  |  2.704  |  0.508  |  0.508  
  0.539  |  2.710  |  0.539  |  0.539  
  0.523  |  2.715  |  0.523  |  0.524  
  0.508  |  2.720  |  0.508  |  0.508  
  0.554  |  2.726  |  0.554  |  0.554  
  0.554  |  2.731  |  0.554  |  0.554  
  0.523  |  2.736  |  0.523  |  0.524  
  0.493  |  2.741  |  0.492  |  0.493  
  0.523  |  2.746  |  0.523  |  0.524  
  0.585  |  2.752  |  0.585  |  0.585  
  0.523  |  2.758  |  0.523  |  0.523  
  0.523  |  2.763  |  0.523  |  0.524  
  0.554  |  2.768  |  0.554  |  0.554  
  0.508  |  2.773  |  0.508  |  0.508  
  0.554  |  2.779  |  0.554  |  0.554  
  0.554  |  2.784  |  0.554  |  0.554  
  0.539  |  2.790  |  0.539  |  0.539  
  0.523  |  2.795  |  0.523  |  0.524  
  0.539  |  2.800  |  0.539  |  0.539  
  0.554  |  2.806  |  0.554  |  0.554  
  0.554  |  2.812  |  0.554  |  0.554  
  0.570  |  2.817  |  0.570  |  0.570  
  0.570  |  2.823  |  0.569  |  0.570  
  0.477  |  2.828  |  0.477  |  0.477  
  0.585  |  2.834  |  0.585  |  0.585  
  0.554  |  2.839  |  0.554  |  0.554  
  0.523  |  2.844  |  0.523  |  0.524  
  0.539  |  2.850  |  0.539  |  0.539  
  0.539  |  2.855  |  0.539  |  0.539  
  0.554  |  2.861  |  0.554  |  0.554  
  0.477  |  2.870  |  0.477  |  0.477  
  0.554  |  2.876  |  0.554  |  0.554  
  0.554  |  2.881  |  0.554  |  0.554  
  0.585  |  2.887  |  0.585  |  0.585  
  0.462  |  2.892  |  0.462  |  0.462  
