CPU Frequency: 1000mhz
starting lcm thread... 
starting setpoint thread... 
starting print thread... 
initializing imu... 
initializing controller...
initializing motors...
initializing odometry...
attaching imu interupt...
we are running!!!

RUNNING...
SENSORS | ODOMETRY |
  X_DOT  |    X    |
  0.705  |  1.855  |  0.703  |  0.707  
  0.699  |  1.890  |  0.699  |  0.699  
  0.699  |  1.925  |  0.699  |  0.699  
  0.699  |  1.960  |  0.699  |  0.699  
  0.696  |  1.995  |  0.696  |  0.696  
  0.705  |  2.030  |  0.705  |  0.705  
  0.699  |  2.065  |  0.699  |  0.699  
  0.696  |  2.100  |  0.696  |  0.696  
  0.705  |  2.135  |  0.705  |  0.705  
  0.696  |  2.170  |  0.697  |  0.694  
  0.696  |  2.204  |  0.694  |  0.697  
  0.699  |  2.239  |  0.699  |  0.699  
  0.711  |  2.275  |  0.711  |  0.711  
  0.690  |  2.309  |  0.690  |  0.690  
  0.702  |  2.344  |  0.702  |  0.702  
  0.702  |  2.379  |  0.702  |  0.702  
  0.708  |  2.415  |  0.708  |  0.708  
  0.702  |  2.450  |  0.702  |  0.702  
  0.690  |  2.484  |  0.688  |  0.691  
  0.699  |  2.519  |  0.699  |  0.699  
  0.702  |  2.555  |  0.702  |  0.702  
  0.699  |  2.589  |  0.697  |  0.700  
  0.696  |  2.624  |  0.696  |  0.696  
  0.708  |  2.660  |  0.708  |  0.708  
  0.696  |  2.694  |  0.697  |  0.694  
  0.693  |  2.729  |  0.691  |  0.694  
  0.705  |  2.764  |  0.705  |  0.705  
  0.696  |  2.799  |  0.696  |  0.696  
  0.708  |  2.835  |  0.708  |  0.708  
  0.693  |  2.869  |  0.693  |  0.693  
  0.702  |  2.904  |  0.703  |  0.700  
  0.705  |  2.939  |  0.705  |  0.705  
  0.696  |  2.974  |  0.694  |  0.697  
  0.705  |  3.010  |  0.705  |  0.705  
  0.699  |  3.044  |  0.700  |  0.697  
  0.696  |  3.079  |  0.696  |  0.696  
  0.702  |  3.114  |  0.703  |  0.700  
  0.711  |  3.150  |  0.713  |  0.710  
  0.690  |  3.184  |  0.688  |  0.691  
  0.696  |  3.219  |  0.697  |  0.694  
  0.708  |  3.255  |  0.708  |  0.708  
  0.705  |  3.290  |  0.705  |  0.705  
  0.696  |  3.325  |  0.696  |  0.696  
  0.699  |  3.360  |  0.699  |  0.699  
  0.705  |  3.395  |  0.705  |  0.705  
  0.696  |  3.430  |  0.696  |  0.696  
  0.705  |  3.465  |  0.705  |  0.705  
  0.696  |  3.500  |  0.694  |  0.697  
  0.702  |  3.535  |  0.702  |  0.702  
  0.705  |  3.570  |  0.707  |  0.703  
  0.696  |  3.605  |  0.694  |  0.697  
  0.705  |  3.640  |  0.705  |  0.705  
  0.696  |  3.675  |  0.697  |  0.694  
  0.708  |  3.710  |  0.708  |  0.708  
  0.699  |  3.745  |  0.700  |  0.697  
  0.699  |  3.780  |  0.700  |  0.697  
  0.699  |  3.815  |  0.700  |  0.697  
  0.699  |  3.850  |  0.697  |  0.700  
  0.693  |  3.885  |  0.691  |  0.694  
  0.711  |  3.920  |  0.710  |  0.713  
  0.696  |  3.955  |  0.696  |  0.696  
  0.708  |  3.990  |  0.708  |  0.708  
  0.693  |  4.025  |  0.693  |  0.693  
  0.702  |  4.060  |  0.700  |  0.703  
  0.699  |  4.095  |  0.700  |  0.697  
  0.702  |  4.130  |  0.702  |  0.702  
  0.693  |  4.200  |  0.694  |  0.691  
  0.702  |  4.235  |  0.702  |  0.702  
  0.708  |  4.271  |  0.708  |  0.708  
  0.699  |  4.306  |  0.700  |  0.697  
  0.696  |  4.340  |  0.697  |  0.694  
  0.705  |  4.376  |  0.705  |  0.705  
  0.696  |  4.410  |  0.696  |  0.696  
  0.705  |  4.446  |  0.705  |  0.705  
  0.702  |  4.481  |  0.700  |  0.703  
  0.693  |  4.515  |  0.693  |  0.693  
  0.708  |  4.551  |  0.708  |  0.708  
  0.699  |  4.586  |  0.699  |  0.699  
  0.699  |  4.621  |  0.700  |  0.697  
  0.702  |  4.656  |  0.702  |  0.702  
  0.693  |  4.690  |  0.691  |  0.694  
  0.705  |  4.726  |  0.703  |  0.707  
  0.696  |  4.760  |  0.696  |  0.696  
  0.708  |  4.796  |  0.707  |  0.710  
  0.699  |  4.831  |  0.699  |  0.699  
  0.693  |  4.865  |  0.691  |  0.694  
  0.708  |  4.901  |  0.707  |  0.710  
  0.699  |  4.936  |  0.697  |  0.700  
  0.702  |  4.971  |  0.702  |  0.702  
  0.702  |  5.006  |  0.702  |  0.702  
  0.705  |  5.041  |  0.705  |  0.705  
  0.699  |  5.076  |  0.699  |  0.699  
  0.702  |  5.111  |  0.702  |  0.702  
  0.705  |  5.147  |  0.705  |  0.705  
  0.705  |  5.182  |  0.705  |  0.705  
  0.699  |  5.217  |  0.699  |  0.699  
  0.705  |  5.252  |  0.705  |  0.705  
  0.696  |  5.287  |  0.696  |  0.696  
  0.702  |  5.322  |  0.700  |  0.703  
  0.702  |  5.357  |  0.700  |  0.703  
  0.702  |  5.392  |  0.700  |  0.703  
  0.696  |  5.427  |  0.694  |  0.697  
  0.699  |  5.462  |  0.700  |  0.697  
  0.696  |  5.497  |  0.696  |  0.696  
  0.708  |  5.532  |  0.708  |  0.708  
  0.693  |  5.567  |  0.691  |  0.694  
  0.705  |  5.602  |  0.705  |  0.705  
  0.702  |  5.637  |  0.702  |  0.702  
  0.696  |  5.672  |  0.694  |  0.697  
  0.705  |  5.707  |  0.703  |  0.707  
  0.699  |  5.742  |  0.700  |  0.697  
  0.693  |  5.777  |  0.693  |  0.693  
  0.702  |  5.812  |  0.702  |  0.702  
  0.702  |  5.847  |  0.703  |  0.700  
  0.699  |  5.882  |  0.697  |  0.700  
  0.702  |  5.917  |  0.700  |  0.703  
  0.702  |  5.952  |  0.700  |  0.703  
  0.702  |  5.987  |  0.700  |  0.703  
  0.696  |  6.022  |  0.696  |  0.696  
  0.705  |  6.057  |  0.705  |  0.705  
  0.699  |  6.092  |  0.697  |  0.700  
  0.699  |  6.127  |  0.697  |  0.700  
  0.705  |  6.162  |  0.705  |  0.705  
  0.696  |  6.197  |  0.694  |  0.697  
  0.705  |  6.232  |  0.703  |  0.707  
  0.696  |  6.267  |  0.697  |  0.694  
  0.699  |  6.302  |  0.697  |  0.700  
  0.702  |  6.337  |  0.703  |  0.700  
  0.696  |  6.372  |  0.696  |  0.696  
  0.702  |  6.407  |  0.702  |  0.702  
  0.702  |  6.442  |  0.702  |  0.702  
  0.696  |  6.477  |  0.696  |  0.696  
  0.702  |  6.512  |  0.702  |  0.702  
  0.696  |  6.547  |  0.694  |  0.697  
  0.702  |  6.582  |  0.700  |  0.703  
  0.705  |  6.617  |  0.705  |  0.705  
  0.696  |  6.652  |  0.696  |  0.696  
  0.699  |  6.687  |  0.697  |  0.700  
  0.591  |  6.716  |  0.593  |  0.590  
  0.456  |  6.739  |  0.456  |  0.456  
  0.403  |  6.759  |  0.403  |  0.403  
  0.369  |  6.778  |  0.368  |  0.371  
  0.345  |  6.795  |  0.346  |  0.343  
  0.317  |  6.811  |  0.317  |  0.317  
  0.289  |  6.825  |  0.288  |  0.291  
  0.265  |  6.839  |  0.266  |  0.263  
  0.243  |  6.851  |  0.243  |  0.243  
  0.228  |  6.862  |  0.228  |  0.228  
  0.203  |  6.872  |  0.205  |  0.202  
  0.188  |  6.882  |  0.188  |  0.188  
  0.175  |  6.890  |  0.175  |  0.175  
  0.157  |  6.898  |  0.159  |  0.155  
  0.145  |  6.906  |  0.146  |  0.143  
  0.135  |  6.912  |  0.135  |  0.135  
  0.123  |  6.918  |  0.123  |  0.123  
  0.114  |  6.924  |  0.114  |  0.114  
  0.105  |  6.929  |  0.105  |  0.105  
  0.095  |  6.934  |  0.097  |  0.094  
  0.086  |  6.938  |  0.088  |  0.085  
  0.080  |  6.942  |  0.079  |  0.082  
  0.074  |  6.946  |  0.074  |  0.074  
  0.071  |  6.950  |  0.071  |  0.071  
  0.062  |  6.953  |  0.063  |  0.060  
  0.062  |  6.956  |  0.062  |  0.062  
  0.052  |  6.958  |  0.052  |  0.052  
  0.049  |  6.961  |  0.049  |  0.049  
  0.046  |  6.963  |  0.046  |  0.046  
  0.040  |  6.965  |  0.042  |  0.038  
  0.037  |  6.967  |  0.035  |  0.038  
  0.037  |  6.969  |  0.038  |  0.035  
  0.031  |  6.970  |  0.029  |  0.032  
  0.028  |  6.972  |  0.029  |  0.026  
  0.028  |  6.973  |  0.026  |  0.029  
  0.025  |  6.974  |  0.025  |  0.025  
  0.022  |  6.976  |  0.022  |  0.022  
  0.022  |  6.977  |  0.022  |  0.022  
  0.022  |  6.978  |  0.022  |  0.022  
  0.009  |  6.978  |  0.008  |  0.011  
  0.015  |  6.979  |  0.015  |  0.015  
  0.018  |  6.980  |  0.018  |  0.018  
  0.003  |  6.980  |  0.003  |  0.003  
  0.006  |  6.980  |  0.006  |  0.006  
  0.006  |  6.981  |  0.006  |  0.006  
  0.000  |  6.981  | -0.002  |  0.002  
  0.006  |  6.981  |  0.006  |  0.006  
  0.000  |  6.981  |  0.000  |  0.000  
  0.000  |  6.981  |  0.000  |  0.000  
  0.000  |  6.981  |  0.000  |  0.000  
  0.000  |  6.981  |  0.000  |  0.000  
  0.000  |  6.981  |  0.000  |  0.000  
  0.000  |  6.981  |  0.000  |  0.000  
  0.000  |  6.981  |  0.000  |  0.000  
  0.000  |  6.981  |  0.000  |  0.000  
  0.000  |  6.981  |  0.000  |  0.000  
  0.000  |  6.981  |  0.000  |  0.000  
  0.000  |  6.981  |  0.000  |  0.000  
  0.000  |  6.981  |  0.000  |  0.000  
  0.000  |  6.981  |  0.000  |  0.000  
  0.000  |  6.981  |  0.000  |  0.000  
  0.000  |  6.981  |  0.000  |  0.000  
  0.000  |  6.981  |  0.000  |  0.000  
  0.000  |  6.981  |  0.000  |  0.000  
  0.000  |  6.981  |  0.000  |  0.000  
  0.000  |  6.981  |  0.000  |  0.000  
  0.000  |  6.981  |  0.000  |  0.000  
  0.000  |  6.981  |  0.000  |  0.000  
  0.000  |  6.981  |  0.000  |  0.000  
  0.000  |  6.981  |  0.000  |  0.000  
  0.000  |  6.981  |  0.000  |  0.000  
  0.000  |  6.981  |  0.000  |  0.000  
  0.000  |  6.981  |  0.000  |  0.000  
  0.000  |  6.981  |  0.000  |  0.000  
  0.000  |  6.981  |  0.000  |  0.000  
  0.000  |  6.981  |  0.000  |  0.000  
  0.000  |  6.981  |  0.000  |  0.000  
  0.000  |  6.981  |  0.000  |  0.000  
  0.000  |  6.981  |  0.000  |  0.000  
  0.000  |  6.981  |  0.000  |  0.000  
  0.000  |  6.981  |  0.000  |  0.000  
  0.000  |  6.981  |  0.000  |  0.000  
  0.000  |  6.981  |  0.000  |  0.000  
  0.000  |  6.981  |  0.000  |  0.000  
  0.000  |  6.981  |  0.000  |  0.000  
  0.000  |  6.981  |  0.000  |  0.000  
  0.000  |  6.981  |  0.000  |  0.000  
  0.000  |  6.981  |  0.000  |  0.000  
  0.000  |  6.981  |  0.000  |  0.000  
  0.000  |  6.981  |  0.000  |  0.000  
  0.000  |  6.981  |  0.000  |  0.000  
  0.000  |  6.981  |  0.000  |  0.000  
  0.000  |  6.981  |  0.000  |  0.000  
  0.000  |  6.981  |  0.000  |  0.000  
  0.000  |  6.981  |  0.000  |  0.000  
  0.000  |  6.981  |  0.000  |  0.000  
  0.000  |  6.981  |  0.000  |  0.000  
  0.000  |  6.981  |  0.000  |  0.000  
  0.000  |  6.981  |  0.000  |  0.000  
  0.000  |  6.981  |  0.000  |  0.000  
  0.000  |  6.981  |  0.000  |  0.000  
  0.000  |  6.981  |  0.000  |  0.000  
  0.000  |  6.981  |  0.000  |  0.000  
  0.000  |  6.981  |  0.000  |  0.000  
  0.000  |  6.981  |  0.000  |  0.000  
  0.000  |  6.981  |  0.000  |  0.000  
  0.000  |  6.981  |  0.000  |  0.000  
  0.000  |  6.981  |  0.000  |  0.000  
  0.000  |  6.981  |  0.000  |  0.000  
  0.000  |  6.981  |  0.000  |  0.000  
  0.000  |  6.981  |  0.000  |  0.000  
  0.000  |  6.981  |  0.000  |  0.000  
  0.000  |  6.981  |  0.000  |  0.000  
  0.000  |  6.981  |  0.000  |  0.000  
  0.000  |  6.981  |  0.000  |  0.000  
  0.000  |  6.981  |  0.000  |  0.000  
  0.000  |  6.981  |  0.000  |  0.000  
  0.000  |  6.981  |  0.000  |  0.000  
  0.000  |  6.981  |  0.000  |  0.000  
  0.000  |  6.981  |  0.000  |  0.000  
  0.000  |  6.981  |  0.000  |  0.000  
  0.000  |  6.981  |  0.000  |  0.000  
  0.000  |  6.981  |  0.000  |  0.000  
  0.000  |  6.981  |  0.000  |  0.000  
  0.000  |  6.981  |  0.000  |  0.000  
  0.000  |  6.981  |  0.000  |  0.000  
  0.000  |  6.981  |  0.000  |  0.000  
  0.000  |  6.981  |  0.000  |  0.000  
  0.000  |  6.981  |  0.000  |  0.000  
  0.000  |  6.981  |  0.000  |  0.000  
  0.000  |  6.981  |  0.000  |  0.000  
  0.000  |  6.981  |  0.000  |  0.000  
  0.000  |  6.981  |  0.000  |  0.000  

received SIGINT Ctrl-C
