CPU Frequency: 1000mhz
starting lcm thread... 
starting setpoint thread... 
starting print thread... 
initializing imu... 
initializing controller...
initializing motors...
initializing odometry...
attaching imu interupt...
we are running!!!

RUNNING...
SENSORS | ODOMETRY |
  X_DOT  |    X    |
  0.539  |  0.283  |  0.546  |  0.531  
  0.585  |  0.289  |  0.585  |  0.585  
  0.570  |  0.295  |  0.570  |  0.570  
  0.554  |  0.300  |  0.554  |  0.554  
  0.570  |  0.306  |  0.562  |  0.577  
  0.570  |  0.312  |  0.577  |  0.562  
  0.585  |  0.318  |  0.585  |  0.585  
  0.570  |  0.323  |  0.577  |  0.562  
  0.600  |  0.329  |  0.600  |  0.600  
  0.570  |  0.341  |  0.570  |  0.570  
  0.585  |  0.346  |  0.585  |  0.585  
  0.600  |  0.353  |  0.600  |  0.600  
  0.616  |  0.359  |  0.616  |  0.616  
  0.600  |  0.365  |  0.608  |  0.593  
  0.570  |  0.370  |  0.577  |  0.562  
  0.570  |  0.376  |  0.570  |  0.570  
  0.585  |  0.382  |  0.585  |  0.585  
  0.631  |  0.388  |  0.631  |  0.631  
  0.570  |  0.394  |  0.577  |  0.562  
  0.616  |  0.400  |  0.623  |  0.608  
  0.570  |  0.406  |  0.570  |  0.570  
  0.631  |  0.412  |  0.623  |  0.639  
  0.585  |  0.418  |  0.585  |  0.585  
  0.600  |  0.424  |  0.600  |  0.600  
  0.647  |  0.430  |  0.654  |  0.639  
  0.570  |  0.436  |  0.570  |  0.570  
  0.647  |  0.443  |  0.647  |  0.647  
  0.616  |  0.449  |  0.616  |  0.616  
  0.616  |  0.455  |  0.616  |  0.616  
  0.616  |  0.461  |  0.616  |  0.616  
  0.616  |  0.467  |  0.616  |  0.616  
  0.616  |  0.473  |  0.616  |  0.616  
  0.585  |  0.479  |  0.593  |  0.577  
  0.662  |  0.486  |  0.662  |  0.662  
  0.585  |  0.492  |  0.593  |  0.577  
  0.631  |  0.498  |  0.631  |  0.631  
  0.631  |  0.504  |  0.631  |  0.631  
  0.662  |  0.511  |  0.662  |  0.662  
  0.616  |  0.517  |  0.616  |  0.616  
  0.600  |  0.523  |  0.600  |  0.600  
  0.600  |  0.529  |  0.608  |  0.593  
  0.647  |  0.536  |  0.647  |  0.647  
  0.647  |  0.542  |  0.647  |  0.647  
  0.616  |  0.548  |  0.608  |  0.623  
  0.616  |  0.554  |  0.623  |  0.608  
  0.631  |  0.561  |  0.631  |  0.631  
  0.616  |  0.573  |  0.616  |  0.616  
  0.647  |  0.580  |  0.654  |  0.639  
  0.631  |  0.586  |  0.631  |  0.631  
  0.662  |  0.593  |  0.662  |  0.662  
  0.600  |  0.599  |  0.608  |  0.593  
  0.662  |  0.605  |  0.654  |  0.670  
  0.616  |  0.612  |  0.616  |  0.616  
  0.647  |  0.618  |  0.654  |  0.639  
  0.616  |  0.624  |  0.608  |  0.623  
  0.708  |  0.631  |  0.708  |  0.708  
  0.600  |  0.637  |  0.600  |  0.600  
  0.693  |  0.644  |  0.700  |  0.685  
  0.600  |  0.650  |  0.600  |  0.600  
  0.693  |  0.657  |  0.700  |  0.685  
  0.600  |  0.663  |  0.593  |  0.608  
  0.693  |  0.670  |  0.700  |  0.685  
  0.616  |  0.676  |  0.616  |  0.616  
  0.693  |  0.683  |  0.700  |  0.685  
  0.647  |  0.690  |  0.647  |  0.647  
  0.662  |  0.696  |  0.662  |  0.662  
  0.616  |  0.702  |  0.608  |  0.623  
  0.677  |  0.709  |  0.677  |  0.677  
  0.647  |  0.716  |  0.647  |  0.647  
  0.708  |  0.723  |  0.708  |  0.708  
  0.631  |  0.729  |  0.639  |  0.623  
  0.662  |  0.736  |  0.662  |  0.662  
  0.662  |  0.742  |  0.662  |  0.662  
  0.647  |  0.749  |  0.647  |  0.647  
  0.662  |  0.755  |  0.670  |  0.654  
  0.677  |  0.762  |  0.677  |  0.677  
  0.631  |  0.768  |  0.631  |  0.631  
  0.677  |  0.775  |  0.670  |  0.685  
  0.647  |  0.782  |  0.647  |  0.647  
  0.677  |  0.788  |  0.677  |  0.677  
  0.647  |  0.795  |  0.654  |  0.639  
  0.647  |  0.801  |  0.654  |  0.639  
  0.662  |  0.808  |  0.670  |  0.654  
  0.662  |  0.815  |  0.654  |  0.670  
  0.708  |  0.822  |  0.708  |  0.708  
  0.662  |  0.828  |  0.662  |  0.662  
  0.662  |  0.835  |  0.654  |  0.670  
  0.647  |  0.841  |  0.647  |  0.647  
  0.677  |  0.855  |  0.677  |  0.677  
  0.677  |  0.862  |  0.685  |  0.670  
  0.662  |  0.868  |  0.662  |  0.662  
  0.677  |  0.875  |  0.677  |  0.677  
  0.647  |  0.881  |  0.647  |  0.647  
  0.677  |  0.888  |  0.677  |  0.677  
  0.616  |  0.894  |  0.608  |  0.623  
  0.693  |  0.901  |  0.693  |  0.693  
  0.708  |  0.908  |  0.708  |  0.708  
  0.662  |  0.915  |  0.662  |  0.662  
  0.708  |  0.922  |  0.716  |  0.700  
  0.631  |  0.928  |  0.639  |  0.623  
  0.693  |  0.935  |  0.685  |  0.700  
  0.647  |  0.942  |  0.647  |  0.647  
  0.693  |  0.949  |  0.693  |  0.693  
  0.693  |  0.956  |  0.693  |  0.693  
  0.677  |  0.962  |  0.677  |  0.677  
  0.677  |  0.969  |  0.685  |  0.670  
  0.662  |  0.976  |  0.662  |  0.662  
  0.662  |  0.982  |  0.662  |  0.662  
  0.677  |  0.989  |  0.670  |  0.685  
  0.662  |  0.996  |  0.662  |  0.662  
  0.693  |  1.003  |  0.693  |  0.693  
  0.662  |  1.009  |  0.670  |  0.654  
  0.677  |  1.016  |  0.677  |  0.677  
  0.693  |  1.023  |  0.693  |  0.693  
  0.693  |  1.030  |  0.693  |  0.693  
  0.677  |  1.037  |  0.677  |  0.677  
  0.662  |  1.043  |  0.654  |  0.670  
  0.647  |  1.050  |  0.639  |  0.654  
  0.662  |  1.056  |  0.662  |  0.662  
  0.724  |  1.064  |  0.724  |  0.724  
  0.677  |  1.070  |  0.677  |  0.677  
  0.693  |  1.077  |  0.693  |  0.693  
  0.677  |  1.084  |  0.677  |  0.677  
  0.708  |  1.091  |  0.708  |  0.708  
  0.677  |  1.105  |  0.677  |  0.677  
  0.662  |  1.112  |  0.670  |  0.654  
  0.662  |  1.118  |  0.670  |  0.654  
  0.677  |  1.125  |  0.677  |  0.677  
  0.693  |  1.132  |  0.693  |  0.693  
  0.739  |  1.139  |  0.739  |  0.739  
  0.631  |  1.146  |  0.631  |  0.631  
  0.693  |  1.153  |  0.685  |  0.700  
  0.677  |  1.159  |  0.677  |  0.677  
  0.693  |  1.166  |  0.700  |  0.685  
  0.739  |  1.174  |  0.739  |  0.739  
  0.693  |  1.181  |  0.693  |  0.693  
  0.631  |  1.187  |  0.623  |  0.639  
  0.693  |  1.194  |  0.700  |  0.685  
  0.677  |  1.201  |  0.677  |  0.677  
  0.693  |  1.207  |  0.693  |  0.693  
  0.677  |  1.214  |  0.670  |  0.685  
  0.677  |  1.221  |  0.677  |  0.677  
  0.677  |  1.228  |  0.677  |  0.677  
  0.739  |  1.235  |  0.739  |  0.739  
  0.647  |  1.242  |  0.654  |  0.639  
  0.724  |  1.249  |  0.731  |  0.716  
  0.662  |  1.255  |  0.662  |  0.662  
  0.708  |  1.263  |  0.708  |  0.708  
  0.662  |  1.269  |  0.654  |  0.670  
  0.708  |  1.276  |  0.708  |  0.708  
  0.647  |  1.283  |  0.647  |  0.647  
  0.724  |  1.290  |  0.724  |  0.724  
  0.662  |  1.297  |  0.654  |  0.670  
  0.677  |  1.303  |  0.677  |  0.677  
  0.693  |  1.310  |  0.700  |  0.685  
  0.708  |  1.317  |  0.708  |  0.708  
  0.708  |  1.324  |  0.708  |  0.708  
  0.708  |  1.332  |  0.716  |  0.700  
  0.631  |  1.338  |  0.631  |  0.631  
  0.677  |  1.345  |  0.670  |  0.685  
  0.662  |  1.358  |  0.670  |  0.654  
  0.693  |  1.365  |  0.700  |  0.685  
  0.662  |  1.372  |  0.670  |  0.654  
  0.754  |  1.379  |  0.754  |  0.754  
  0.677  |  1.386  |  0.685  |  0.670  
  0.708  |  1.393  |  0.716  |  0.700  
  0.677  |  1.400  |  0.677  |  0.677  
  0.693  |  1.407  |  0.693  |  0.693  
  0.693  |  1.414  |  0.685  |  0.700  
  0.693  |  1.421  |  0.693  |  0.693  
  0.693  |  1.428  |  0.700  |  0.685  
  0.724  |  1.435  |  0.724  |  0.724  
  0.677  |  1.442  |  0.677  |  0.677  
  0.708  |  1.449  |  0.708  |  0.708  
  0.693  |  1.456  |  0.693  |  0.693  
  0.677  |  1.462  |  0.677  |  0.677  
  0.708  |  1.469  |  0.708  |  0.708  
  0.677  |  1.476  |  0.685  |  0.670  
  0.677  |  1.483  |  0.677  |  0.677  
  0.708  |  1.490  |  0.700  |  0.716  
  0.693  |  1.497  |  0.693  |  0.693  
  0.739  |  1.504  |  0.739  |  0.739  
  0.616  |  1.510  |  0.608  |  0.623  
  0.754  |  1.518  |  0.754  |  0.754  
  0.693  |  1.525  |  0.693  |  0.693  
  0.662  |  1.532  |  0.670  |  0.654  
  0.677  |  1.538  |  0.677  |  0.677  
  0.693  |  1.545  |  0.693  |  0.693  
  0.724  |  1.552  |  0.724  |  0.724  
  0.677  |  1.559  |  0.685  |  0.670  
  0.693  |  1.566  |  0.700  |  0.685  
  0.662  |  1.580  |  0.662  |  0.662  
  0.662  |  1.580  |  0.662  |  0.662  
  0.677  |  1.594  |  0.677  |  0.677  
  0.724  |  1.601  |  0.724  |  0.724  
  0.677  |  1.608  |  0.677  |  0.677  
  0.739  |  1.616  |  0.731  |  0.747  
  0.647  |  1.622  |  0.647  |  0.647  
  0.739  |  1.629  |  0.747  |  0.731  
  0.708  |  1.636  |  0.708  |  0.708  
  0.677  |  1.643  |  0.677  |  0.677  
  0.708  |  1.650  |  0.708  |  0.708  
  0.677  |  1.657  |  0.670  |  0.685  
  0.708  |  1.664  |  0.708  |  0.708  
  0.677  |  1.671  |  0.685  |  0.670  
  0.708  |  1.678  |  0.708  |  0.708  
  0.677  |  1.685  |  0.685  |  0.670  
  0.662  |  1.691  |  0.662  |  0.662  
  0.739  |  1.699  |  0.739  |  0.739  
  0.662  |  1.705  |  0.670  |  0.654  
  0.739  |  1.713  |  0.731  |  0.747  
  0.693  |  1.720  |  0.685  |  0.700  
  0.677  |  1.727  |  0.677  |  0.677  
  0.724  |  1.734  |  0.724  |  0.724  
  0.708  |  1.741  |  0.716  |  0.700  
  0.616  |  1.747  |  0.608  |  0.623  
  0.708  |  1.754  |  0.708  |  0.708  
  0.739  |  1.761  |  0.739  |  0.739  
  0.708  |  1.769  |  0.716  |  0.700  
  0.677  |  1.775  |  0.677  |  0.677  
  0.677  |  1.782  |  0.677  |  0.677  
  0.739  |  1.789  |  0.731  |  0.747  
  0.631  |  1.796  |  0.639  |  0.623  
  0.693  |  1.803  |  0.693  |  0.693  
  0.724  |  1.810  |  0.724  |  0.724  
  0.693  |  1.817  |  0.693  |  0.693  
  0.724  |  1.824  |  0.724  |  0.724  
  0.724  |  1.831  |  0.731  |  0.716  
  0.662  |  1.838  |  0.662  |  0.662  
  0.647  |  1.852  |  0.647  |  0.647  
  0.647  |  1.852  |  0.647  |  0.647  
  0.708  |  1.866  |  0.716  |  0.700  
  0.708  |  1.873  |  0.716  |  0.700  
  0.693  |  1.880  |  0.693  |  0.693  
  0.708  |  1.887  |  0.708  |  0.708  
  0.647  |  1.893  |  0.639  |  0.654  
  0.724  |  1.901  |  0.724  |  0.724  
  0.693  |  1.908  |  0.693  |  0.693  
  0.724  |  1.915  |  0.724  |  0.724  
  0.708  |  1.922  |  0.716  |  0.700  
  0.677  |  1.929  |  0.685  |  0.670  
  0.708  |  1.936  |  0.708  |  0.708  
  0.693  |  1.943  |  0.693  |  0.693  
  0.739  |  1.950  |  0.739  |  0.739  
  0.662  |  1.957  |  0.662  |  0.662  
  0.708  |  1.964  |  0.708  |  0.708  
  0.724  |  1.971  |  0.716  |  0.731  
  0.662  |  1.978  |  0.670  |  0.654  
  0.693  |  1.985  |  0.693  |  0.693  
  0.708  |  1.992  |  0.700  |  0.716  
  0.693  |  1.999  |  0.685  |  0.700  
  0.739  |  2.006  |  0.739  |  0.739  
  0.647  |  2.012  |  0.654  |  0.639  
  0.708  |  2.019  |  0.716  |  0.700  
  0.677  |  2.026  |  0.677  |  0.677  
  0.724  |  2.033  |  0.724  |  0.724  
  0.708  |  2.041  |  0.708  |  0.708  
  0.724  |  2.048  |  0.716  |  0.731  
  0.631  |  2.054  |  0.631  |  0.631  
  0.724  |  2.061  |  0.716  |  0.731  
  0.677  |  2.068  |  0.677  |  0.677  
  0.708  |  2.075  |  0.716  |  0.700  
  0.693  |  2.082  |  0.700  |  0.685  
  0.677  |  2.089  |  0.677  |  0.677  
  0.724  |  2.096  |  0.724  |  0.724  
  0.708  |  2.103  |  0.708  |  0.708  
  0.677  |  2.117  |  0.677  |  0.677  
  0.677  |  2.124  |  0.677  |  0.677  
  0.693  |  2.131  |  0.693  |  0.693  
  0.724  |  2.138  |  0.724  |  0.724  
  0.662  |  2.145  |  0.662  |  0.662  
  0.739  |  2.152  |  0.731  |  0.747  
  0.693  |  2.159  |  0.693  |  0.693  
  0.647  |  2.166  |  0.654  |  0.639  
  0.724  |  2.173  |  0.724  |  0.724  
  0.724  |  2.180  |  0.724  |  0.724  
  0.724  |  2.187  |  0.724  |  0.724  
  0.677  |  2.194  |  0.677  |  0.677  
  0.677  |  2.201  |  0.677  |  0.677  
  0.754  |  2.208  |  0.754  |  0.754  
  0.677  |  2.215  |  0.670  |  0.685  
  0.693  |  2.222  |  0.700  |  0.685  
  0.693  |  2.229  |  0.700  |  0.685  
  0.708  |  2.236  |  0.708  |  0.708  
  0.693  |  2.243  |  0.685  |  0.700  
  0.693  |  2.250  |  0.685  |  0.700  
  0.708  |  2.257  |  0.708  |  0.708  
  0.693  |  2.264  |  0.693  |  0.693  
  0.708  |  2.271  |  0.708  |  0.708  
  0.693  |  2.278  |  0.693  |  0.693  
  0.662  |  2.284  |  0.662  |  0.662  
  0.724  |  2.292  |  0.716  |  0.731  
  0.677  |  2.298  |  0.677  |  0.677  
  0.724  |  2.306  |  0.724  |  0.724  
  0.677  |  2.312  |  0.685  |  0.670  
  0.708  |  2.320  |  0.716  |  0.700  
  0.739  |  2.327  |  0.731  |  0.747  
  0.662  |  2.334  |  0.662  |  0.662  
  0.708  |  2.341  |  0.708  |  0.708  
  0.677  |  2.347  |  0.677  |  0.677  
  0.708  |  2.354  |  0.700  |  0.716  
  0.754  |  2.362  |  0.754  |  0.754  
  0.647  |  2.375  |  0.654  |  0.639  
  0.693  |  2.382  |  0.700  |  0.685  
  0.708  |  2.389  |  0.708  |  0.708  
  0.708  |  2.396  |  0.700  |  0.716  
  0.724  |  2.404  |  0.724  |  0.724  
  0.662  |  2.410  |  0.654  |  0.670  
  0.724  |  2.417  |  0.724  |  0.724  
  0.662  |  2.424  |  0.654  |  0.670  
  0.739  |  2.431  |  0.731  |  0.747  
  0.662  |  2.438  |  0.670  |  0.654  
  0.724  |  2.445  |  0.731  |  0.716  
  0.677  |  2.452  |  0.677  |  0.677  
  0.770  |  2.460  |  0.770  |  0.770  
  0.647  |  2.466  |  0.654  |  0.639  
  0.754  |  2.474  |  0.754  |  0.754  
  0.662  |  2.480  |  0.662  |  0.662  
  0.739  |  2.488  |  0.731  |  0.747  
  0.662  |  2.494  |  0.662  |  0.662  
  0.739  |  2.502  |  0.739  |  0.739  
  0.662  |  2.508  |  0.662  |  0.662  
  0.739  |  2.516  |  0.747  |  0.731  
  0.724  |  2.523  |  0.724  |  0.724  
  0.647  |  2.529  |  0.647  |  0.647  
  0.739  |  2.537  |  0.739  |  0.739  
  0.708  |  2.544  |  0.700  |  0.716  
  0.708  |  2.551  |  0.708  |  0.708  
  0.662  |  2.558  |  0.670  |  0.654  
  0.693  |  2.564  |  0.685  |  0.700  
  0.708  |  2.572  |  0.770  |  0.770  
  0.600  |  2.585  |  0.600  |  0.600  
  0.754  |  2.593  |  0.754  |  0.754  
  0.724  |  2.600  |  0.724  |  0.724  
  0.693  |  2.607  |  0.693  |  0.693  
  0.693  |  2.614  |  0.693  |  0.693  
  0.677  |  2.621  |  0.685  |  0.670  
  0.693  |  2.628  |  0.700  |  0.685  
  0.708  |  2.635  |  0.708  |  0.708  
  0.693  |  2.642  |  0.685  |  0.700  
  0.708  |  2.649  |  0.716  |  0.700  
  0.693  |  2.656  |  0.693  |  0.693  
  0.724  |  2.663  |  0.724  |  0.724  
  0.724  |  2.670  |  0.731  |  0.716  
  0.693  |  2.677  |  0.700  |  0.685  
  0.662  |  2.684  |  0.654  |  0.670  
  0.708  |  2.691  |  0.708  |  0.708  
  0.693  |  2.698  |  0.693  |  0.693  
  0.677  |  2.704  |  0.670  |  0.685  
  0.785  |  2.712  |  0.785  |  0.785  
  0.677  |  2.719  |  0.685  |  0.670  
  0.708  |  2.726  |  0.708  |  0.708  
  0.677  |  2.733  |  0.677  |  0.677  
  0.708  |  2.740  |  0.708  |  0.708  
  0.693  |  2.747  |  0.693  |  0.693  
  0.662  |  2.760  |  0.662  |  0.662  
  0.724  |  2.768  |  0.716  |  0.731  
  0.677  |  2.774  |  0.677  |  0.677  
  0.677  |  2.781  |  0.677  |  0.677  
  0.708  |  2.788  |  0.716  |  0.700  
  0.724  |  2.796  |  0.716  |  0.731  
  0.693  |  2.802  |  0.693  |  0.693  
  0.724  |  2.810  |  0.724  |  0.724  
  0.662  |  2.816  |  0.662  |  0.662  
  0.739  |  2.824  |  0.739  |  0.739  
  0.662  |  2.830  |  0.662  |  0.662  
  0.739  |  2.838  |  0.739  |  0.739  
  0.677  |  2.844  |  0.670  |  0.685  
  0.724  |  2.852  |  0.724  |  0.724  
  0.693  |  2.859  |  0.693  |  0.693  
  0.708  |  2.866  |  0.700  |  0.716  
  0.677  |  2.873  |  0.677  |  0.677  
  0.693  |  2.879  |  0.693  |  0.693  
  0.708  |  2.887  |  0.708  |  0.708  
  0.724  |  2.894  |  0.724  |  0.724  
  0.693  |  2.901  |  0.693  |  0.693  
  0.724  |  2.908  |  0.724  |  0.724  
  0.677  |  2.915  |  0.677  |  0.677  
  0.708  |  2.922  |  0.708  |  0.708  
  0.693  |  2.929  |  0.700  |  0.685  
  0.708  |  2.936  |  0.716  |  0.700  
  0.693  |  2.943  |  0.685  |  0.700  
  0.708  |  2.950  |  0.716  |  0.700  
  0.662  |  2.956  |  0.662  |  0.662  
  0.739  |  2.964  |  0.739  |  0.739  
  0.677  |  2.971  |  0.677  |  0.677  
  0.708  |  2.978  |  0.700  |  0.716  
  0.754  |  2.985  |  0.754  |  0.754  
  0.677  |  2.992  |  0.677  |  0.677  
  0.677  |  2.999  |  0.685  |  0.670  
  0.708  |  3.006  |  0.716  |  0.700  
  0.662  |  3.019  |  0.654  |  0.670  
  0.677  |  3.026  |  0.670  |  0.685  
  0.724  |  3.033  |  0.724  |  0.724  
  0.677  |  3.040  |  0.677  |  0.677  
  0.724  |  3.047  |  0.731  |  0.716  
  0.662  |  3.054  |  0.670  |  0.654  
  0.739  |  3.061  |  0.739  |  0.739  
  0.677  |  3.068  |  0.677  |  0.677  
  0.739  |  3.075  |  0.739  |  0.739  
  0.662  |  3.082  |  0.670  |  0.654  
  0.677  |  3.089  |  0.670  |  0.685  
  0.724  |  3.096  |  0.716  |  0.731  
  0.708  |  3.103  |  0.716  |  0.700  
  0.693  |  3.110  |  0.693  |  0.693  
  0.708  |  3.117  |  0.700  |  0.716  
  0.693  |  3.124  |  0.693  |  0.693  
  0.739  |  3.131  |  0.731  |  0.747  
  0.662  |  3.138  |  0.662  |  0.662  
  0.739  |  3.145  |  0.731  |  0.747  
  0.708  |  3.153  |  0.708  |  0.708  
  0.693  |  3.159  |  0.693  |  0.693  
  0.693  |  3.166  |  0.685  |  0.700  
  0.647  |  3.173  |  0.654  |  0.639  
  0.739  |  3.180  |  0.739  |  0.739  
  0.708  |  3.187  |  0.716  |  0.700  
  0.662  |  3.194  |  0.662  |  0.662  
  0.708  |  3.201  |  0.708  |  0.708  
  0.693  |  3.208  |  0.693  |  0.693  
  0.724  |  3.215  |  0.731  |  0.716  
  0.647  |  3.229  |  0.647  |  0.647  
  0.647  |  3.229  |  0.647  |  0.647  
  0.770  |  3.237  |  0.770  |  0.770  
  0.662  |  3.243  |  0.654  |  0.670  
  0.708  |  3.250  |  0.708  |  0.708  
  0.677  |  3.264  |  0.677  |  0.677  
  0.677  |  3.271  |  0.685  |  0.670  
  0.693  |  3.278  |  0.693  |  0.693  
  0.724  |  3.285  |  0.724  |  0.724  
  0.754  |  3.293  |  0.747  |  0.762  
  0.662  |  3.299  |  0.662  |  0.662  
  0.708  |  3.306  |  0.716  |  0.700  
  0.677  |  3.313  |  0.677  |  0.677  
  0.754  |  3.321  |  0.754  |  0.754  
  0.662  |  3.327  |  0.662  |  0.662  
  0.739  |  3.335  |  0.739  |  0.739  
  0.662  |  3.341  |  0.654  |  0.670  
  0.739  |  3.349  |  0.739  |  0.739  
  0.677  |  3.355  |  0.677  |  0.677  
  0.754  |  3.363  |  0.754  |  0.754  
  0.662  |  3.369  |  0.662  |  0.662  
  0.739  |  3.377  |  0.739  |  0.739  
  0.693  |  3.384  |  0.693  |  0.693  
  0.693  |  3.391  |  0.700  |  0.685  
  0.693  |  3.398  |  0.693  |  0.693  
  0.708  |  3.405  |  0.708  |  0.708  
  0.677  |  3.411  |  0.677  |  0.677  
  0.724  |  3.419  |  0.724  |  0.724  
  0.739  |  3.426  |  0.739  |  0.739  
  0.631  |  3.432  |  0.623  |  0.639  
  0.708  |  3.439  |  0.700  |  0.716  
  0.708  |  3.447  |  0.708  |  0.708  
  0.677  |  3.453  |  0.685  |  0.670  
  0.708  |  3.460  |  0.700  |  0.716  
  0.693  |  3.467  |  0.693  |  0.693  
  0.677  |  3.474  |  0.677  |  0.677  
  0.785  |  3.482  |  0.785  |  0.785  
  0.662  |  3.489  |  0.670  |  0.654  
  0.677  |  3.502  |  0.670  |  0.685  
  0.677  |  3.502  |  0.670  |  0.685  
  0.662  |  3.516  |  0.654  |  0.670  
  0.708  |  3.523  |  0.708  |  0.708  
  0.724  |  3.531  |  0.724  |  0.724  
  0.677  |  3.537  |  0.677  |  0.677  
  0.724  |  3.545  |  0.724  |  0.723  
  0.677  |  3.551  |  0.677  |  0.677  
  0.724  |  3.559  |  0.724  |  0.724  
  0.693  |  3.565  |  0.693  |  0.693  
  0.693  |  3.572  |  0.685  |  0.700  
  0.693  |  3.579  |  0.693  |  0.693  
  0.693  |  3.586  |  0.700  |  0.685  
  0.693  |  3.593  |  0.693  |  0.693  
  0.693  |  3.600  |  0.693  |  0.693  
  0.754  |  3.608  |  0.754  |  0.754  
  0.708  |  3.615  |  0.700  |  0.716  
  0.647  |  3.621  |  0.647  |  0.647  
  0.724  |  3.628  |  0.724  |  0.724  
  0.739  |  3.636  |  0.739  |  0.739  
  0.677  |  3.643  |  0.670  |  0.685  
  0.693  |  3.650  |  0.693  |  0.693  
  0.677  |  3.656  |  0.670  |  0.685  
  0.708  |  3.663  |  0.708  |  0.708  
  0.693  |  3.670  |  0.693  |  0.693  
  0.754  |  3.678  |  0.754  |  0.754  
  0.708  |  3.685  |  0.708  |  0.708  
  0.662  |  3.692  |  0.662  |  0.662  
  0.724  |  3.699  |  0.724  |  0.724  
  0.708  |  3.706  |  0.708  |  0.708  
  0.662  |  3.712  |  0.662  |  0.662  
  0.693  |  3.719  |  0.700  |  0.685  
  0.693  |  3.726  |  0.693  |  0.693  
  0.770  |  3.734  |  0.770  |  0.770  
  0.677  |  3.741  |  0.677  |  0.677  
  0.724  |  3.748  |  0.731  |  0.716  
  0.662  |  3.761  |  0.654  |  0.670  
  0.724  |  3.768  |  0.716  |  0.731  
  0.724  |  3.768  |  0.716  |  0.731  
  0.677  |  3.782  |  0.670  |  0.685  
  0.724  |  3.790  |  0.724  |  0.724  
  0.724  |  3.797  |  0.724  |  0.724  
  0.693  |  3.804  |  0.693  |  0.693  
  0.724  |  3.811  |  0.724  |  0.724  
  0.693  |  3.818  |  0.693  |  0.693  
  0.662  |  3.825  |  0.662  |  0.662  
  0.739  |  3.832  |  0.739  |  0.739  
  0.708  |  3.839  |  0.708  |  0.708  
  0.662  |  3.846  |  0.662  |  0.662  
  0.708  |  3.853  |  0.716  |  0.700  
  0.724  |  3.860  |  0.724  |  0.724  
  0.724  |  3.867  |  0.724  |  0.724  
