CPU Frequency: 1000mhz
starting lcm thread... 
starting setpoint thread... 
starting print thread... 
initializing imu... 
initializing controller...
initializing motors...
initializing odometry...
attaching imu interupt...
we are running!!!

RUNNING...
SENSORS | ODOMETRY |
  X_DOT  |    X    |
  0.431  |  0.237  |  0.423  |  0.439  
  0.416  |  0.241  |  0.423  |  0.408  
  0.416  |  0.246  |  0.423  |  0.408  
  0.446  |  0.250  |  0.446  |  0.446  
  0.446  |  0.254  |  0.446  |  0.446  
  0.431  |  0.259  |  0.431  |  0.431  
  0.446  |  0.263  |  0.439  |  0.454  
  0.416  |  0.267  |  0.423  |  0.408  
  0.446  |  0.272  |  0.446  |  0.446  
  0.462  |  0.276  |  0.462  |  0.462  
  0.446  |  0.281  |  0.454  |  0.439  
  0.431  |  0.285  |  0.431  |  0.431  
  0.431  |  0.290  |  0.439  |  0.423  
  0.446  |  0.294  |  0.454  |  0.439  
  0.477  |  0.299  |  0.485  |  0.470  
  0.462  |  0.303  |  0.462  |  0.462  
  0.446  |  0.308  |  0.446  |  0.446  
  0.431  |  0.317  |  0.439  |  0.423  
  0.462  |  0.321  |  0.454  |  0.470  
  0.477  |  0.326  |  0.477  |  0.477  
  0.446  |  0.330  |  0.446  |  0.446  
  0.477  |  0.335  |  0.477  |  0.477  
  0.462  |  0.340  |  0.462  |  0.462  
  0.462  |  0.344  |  0.470  |  0.454  
  0.446  |  0.349  |  0.446  |  0.446  
  0.462  |  0.354  |  0.462  |  0.462  
  0.462  |  0.358  |  0.462  |  0.462  
  0.477  |  0.363  |  0.485  |  0.470  
  0.477  |  0.368  |  0.477  |  0.477  
  0.493  |  0.373  |  0.493  |  0.493  
  0.462  |  0.377  |  0.462  |  0.462  
  0.462  |  0.382  |  0.462  |  0.462  
  0.446  |  0.386  |  0.454  |  0.439  
  0.508  |  0.391  |  0.508  |  0.508  
  0.462  |  0.396  |  0.462  |  0.462  
  0.477  |  0.401  |  0.470  |  0.485  
  0.493  |  0.406  |  0.500  |  0.485  
  0.477  |  0.411  |  0.477  |  0.477  
  0.477  |  0.415  |  0.470  |  0.485  
  0.477  |  0.420  |  0.485  |  0.470  
  0.477  |  0.425  |  0.477  |  0.477  
  0.477  |  0.430  |  0.477  |  0.477  
  0.477  |  0.434  |  0.485  |  0.470  
  0.493  |  0.439  |  0.500  |  0.485  
  0.508  |  0.444  |  0.516  |  0.500  
  0.493  |  0.449  |  0.485  |  0.500  
  0.493  |  0.454  |  0.492  |  0.493  
  0.477  |  0.459  |  0.477  |  0.477  
  0.508  |  0.464  |  0.508  |  0.508  
  0.477  |  0.469  |  0.485  |  0.470  
  0.462  |  0.473  |  0.454  |  0.470  
  0.508  |  0.479  |  0.508  |  0.508  
  0.523  |  0.484  |  0.523  |  0.523  
  0.523  |  0.489  |  0.531  |  0.516  
  0.462  |  0.494  |  0.462  |  0.462  
  0.523  |  0.499  |  0.523  |  0.523  
  0.477  |  0.509  |  0.470  |  0.485  
  0.477  |  0.509  |  0.470  |  0.485  
  0.446  |  0.519  |  0.454  |  0.439  
  0.523  |  0.524  |  0.531  |  0.516  
  0.508  |  0.529  |  0.516  |  0.500  
  0.523  |  0.534  |  0.523  |  0.523  
  0.508  |  0.539  |  0.508  |  0.508  
  0.508  |  0.544  |  0.508  |  0.508  
  0.508  |  0.549  |  0.508  |  0.508  
  0.508  |  0.554  |  0.508  |  0.508  
  0.493  |  0.559  |  0.493  |  0.493  
  0.523  |  0.565  |  0.531  |  0.516  
  0.477  |  0.569  |  0.470  |  0.485  
  0.539  |  0.575  |  0.539  |  0.539  
  0.508  |  0.580  |  0.508  |  0.508  
  0.508  |  0.585  |  0.516  |  0.500  
  0.539  |  0.590  |  0.539  |  0.539  
  0.508  |  0.595  |  0.508  |  0.508  
  0.554  |  0.601  |  0.546  |  0.562  
  0.523  |  0.606  |  0.523  |  0.523  
  0.477  |  0.611  |  0.485  |  0.470  
  0.493  |  0.616  |  0.493  |  0.493  
  0.539  |  0.621  |  0.539  |  0.539  
  0.508  |  0.626  |  0.516  |  0.500  
  0.554  |  0.632  |  0.554  |  0.554  
  0.554  |  0.637  |  0.554  |  0.554  
  0.508  |  0.642  |  0.508  |  0.508  
  0.539  |  0.648  |  0.539  |  0.539  
  0.493  |  0.653  |  0.500  |  0.485  
  0.570  |  0.658  |  0.577  |  0.562  
  0.508  |  0.663  |  0.508  |  0.508  
  0.523  |  0.669  |  0.523  |  0.523  
  0.539  |  0.674  |  0.539  |  0.539  
  0.554  |  0.680  |  0.554  |  0.554  
  0.523  |  0.685  |  0.523  |  0.523  
  0.539  |  0.690  |  0.539  |  0.539  
  0.493  |  0.695  |  0.485  |  0.500  
  0.508  |  0.706  |  0.516  |  0.500  
  0.508  |  0.706  |  0.516  |  0.500  
  0.508  |  0.717  |  0.508  |  0.508  
  0.570  |  0.723  |  0.570  |  0.570  
  0.508  |  0.728  |  0.508  |  0.508  
  0.585  |  0.733  |  0.585  |  0.585  
  0.508  |  0.739  |  0.508  |  0.508  
  0.570  |  0.744  |  0.562  |  0.577  
  0.539  |  0.750  |  0.546  |  0.531  
  0.539  |  0.755  |  0.539  |  0.539  
  0.539  |  0.760  |  0.546  |  0.531  
  0.554  |  0.766  |  0.546  |  0.562  
  0.508  |  0.771  |  0.508  |  0.508  
  0.539  |  0.776  |  0.539  |  0.539  
  0.616  |  0.783  |  0.623  |  0.608  
  0.523  |  0.788  |  0.531  |  0.516  
  0.554  |  0.793  |  0.554  |  0.554  
  0.539  |  0.799  |  0.539  |  0.539  
  0.539  |  0.804  |  0.539  |  0.539  
  0.570  |  0.810  |  0.577  |  0.562  
  0.523  |  0.815  |  0.516  |  0.531  
  0.554  |  0.821  |  0.562  |  0.546  
  0.570  |  0.826  |  0.570  |  0.570  
  0.539  |  0.832  |  0.531  |  0.546  
  0.570  |  0.837  |  0.570  |  0.570  
  0.554  |  0.843  |  0.554  |  0.554  
  0.570  |  0.849  |  0.577  |  0.562  
  0.585  |  0.854  |  0.585  |  0.585  
  0.523  |  0.860  |  0.516  |  0.531  
  0.539  |  0.865  |  0.546  |  0.531  
  0.554  |  0.871  |  0.562  |  0.546  
  0.570  |  0.876  |  0.570  |  0.570  
  0.554  |  0.882  |  0.554  |  0.554  
  0.616  |  0.888  |  0.623  |  0.608  
  0.539  |  0.893  |  0.539  |  0.539  
  0.570  |  0.899  |  0.570  |  0.570  
  0.554  |  0.905  |  0.554  |  0.554  
  0.570  |  0.916  |  0.570  |  0.570  
  0.570  |  0.922  |  0.570  |  0.570  
  0.539  |  0.927  |  0.546  |  0.531  
  0.554  |  0.932  |  0.554  |  0.554  
  0.600  |  0.938  |  0.600  |  0.600  
  0.600  |  0.944  |  0.600  |  0.600  
  0.554  |  0.950  |  0.562  |  0.546  
  0.585  |  0.956  |  0.585  |  0.585  
  0.554  |  0.961  |  0.554  |  0.554  
  0.600  |  0.967  |  0.600  |  0.600  
  0.523  |  0.973  |  0.516  |  0.531  
  0.600  |  0.979  |  0.600  |  0.600  
  0.585  |  0.984  |  0.585  |  0.585  
  0.570  |  0.990  |  0.570  |  0.570  
  0.554  |  0.996  |  0.562  |  0.546  
  0.600  |  1.002  |  0.600  |  0.600  
  0.570  |  1.007  |  0.570  |  0.570  
  0.585  |  1.013  |  0.585  |  0.585  
  0.570  |  1.019  |  0.570  |  0.570  
  0.585  |  1.025  |  0.585  |  0.585  
  0.570  |  1.030  |  0.570  |  0.570  
  0.600  |  1.036  |  0.600  |  0.600  
  0.570  |  1.042  |  0.570  |  0.570  
  0.585  |  1.048  |  0.593  |  0.577  
  0.570  |  1.054  |  0.570  |  0.570  
  0.600  |  1.060  |  0.600  |  0.600  
  0.570  |  1.065  |  0.570  |  0.570  
  0.570  |  1.071  |  0.570  |  0.570  
  0.600  |  1.077  |  0.600  |  0.600  
  0.570  |  1.083  |  0.570  |  0.570  
  0.585  |  1.089  |  0.585  |  0.585  
  0.662  |  1.095  |  0.662  |  0.662  
  0.523  |  1.100  |  0.523  |  0.523  
  0.585  |  1.106  |  0.593  |  0.577  
  0.570  |  1.112  |  0.570  |  0.570  
  0.570  |  1.124  |  0.577  |  0.562  
  0.600  |  1.130  |  0.600  |  0.600  
  0.600  |  1.130  |  0.600  |  0.600  
  0.554  |  1.142  |  0.562  |  0.546  
  0.570  |  1.148  |  0.570  |  0.570  
  0.600  |  1.154  |  0.593  |  0.608  
  0.570  |  1.159  |  0.562  |  0.577  
  0.600  |  1.165  |  0.600  |  0.600  
  0.570  |  1.171  |  0.577  |  0.562  
  0.585  |  1.177  |  0.577  |  0.593  
  0.585  |  1.183  |  0.585  |  0.585  
  0.631  |  1.189  |  0.631  |  0.631  
  0.570  |  1.195  |  0.570  |  0.570  
  0.616  |  1.201  |  0.623  |  0.608  
  0.570  |  1.206  |  0.570  |  0.570  
  0.631  |  1.213  |  0.631  |  0.631  
  0.554  |  1.218  |  0.546  |  0.562  
  0.600  |  1.224  |  0.600  |  0.600  
  0.600  |  1.230  |  0.600  |  0.600  
  0.616  |  1.236  |  0.616  |  0.616  
  0.585  |  1.242  |  0.593  |  0.577  
  0.600  |  1.248  |  0.608  |  0.593  
  0.631  |  1.255  |  0.631  |  0.631  
  0.585  |  1.260  |  0.593  |  0.577  
  0.570  |  1.266  |  0.570  |  0.570  
  0.616  |  1.272  |  0.616  |  0.616  
  0.600  |  1.278  |  0.600  |  0.600  
  0.600  |  1.284  |  0.593  |  0.608  
  0.616  |  1.290  |  0.616  |  0.616  
  0.585  |  1.296  |  0.585  |  0.585  
  0.616  |  1.302  |  0.608  |  0.623  
  0.554  |  1.308  |  0.554  |  0.554  
  0.662  |  1.315  |  0.662  |  0.662  
  0.600  |  1.321  |  0.600  |  0.600  
  0.600  |  1.327  |  0.600  |  0.600  
  0.616  |  1.333  |  0.616  |  0.616  
  0.585  |  1.339  |  0.585  |  0.585  
  0.616  |  1.345  |  0.623  |  0.608  
  0.631  |  1.351  |  0.631  |  0.631  
  0.585  |  1.357  |  0.585  |  0.585  
  0.570  |  1.369  |  0.570  |  0.570  
  0.647  |  1.375  |  0.647  |  0.647  
  0.616  |  1.381  |  0.616  |  0.616  
  0.647  |  1.388  |  0.647  |  0.647  
  0.585  |  1.394  |  0.585  |  0.585  
  0.585  |  1.400  |  0.593  |  0.577  
  0.585  |  1.405  |  0.585  |  0.585  
  0.631  |  1.412  |  0.631  |  0.631  
  0.616  |  1.418  |  0.623  |  0.608  
  0.647  |  1.424  |  0.654  |  0.639  
  0.570  |  1.430  |  0.570  |  0.570  
  0.647  |  1.437  |  0.639  |  0.654  
  0.600  |  1.443  |  0.600  |  0.600  
  0.616  |  1.449  |  0.616  |  0.616  
  0.600  |  1.455  |  0.608  |  0.593  
  0.631  |  1.461  |  0.631  |  0.631  
  0.616  |  1.467  |  0.616  |  0.616  
  0.662  |  1.474  |  0.662  |  0.662  
  0.570  |  1.479  |  0.562  |  0.577  
  0.616  |  1.486  |  0.623  |  0.608  
  0.600  |  1.492  |  0.600  |  0.600  
  0.631  |  1.498  |  0.623  |  0.639  
  0.616  |  1.504  |  0.623  |  0.608  
  0.631  |  1.510  |  0.631  |  0.631  
  0.616  |  1.517  |  0.616  |  0.616  
  0.662  |  1.523  |  0.662  |  0.662  
  0.631  |  1.529  |  0.631  |  0.631  
  0.616  |  1.536  |  0.616  |  0.616  
  0.616  |  1.542  |  0.616  |  0.616  
  0.585  |  1.548  |  0.585  |  0.585  
  0.616  |  1.554  |  0.623  |  0.608  
  0.631  |  1.560  |  0.631  |  0.631  
  0.616  |  1.566  |  0.623  |  0.608  
  0.662  |  1.573  |  0.670  |  0.654  
  0.600  |  1.579  |  0.600  |  0.600  
  0.631  |  1.585  |  0.631  |  0.631  
  0.631  |  1.591  |  0.623  |  0.639  
  0.600  |  1.597  |  0.600  |  0.600  
  0.570  |  1.610  |  0.577  |  0.562  
  0.585  |  1.616  |  0.577  |  0.593  
  0.677  |  1.622  |  0.677  |  0.677  
  0.677  |  1.622  |  0.677  |  0.677  
  0.585  |  1.635  |  0.585  |  0.585  
  0.585  |  1.641  |  0.585  |  0.585  
  0.647  |  1.647  |  0.647  |  0.647  
  0.631  |  1.654  |  0.631  |  0.631  
  0.616  |  1.660  |  0.608  |  0.623  
  0.662  |  1.666  |  0.662  |  0.662  
  0.631  |  1.673  |  0.631  |  0.631  
  0.616  |  1.679  |  0.623  |  0.608  
  0.600  |  1.685  |  0.600  |  0.600  
  0.631  |  1.691  |  0.631  |  0.631  
  0.647  |  1.698  |  0.654  |  0.639  
  0.631  |  1.704  |  0.639  |  0.623  
  0.631  |  1.710  |  0.631  |  0.631  
  0.647  |  1.717  |  0.647  |  0.647  
  0.631  |  1.723  |  0.631  |  0.631  
  0.647  |  1.729  |  0.647  |  0.647  
  0.631  |  1.736  |  0.631  |  0.631  
  0.631  |  1.742  |  0.639  |  0.623  
  0.631  |  1.748  |  0.631  |  0.631  
  0.631  |  1.755  |  0.631  |  0.631  
  0.647  |  1.761  |  0.647  |  0.647  
  0.647  |  1.768  |  0.647  |  0.647  
  0.616  |  1.774  |  0.608  |  0.623  
  0.647  |  1.780  |  0.647  |  0.647  
  0.600  |  1.786  |  0.608  |  0.593  
  0.647  |  1.793  |  0.647  |  0.647  
  0.616  |  1.799  |  0.616  |  0.616  
  0.662  |  1.805  |  0.662  |  0.662  
  0.631  |  1.812  |  0.639  |  0.623  
  0.647  |  1.818  |  0.654  |  0.639  
  0.677  |  1.825  |  0.677  |  0.677  
  0.600  |  1.837  |  0.600  |  0.600  
  0.677  |  1.843  |  0.670  |  0.685  
  0.647  |  1.850  |  0.647  |  0.647  
  0.631  |  1.856  |  0.639  |  0.623  
  0.647  |  1.863  |  0.647  |  0.647  
  0.631  |  1.869  |  0.631  |  0.631  
  0.662  |  1.876  |  0.662  |  0.662  
  0.631  |  1.882  |  0.631  |  0.631  
  0.662  |  1.889  |  0.662  |  0.662  
  0.616  |  1.895  |  0.623  |  0.608  
  0.647  |  1.901  |  0.647  |  0.647  
  0.616  |  1.907  |  0.623  |  0.608  
  0.677  |  1.914  |  0.677  |  0.677  
  0.616  |  1.920  |  0.608  |  0.623  
  0.662  |  1.927  |  0.654  |  0.670  
  0.600  |  1.933  |  0.600  |  0.600  
  0.647  |  1.939  |  0.654  |  0.639  
  0.616  |  1.945  |  0.616  |  0.616  
  0.662  |  1.952  |  0.662  |  0.662  
  0.677  |  1.959  |  0.677  |  0.677  
  0.677  |  1.966  |  0.677  |  0.677  
  0.600  |  1.972  |  0.600  |  0.600  
  0.662  |  1.978  |  0.662  |  0.662  
  0.631  |  1.984  |  0.631  |  0.631  
  0.677  |  1.991  |  0.685  |  0.670  
  0.631  |  1.998  |  0.623  |  0.639  
  0.647  |  2.004  |  0.647  |  0.647  
  0.647  |  2.010  |  0.647  |  0.647  
  0.662  |  2.017  |  0.662  |  0.662  
  0.585  |  2.023  |  0.577  |  0.593  
  0.724  |  2.030  |  0.724  |  0.724  
  0.570  |  2.036  |  0.577  |  0.562  
  0.647  |  2.042  |  0.647  |  0.647  
  0.693  |  2.049  |  0.700  |  0.685  
  0.631  |  2.056  |  0.623  |  0.639  
  0.616  |  2.068  |  0.616  |  0.616  
  0.677  |  2.075  |  0.677  |  0.677  
  0.631  |  2.081  |  0.631  |  0.631  
  0.708  |  2.088  |  0.708  |  0.708  
  0.616  |  2.095  |  0.608  |  0.623  
  0.662  |  2.101  |  0.654  |  0.670  
  0.647  |  2.108  |  0.654  |  0.639  
  0.647  |  2.114  |  0.647  |  0.647  
  0.616  |  2.120  |  0.623  |  0.608  
  0.677  |  2.127  |  0.677  |  0.677  
  0.616  |  2.133  |  0.616  |  0.616  
  0.677  |  2.140  |  0.685  |  0.670  
  0.631  |  2.146  |  0.631  |  0.631  
  0.677  |  2.153  |  0.670  |  0.685  
  0.631  |  2.159  |  0.631  |  0.631  
  0.662  |  2.166  |  0.670  |  0.654  
  0.647  |  2.172  |  0.647  |  0.647  
  0.677  |  2.179  |  0.685  |  0.670  
  0.616  |  2.185  |  0.608  |  0.623  
  0.647  |  2.198  |  0.647  |  0.647  
  0.677  |  2.205  |  0.670  |  0.685  
  0.647  |  2.211  |  0.647  |  0.647  
  0.662  |  2.218  |  0.662  |  0.662  
  0.647  |  2.225  |  0.654  |  0.639  
  0.647  |  2.231  |  0.654  |  0.639  
  0.647  |  2.237  |  0.647  |  0.647  
  0.708  |  2.245  |  0.708  |  0.708  
  0.600  |  2.251  |  0.600  |  0.600  
  0.724  |  2.258  |  0.724  |  0.724  
  0.631  |  2.264  |  0.631  |  0.631  
  0.616  |  2.270  |  0.616  |  0.616  
  0.677  |  2.277  |  0.677  |  0.677  
  0.647  |  2.283  |  0.647  |  0.647  
  0.662  |  2.290  |  0.654  |  0.670  
  0.693  |  2.297  |  0.693  |  0.693  
  0.647  |  2.303  |  0.647  |  0.647  
  0.662  |  2.310  |  0.670  |  0.654  
  0.616  |  2.316  |  0.623  |  0.608  
  0.708  |  2.323  |  0.708  |  0.708  
  0.616  |  2.329  |  0.608  |  0.623  
  0.693  |  2.336  |  0.693  |  0.693  
  0.647  |  2.343  |  0.647  |  0.647  
  0.677  |  2.350  |  0.677  |  0.677  
  0.662  |  2.356  |  0.654  |  0.670  
  0.616  |  2.362  |  0.616  |  0.616  
  0.677  |  2.369  |  0.677  |  0.677  
  0.708  |  2.376  |  0.716  |  0.700  
  0.631  |  2.382  |  0.631  |  0.631  
  0.677  |  2.389  |  0.677  |  0.677  
  0.693  |  2.396  |  0.693  |  0.693  
  0.647  |  2.403  |  0.647  |  0.647  
  0.616  |  2.409  |  0.616  |  0.616  
  0.647  |  2.415  |  0.647  |  0.647  
  0.739  |  2.423  |  0.747  |  0.731  
  0.647  |  2.429  |  0.647  |  0.647  
  0.647  |  2.436  |  0.647  |  0.647  
  0.662  |  2.442  |  0.662  |  0.662  
  0.662  |  2.449  |  0.662  |  0.662  
  0.647  |  2.461  |  0.647  |  0.647  
  0.693  |  2.468  |  0.685  |  0.700  
  0.662  |  2.475  |  0.662  |  0.662  
  0.693  |  2.482  |  0.700  |  0.685  
  0.677  |  2.489  |  0.677  |  0.677  
  0.647  |  2.495  |  0.639  |  0.654  
  0.662  |  2.502  |  0.670  |  0.654  
  0.647  |  2.508  |  0.646  |  0.647  
  0.677  |  2.515  |  0.685  |  0.670  
  0.677  |  2.522  |  0.670  |  0.685  
  0.647  |  2.528  |  0.647  |  0.647  
  0.677  |  2.535  |  0.685  |  0.670  
  0.647  |  2.541  |  0.654  |  0.639  
  0.677  |  2.548  |  0.670  |  0.685  
  0.647  |  2.555  |  0.639  |  0.654  
  0.677  |  2.561  |  0.685  |  0.670  
  0.647  |  2.568  |  0.639  |  0.654  
  0.677  |  2.575  |  0.685  |  0.670  
  0.647  |  2.581  |  0.654  |  0.639  
  0.631  |  2.587  |  0.623  |  0.639  
  0.708  |  2.594  |  0.708  |  0.708  
  0.631  |  2.601  |  0.623  |  0.639  
  0.677  |  2.607  |  0.685  |  0.670  
  0.647  |  2.614  |  0.647  |  0.647  
  0.693  |  2.621  |  0.693  |  0.693  
  0.662  |  2.627  |  0.662  |  0.662  
  0.724  |  2.635  |  0.724  |  0.724  
  0.677  |  2.641  |  0.677  |  0.677  
  0.647  |  2.648  |  0.639  |  0.654  
  0.647  |  2.654  |  0.647  |  0.647  
  0.693  |  2.661  |  0.693  |  0.693  
  0.631  |  2.668  |  0.631  |  0.631  
  0.647  |  2.674  |  0.647  |  0.647  
  0.662  |  2.681  |  0.670  |  0.654  
  0.693  |  2.688  |  0.693  |  0.693  
  0.677  |  2.694  |  0.685  |  0.670  
  0.693  |  2.701  |  0.693  |  0.693  
  0.662  |  2.714  |  0.654  |  0.670  
  0.677  |  2.721  |  0.677  |  0.677  
  0.662  |  2.728  |  0.654  |  0.670  
  0.693  |  2.735  |  0.700  |  0.685  
  0.662  |  2.741  |  0.662  |  0.662  
  0.693  |  2.748  |  0.700  |  0.685  
  0.647  |  2.755  |  0.647  |  0.647  
  0.693  |  2.761  |  0.693  |  0.693  
  0.647  |  2.768  |  0.639  |  0.654  
  0.647  |  2.774  |  0.639  |  0.654  
  0.693  |  2.781  |  0.693  |  0.693  
  0.662  |  2.788  |  0.670  |  0.654  
  0.677  |  2.795  |  0.685  |  0.670  
  0.662  |  2.801  |  0.662  |  0.662  
  0.693  |  2.808  |  0.693  |  0.693  
  0.693  |  2.815  |  0.700  |  0.685  
  0.647  |  2.822  |  0.647  |  0.647  
  0.677  |  2.828  |  0.677  |  0.677  
  0.662  |  2.835  |  0.662  |  0.662  
  0.693  |  2.842  |  0.693  |  0.693  
  0.631  |  2.848  |  0.623  |  0.639  
  0.693  |  2.855  |  0.685  |  0.700  
  0.647  |  2.862  |  0.647  |  0.647  
  0.647  |  2.868  |  0.654  |  0.639  
  0.724  |  2.875  |  0.724  |  0.724  
  0.677  |  2.882  |  0.677  |  0.677  
  0.647  |  2.888  |  0.647  |  0.647  
  0.677  |  2.895  |  0.677  |  0.677  
  0.677  |  2.902  |  0.677  |  0.677  
  0.647  |  2.908  |  0.647  |  0.647  
  0.662  |  2.915  |  0.662  |  0.662  
  0.662  |  2.929  |  0.662  |  0.662  
  0.677  |  2.935  |  0.670  |  0.685  
  0.693  |  2.942  |  0.693  |  0.693  
  0.677  |  2.949  |  0.685  |  0.670  
  0.677  |  2.956  |  0.685  |  0.670  
  0.693  |  2.963  |  0.693  |  0.693  
  0.631  |  2.969  |  0.623  |  0.639  
  0.724  |  2.976  |  0.724  |  0.724  
  0.616  |  2.982  |  0.623  |  0.608  
  0.693  |  2.989  |  0.693  |  0.693  
  0.693  |  2.996  |  0.700  |  0.685  
  0.693  |  3.003  |  0.685  |  0.700  
  0.693  |  3.010  |  0.693  |  0.693  
  0.631  |  3.016  |  0.631  |  0.631  
  0.693  |  3.023  |  0.685  |  0.700  
  0.631  |  3.030  |  0.631  |  0.631  
  0.739  |  3.037  |  0.739  |  0.739  
  0.647  |  3.043  |  0.654  |  0.639  
  0.693  |  3.050  |  0.700  |  0.685  
  0.662  |  3.057  |  0.662  |  0.662  
  0.693  |  3.064  |  0.700  |  0.685  
  0.616  |  3.070  |  0.623  |  0.608  
  0.724  |  3.077  |  0.724  |  0.724  
  0.693  |  3.084  |  0.685  |  0.700  
  0.677  |  3.091  |  0.677  |  0.677  
  0.647  |  3.097  |  0.654  |  0.639  
  0.708  |  3.104  |  0.700  |  0.716  
  0.647  |  3.111  |  0.647  |  0.647  
  0.647  |  3.124  |  0.647  |  0.647  
  0.647  |  3.124  |  0.647  |  0.647  
  0.631  |  3.138  |  0.631  |  0.631  
  0.708  |  3.145  |  0.700  |  0.716  
  0.647  |  3.151  |  0.654  |  0.639  
  0.724  |  3.159  |  0.724  |  0.724  
  0.647  |  3.165  |  0.647  |  0.647  
  0.724  |  3.172  |  0.724  |  0.724  
  0.631  |  3.179  |  0.631  |  0.631  
  0.724  |  3.186  |  0.724  |  0.724  
  0.693  |  3.193  |  0.685  |  0.700  
  0.677  |  3.200  |  0.677  |  0.677  
  0.677  |  3.206  |  0.677  |  0.677  
  0.662  |  3.213  |  0.662  |  0.662  
  0.662  |  3.220  |  0.662  |  0.662  
  0.693  |  3.227  |  0.700  |  0.685  
  0.693  |  3.233  |  0.693  |  0.693  
  0.677  |  3.240  |  0.670  |  0.685  
  0.677  |  3.247  |  0.677  |  0.677  
  0.631  |  3.253  |  0.631  |  0.631  
  0.677  |  3.260  |  0.677  |  0.677  
  0.708  |  3.267  |  0.716  |  0.700  
  0.662  |  3.274  |  0.670  |  0.654  
  0.677  |  3.280  |  0.677  |  0.677  
  0.677  |  3.287  |  0.677  |  0.677  
  0.708  |  3.294  |  0.708  |  0.708  
  0.708  |  3.301  |  0.708  |  0.708  
  0.693  |  3.308  |  0.693  |  0.693  
  0.662  |  3.315  |  0.662  |  0.662  
  0.677  |  3.322  |  0.670  |  0.685  
  0.677  |  3.328  |  0.677  |  0.677  
  0.631  |  3.335  |  0.639  |  0.623  
  0.708  |  3.342  |  0.716  |  0.700  
  0.693  |  3.349  |  0.693  |  0.693  
  0.647  |  3.355  |  0.639  |  0.654  
  0.708  |  3.362  |  0.708  |  0.708  
  0.708  |  3.369  |  0.700  |  0.716  
  0.693  |  3.376  |  0.693  |  0.693  
  0.677  |  3.383  |  0.685  |  0.670  
  0.693  |  3.390  |  0.693  |  0.693  
  0.662  |  3.397  |  0.662  |  0.662  
  0.647  |  3.410  |  0.647  |  0.647  
  0.708  |  3.417  |  0.700  |  0.716  
