CPU Frequency: 1000mhz
starting lcm thread... 
starting setpoint thread... 
starting print thread... 
initializing imu... 
initializing controller...
initializing motors...
initializing odometry...
attaching imu interupt...
we are running!!!

RUNNING...
SENSORS | ODOMETRY |
  X_DOT  |    X    |
  0.493  |  0.260  |  0.493  |  0.493  
  0.539  |  0.266  |  0.539  |  0.539  
  0.477  |  0.271  |  0.485  |  0.470  
  0.539  |  0.276  |  0.546  |  0.531  
  0.493  |  0.281  |  0.493  |  0.493  
  0.523  |  0.286  |  0.531  |  0.516  
  0.493  |  0.291  |  0.493  |  0.493  
  0.523  |  0.296  |  0.531  |  0.516  
  0.539  |  0.302  |  0.546  |  0.531  
  0.523  |  0.307  |  0.531  |  0.516  
  0.523  |  0.312  |  0.523  |  0.523  
  0.539  |  0.318  |  0.539  |  0.539  
  0.508  |  0.323  |  0.500  |  0.516  
  0.539  |  0.328  |  0.539  |  0.539  
  0.539  |  0.339  |  0.539  |  0.539  
  0.493  |  0.344  |  0.500  |  0.485  
  0.570  |  0.349  |  0.570  |  0.570  
  0.493  |  0.354  |  0.500  |  0.485  
  0.554  |  0.360  |  0.562  |  0.546  
  0.600  |  0.366  |  0.608  |  0.593  
  0.508  |  0.371  |  0.508  |  0.508  
  0.570  |  0.377  |  0.570  |  0.570  
  0.493  |  0.382  |  0.500  |  0.485  
  0.585  |  0.387  |  0.577  |  0.593  
  0.523  |  0.393  |  0.516  |  0.531  
  0.570  |  0.398  |  0.577  |  0.562  
  0.523  |  0.404  |  0.531  |  0.516  
  0.585  |  0.409  |  0.585  |  0.585  
  0.554  |  0.415  |  0.554  |  0.554  
  0.585  |  0.421  |  0.593  |  0.577  
  0.539  |  0.426  |  0.539  |  0.539  
  0.585  |  0.432  |  0.585  |  0.585  
  0.539  |  0.437  |  0.531  |  0.546  
  0.570  |  0.443  |  0.562  |  0.577  
  0.554  |  0.449  |  0.554  |  0.554  
  0.585  |  0.455  |  0.593  |  0.577  
  0.539  |  0.460  |  0.546  |  0.531  
  0.585  |  0.466  |  0.593  |  0.577  
  0.539  |  0.471  |  0.539  |  0.539  
  0.616  |  0.477  |  0.616  |  0.616  
  0.570  |  0.483  |  0.570  |  0.570  
  0.570  |  0.489  |  0.577  |  0.562  
  0.570  |  0.494  |  0.570  |  0.570  
  0.616  |  0.501  |  0.616  |  0.616  
  0.539  |  0.506  |  0.539  |  0.539  
  0.616  |  0.512  |  0.616  |  0.616  
  0.600  |  0.518  |  0.600  |  0.600  
  0.554  |  0.529  |  0.554  |  0.554  
  0.554  |  0.529  |  0.554  |  0.554  
  0.539  |  0.541  |  0.546  |  0.531  
  0.631  |  0.547  |  0.631  |  0.631  
  0.554  |  0.553  |  0.562  |  0.546  
  0.631  |  0.559  |  0.631  |  0.631  
  0.554  |  0.565  |  0.554  |  0.554  
  0.631  |  0.571  |  0.631  |  0.631  
  0.600  |  0.577  |  0.593  |  0.608  
  0.554  |  0.582  |  0.554  |  0.554  
  0.647  |  0.589  |  0.647  |  0.647  
  0.554  |  0.594  |  0.562  |  0.546  
  0.616  |  0.601  |  0.616  |  0.616  
  0.600  |  0.607  |  0.600  |  0.600  
  0.585  |  0.612  |  0.585  |  0.585  
  0.600  |  0.618  |  0.600  |  0.600  
  0.631  |  0.625  |  0.623  |  0.639  
  0.570  |  0.630  |  0.570  |  0.570  
  0.616  |  0.637  |  0.616  |  0.616  
  0.600  |  0.643  |  0.600  |  0.600  
  0.616  |  0.649  |  0.616  |  0.616  
  0.600  |  0.655  |  0.600  |  0.600  
  0.600  |  0.661  |  0.600  |  0.600  
  0.616  |  0.667  |  0.616  |  0.616  
  0.616  |  0.673  |  0.616  |  0.616  
  0.631  |  0.679  |  0.631  |  0.631  
  0.600  |  0.685  |  0.600  |  0.600  
  0.631  |  0.692  |  0.639  |  0.623  
  0.585  |  0.698  |  0.585  |  0.585  
  0.600  |  0.704  |  0.600  |  0.600  
  0.616  |  0.710  |  0.623  |  0.608  
  0.616  |  0.716  |  0.616  |  0.616  
  0.631  |  0.722  |  0.623  |  0.639  
  0.647  |  0.729  |  0.647  |  0.647  
  0.600  |  0.735  |  0.600  |  0.600  
  0.585  |  0.747  |  0.585  |  0.585  
  0.647  |  0.753  |  0.647  |  0.647  
  0.616  |  0.759  |  0.616  |  0.616  
  0.662  |  0.766  |  0.662  |  0.662  
  0.616  |  0.772  |  0.608  |  0.623  
  0.616  |  0.778  |  0.616  |  0.616  
  0.600  |  0.784  |  0.600  |  0.600  
  0.600  |  0.790  |  0.608  |  0.593  
  0.662  |  0.797  |  0.670  |  0.654  
  0.631  |  0.803  |  0.631  |  0.631  
  0.647  |  0.810  |  0.647  |  0.647  
  0.600  |  0.816  |  0.593  |  0.608  
  0.647  |  0.822  |  0.647  |  0.647  
  0.647  |  0.829  |  0.647  |  0.647  
  0.600  |  0.835  |  0.600  |  0.600  
  0.631  |  0.841  |  0.639  |  0.623  
  0.616  |  0.847  |  0.623  |  0.608  
  0.647  |  0.853  |  0.647  |  0.647  
  0.631  |  0.860  |  0.639  |  0.623  
  0.647  |  0.866  |  0.647  |  0.647  
  0.616  |  0.872  |  0.608  |  0.623  
  0.616  |  0.879  |  0.608  |  0.623  
  0.647  |  0.885  |  0.654  |  0.639  
  0.631  |  0.891  |  0.639  |  0.623  
  0.647  |  0.898  |  0.647  |  0.647  
  0.616  |  0.904  |  0.616  |  0.616  
  0.647  |  0.910  |  0.647  |  0.647  
  0.662  |  0.917  |  0.670  |  0.654  
  0.647  |  0.923  |  0.639  |  0.654  
  0.631  |  0.930  |  0.631  |  0.631  
  0.616  |  0.936  |  0.623  |  0.608  
  0.708  |  0.943  |  0.716  |  0.700  
  0.616  |  0.949  |  0.616  |  0.616  
  0.631  |  0.955  |  0.639  |  0.623  
  0.662  |  0.962  |  0.670  |  0.654  
  0.600  |  0.975  |  0.600  |  0.600  
  0.647  |  0.981  |  0.647  |  0.647  
  0.677  |  0.988  |  0.677  |  0.677  
  0.662  |  0.994  |  0.654  |  0.670  
  0.647  |  1.001  |  0.647  |  0.647  
  0.647  |  1.007  |  0.654  |  0.639  
  0.616  |  1.014  |  0.623  |  0.608  
  0.693  |  1.020  |  0.693  |  0.693  
  0.600  |  1.026  |  0.600  |  0.600  
  0.677  |  1.033  |  0.670  |  0.685  
  0.585  |  1.039  |  0.577  |  0.593  
  0.724  |  1.046  |  0.724  |  0.724  
  0.616  |  1.052  |  0.623  |  0.608  
  0.708  |  1.060  |  0.708  |  0.708  
  0.662  |  1.066  |  0.662  |  0.662  
  0.600  |  1.072  |  0.600  |  0.600  
  0.677  |  1.079  |  0.677  |  0.677  
  0.616  |  1.085  |  0.608  |  0.623  
  0.693  |  1.092  |  0.693  |  0.693  
  0.662  |  1.099  |  0.662  |  0.662  
  0.662  |  1.105  |  0.662  |  0.662  
  0.647  |  1.112  |  0.654  |  0.639  
  0.647  |  1.118  |  0.654  |  0.639  
  0.647  |  1.125  |  0.639  |  0.654  
  0.647  |  1.131  |  0.639  |  0.654  
  0.631  |  1.137  |  0.639  |  0.623  
  0.677  |  1.144  |  0.685  |  0.670  
  0.600  |  1.150  |  0.608  |  0.593  
  0.724  |  1.157  |  0.724  |  0.724  
  0.662  |  1.164  |  0.662  |  0.662  
  0.647  |  1.170  |  0.639  |  0.654  
  0.677  |  1.177  |  0.685  |  0.670  
  0.631  |  1.184  |  0.631  |  0.631  
  0.677  |  1.190  |  0.670  |  0.685  
  0.647  |  1.197  |  0.647  |  0.647  
  0.677  |  1.204  |  0.677  |  0.677  
  0.662  |  1.217  |  0.662  |  0.662  
  0.677  |  1.224  |  0.677  |  0.677  
  0.647  |  1.230  |  0.647  |  0.647  
  0.708  |  1.237  |  0.708  |  0.708  
  0.616  |  1.243  |  0.616  |  0.616  
  0.708  |  1.250  |  0.708  |  0.708  
  0.631  |  1.257  |  0.631  |  0.631  
  0.693  |  1.264  |  0.685  |  0.700  
  0.631  |  1.270  |  0.631  |  0.631  
  0.724  |  1.277  |  0.731  |  0.716  
  0.600  |  1.283  |  0.600  |  0.600  
  0.724  |  1.290  |  0.731  |  0.716  
  0.616  |  1.296  |  0.623  |  0.608  
  0.724  |  1.304  |  0.724  |  0.724  
  0.616  |  1.310  |  0.608  |  0.623  
  0.724  |  1.317  |  0.724  |  0.724  
  0.631  |  1.323  |  0.631  |  0.631  
  0.693  |  1.330  |  0.693  |  0.693  
  0.662  |  1.337  |  0.662  |  0.662  
  0.677  |  1.344  |  0.677  |  0.677  
  0.662  |  1.350  |  0.662  |  0.662  
  0.677  |  1.357  |  0.685  |  0.670  
  0.708  |  1.364  |  0.708  |  0.708  
  0.693  |  1.371  |  0.693  |  0.693  
  0.616  |  1.377  |  0.616  |  0.616  
  0.677  |  1.384  |  0.677  |  0.677  
  0.677  |  1.391  |  0.677  |  0.677  
  0.693  |  1.398  |  0.693  |  0.693  
  0.631  |  1.404  |  0.631  |  0.631  
  0.662  |  1.411  |  0.670  |  0.654  
  0.693  |  1.418  |  0.685  |  0.700  
  0.677  |  1.424  |  0.677  |  0.677  
  0.647  |  1.431  |  0.647  |  0.647  
  0.693  |  1.438  |  0.700  |  0.685  
  0.647  |  1.444  |  0.654  |  0.639  
  0.724  |  1.451  |  0.724  |  0.724  
  0.631  |  1.458  |  0.623  |  0.639  
  0.677  |  1.465  |  0.677  |  0.677  
  0.677  |  1.471  |  0.677  |  0.677  
  0.677  |  1.478  |  0.677  |  0.677  
  0.662  |  1.485  |  0.670  |  0.654  
  0.677  |  1.498  |  0.670  |  0.685  
  0.677  |  1.498  |  0.670  |  0.685  
  0.647  |  1.512  |  0.647  |  0.647  
  0.647  |  1.512  |  0.647  |  0.647  
  0.662  |  1.526  |  0.662  |  0.662  
  0.662  |  1.532  |  0.662  |  0.662  
  0.647  |  1.539  |  0.647  |  0.647  
  0.693  |  1.546  |  0.685  |  0.700  
  0.708  |  1.553  |  0.708  |  0.708  
  0.616  |  1.559  |  0.616  |  0.616  
  0.693  |  1.566  |  0.700  |  0.685  
  0.708  |  1.573  |  0.708  |  0.708  
  0.708  |  1.580  |  0.708  |  0.708  
  0.647  |  1.587  |  0.647  |  0.647  
  0.693  |  1.593  |  0.700  |  0.685  
  0.708  |  1.601  |  0.708  |  0.708  
  0.677  |  1.607  |  0.677  |  0.677  
  0.662  |  1.614  |  0.654  |  0.670  
  0.693  |  1.621  |  0.693  |  0.693  
  0.662  |  1.627  |  0.670  |  0.654  
  0.647  |  1.634  |  0.654  |  0.639  
  0.724  |  1.641  |  0.724  |  0.724  
  0.693  |  1.648  |  0.685  |  0.700  
  0.677  |  1.655  |  0.677  |  0.677  
  0.662  |  1.661  |  0.670  |  0.654  
  0.693  |  1.668  |  0.700  |  0.685  
  0.662  |  1.675  |  0.670  |  0.654  
  0.708  |  1.682  |  0.708  |  0.708  
  0.693  |  1.689  |  0.693  |  0.693  
  0.693  |  1.696  |  0.693  |  0.693  
  0.647  |  1.702  |  0.639  |  0.654  
  0.677  |  1.709  |  0.677  |  0.677  
  0.693  |  1.716  |  0.700  |  0.685  
  0.677  |  1.723  |  0.677  |  0.677  
  0.708  |  1.730  |  0.716  |  0.700  
  0.693  |  1.737  |  0.700  |  0.685  
  0.677  |  1.744  |  0.677  |  0.677  
  0.677  |  1.757  |  0.677  |  0.677  
  0.677  |  1.757  |  0.677  |  0.677  
  0.662  |  1.771  |  0.662  |  0.662  
  0.677  |  1.778  |  0.677  |  0.677  
  0.677  |  1.785  |  0.677  |  0.677  
  0.724  |  1.792  |  0.716  |  0.731  
  0.616  |  1.798  |  0.616  |  0.616  
  0.708  |  1.805  |  0.716  |  0.700  
  0.662  |  1.812  |  0.662  |  0.662  
  0.677  |  1.819  |  0.685  |  0.670  
  0.662  |  1.825  |  0.670  |  0.654  
  0.693  |  1.832  |  0.693  |  0.693  
  0.739  |  1.839  |  0.739  |  0.739  
  0.693  |  1.846  |  0.693  |  0.693  
  0.662  |  1.853  |  0.662  |  0.662  
  0.693  |  1.860  |  0.700  |  0.685  
  0.693  |  1.867  |  0.693  |  0.693  
  0.693  |  1.874  |  0.700  |  0.685  
  0.662  |  1.880  |  0.670  |  0.654  
  0.677  |  1.887  |  0.685  |  0.670  
  0.677  |  1.894  |  0.670  |  0.685  
  0.677  |  1.901  |  0.670  |  0.685  
  0.693  |  1.908  |  0.693  |  0.693  
  0.693  |  1.915  |  0.700  |  0.685  
  0.693  |  1.921  |  0.693  |  0.693  
  0.693  |  1.928  |  0.693  |  0.693  
  0.693  |  1.935  |  0.693  |  0.693  
  0.708  |  1.942  |  0.700  |  0.716  
  0.662  |  1.949  |  0.670  |  0.654  
  0.708  |  1.956  |  0.708  |  0.708  
  0.677  |  1.963  |  0.677  |  0.677  
  0.677  |  1.970  |  0.685  |  0.670  
  0.677  |  1.976  |  0.685  |  0.670  
  0.708  |  1.983  |  0.708  |  0.708  
  0.708  |  1.990  |  0.708  |  0.708  
  0.647  |  1.997  |  0.639  |  0.654  
  0.724  |  2.004  |  0.724  |  0.724  
  0.616  |  2.018  |  0.623  |  0.608  
  0.708  |  2.025  |  0.708  |  0.708  
  0.708  |  2.032  |  0.708  |  0.708  
  0.708  |  2.039  |  0.708  |  0.708  
  0.677  |  2.046  |  0.677  |  0.677  
  0.677  |  2.052  |  0.677  |  0.677  
  0.724  |  2.060  |  0.724  |  0.724  
  0.631  |  2.066  |  0.639  |  0.623  
  0.708  |  2.073  |  0.708  |  0.708  
  0.677  |  2.080  |  0.670  |  0.685  
  0.708  |  2.087  |  0.716  |  0.700  
  0.662  |  2.094  |  0.662  |  0.662  
  0.693  |  2.100  |  0.693  |  0.693  
  0.724  |  2.108  |  0.724  |  0.724  
  0.693  |  2.115  |  0.700  |  0.685  
  0.677  |  2.121  |  0.685  |  0.670  
  0.677  |  2.128  |  0.677  |  0.677  
  0.708  |  2.135  |  0.700  |  0.716  
  0.693  |  2.142  |  0.693  |  0.693  
  0.677  |  2.149  |  0.677  |  0.677  
  0.708  |  2.156  |  0.708  |  0.708  
  0.693  |  2.163  |  0.685  |  0.700  
  0.739  |  2.170  |  0.739  |  0.739  
  0.631  |  2.177  |  0.639  |  0.623  
  0.739  |  2.184  |  0.739  |  0.739  
  0.631  |  2.190  |  0.639  |  0.623  
  0.770  |  2.198  |  0.770  |  0.770  
  0.662  |  2.205  |  0.654  |  0.670  
  0.677  |  2.211  |  0.677  |  0.677  
  0.677  |  2.218  |  0.685  |  0.670  
  0.724  |  2.225  |  0.724  |  0.724  
  0.677  |  2.232  |  0.685  |  0.670  
  0.662  |  2.246  |  0.654  |  0.670  
  0.662  |  2.246  |  0.654  |  0.670  
  0.677  |  2.260  |  0.677  |  0.677  
  0.739  |  2.267  |  0.739  |  0.739  
  0.662  |  2.274  |  0.662  |  0.662  
  0.739  |  2.281  |  0.739  |  0.739  
  0.647  |  2.288  |  0.654  |  0.639  
  0.739  |  2.295  |  0.739  |  0.739  
  0.708  |  2.302  |  0.708  |  0.708  
  0.677  |  2.309  |  0.677  |  0.677  
  0.693  |  2.316  |  0.700  |  0.685  
  0.693  |  2.323  |  0.693  |  0.693  
  0.693  |  2.330  |  0.700  |  0.685  
  0.693  |  2.337  |  0.693  |  0.693  
  0.693  |  2.343  |  0.685  |  0.700  
  0.693  |  2.350  |  0.700  |  0.685  
  0.724  |  2.358  |  0.724  |  0.724  
  0.677  |  2.364  |  0.677  |  0.677  
  0.677  |  2.371  |  0.677  |  0.677  
  0.708  |  2.378  |  0.716  |  0.700  
  0.677  |  2.385  |  0.677  |  0.677  
  0.662  |  2.392  |  0.662  |  0.662  
  0.739  |  2.399  |  0.739  |  0.739  
  0.708  |  2.406  |  0.708  |  0.708  
  0.724  |  2.413  |  0.724  |  0.724  
  0.662  |  2.420  |  0.654  |  0.670  
  0.647  |  2.426  |  0.639  |  0.654  
  0.708  |  2.433  |  0.716  |  0.700  
  0.724  |  2.441  |  0.731  |  0.716  
  0.677  |  2.447  |  0.677  |  0.677  
  0.677  |  2.454  |  0.708  |  0.708  
  0.739  |  2.489  |  0.747  |  0.731  
  0.739  |  2.497  |  0.747  |  0.731  
  0.662  |  2.503  |  0.662  |  0.662  
  0.693  |  2.510  |  0.685  |  0.700  
  0.662  |  2.517  |  0.654  |  0.670  
  0.739  |  2.524  |  0.747  |  0.731  
  0.662  |  2.531  |  0.662  |  0.662  
  0.693  |  2.538  |  0.700  |  0.685  
  0.693  |  2.545  |  0.693  |  0.693  
  0.724  |  2.552  |  0.724  |  0.724  
  0.708  |  2.559  |  0.716  |  0.700  
  0.647  |  2.565  |  0.639  |  0.654  
  0.724  |  2.573  |  0.724  |  0.724  
  0.708  |  2.580  |  0.708  |  0.708  
  0.662  |  2.586  |  0.662  |  0.662  
  0.693  |  2.593  |  0.700  |  0.685  
  0.708  |  2.600  |  0.708  |  0.708  
  0.662  |  2.607  |  0.654  |  0.670  
  0.770  |  2.615  |  0.770  |  0.770  
  0.708  |  2.622  |  0.708  |  0.708  
  0.677  |  2.635  |  0.677  |  0.677  
  0.677  |  2.635  |  0.677  |  0.677  
  0.677  |  2.649  |  0.677  |  0.677  
  0.708  |  2.656  |  0.708  |  0.708  
  0.708  |  2.663  |  0.708  |  0.708  
  0.708  |  2.671  |  0.716  |  0.700  
  0.662  |  2.677  |  0.662  |  0.662  
  0.693  |  2.684  |  0.693  |  0.693  
  0.693  |  2.691  |  0.693  |  0.693  
  0.708  |  2.698  |  0.708  |  0.708  
  0.708  |  2.705  |  0.716  |  0.700  
  0.677  |  2.712  |  0.685  |  0.670  
  0.708  |  2.719  |  0.700  |  0.716  
  0.708  |  2.726  |  0.700  |  0.716  
  0.677  |  2.733  |  0.677  |  0.677  
  0.724  |  2.740  |  0.724  |  0.724  
  0.677  |  2.747  |  0.677  |  0.677  
  0.708  |  2.754  |  0.716  |  0.700  
  0.677  |  2.761  |  0.677  |  0.677  
  0.708  |  2.768  |  0.700  |  0.716  
  0.677  |  2.774  |  0.677  |  0.677  
  0.693  |  2.781  |  0.693  |  0.693  
  0.677  |  2.788  |  0.670  |  0.685  
  0.724  |  2.795  |  0.724  |  0.724  
  0.693  |  2.802  |  0.700  |  0.685  
  0.724  |  2.810  |  0.724  |  0.724  
  0.662  |  2.816  |  0.662  |  0.662  
  0.724  |  2.823  |  0.724  |  0.724  
  0.662  |  2.830  |  0.670  |  0.654  
  0.708  |  2.837  |  0.716  |  0.700  
  0.677  |  2.844  |  0.685  |  0.670  
  0.770  |  2.851  |  0.770  |  0.770  
  0.677  |  2.858  |  0.677  |  0.677  
  0.708  |  2.865  |  0.716  |  0.700  
  0.677  |  2.872  |  0.670  |  0.685  
  0.662  |  2.886  |  0.662  |  0.662  
  0.739  |  2.893  |  0.739  |  0.739  
  0.662  |  2.900  |  0.662  |  0.662  
  0.754  |  2.907  |  0.754  |  0.754  
  0.631  |  2.913  |  0.639  |  0.623  
  0.770  |  2.921  |  0.770  |  0.770  
  0.693  |  2.928  |  0.700  |  0.685  
  0.693  |  2.935  |  0.685  |  0.700  
  0.693  |  2.942  |  0.685  |  0.700  
  0.662  |  2.949  |  0.670  |  0.654  
  0.724  |  2.956  |  0.724  |  0.724  
  0.693  |  2.963  |  0.693  |  0.693  
  0.708  |  2.970  |  0.700  |  0.716  
  0.677  |  2.976  |  0.685  |  0.670  
  0.724  |  2.984  |  0.724  |  0.724  
  0.693  |  2.991  |  0.693  |  0.693  
  0.724  |  2.998  |  0.724  |  0.724  
  0.677  |  3.005  |  0.677  |  0.677  
  0.724  |  3.012  |  0.724  |  0.724  
  0.677  |  3.019  |  0.677  |  0.677  
  0.724  |  3.026  |  0.724  |  0.724  
  0.739  |  3.033  |  0.739  |  0.739  
  0.647  |  3.040  |  0.654  |  0.639  
  0.662  |  3.046  |  0.670  |  0.654  
  0.754  |  3.054  |  0.747  |  0.762  
  0.631  |  3.060  |  0.623  |  0.639  
  0.754  |  3.068  |  0.754  |  0.754  
  0.647  |  3.074  |  0.646  |  0.647  
  0.739  |  3.081  |  0.747  |  0.731  
  0.677  |  3.088  |  0.677  |  0.678  
  0.724  |  3.095  |  0.724  |  0.724  
  0.677  |  3.102  |  0.677  |  0.677  
  0.754  |  3.110  |  0.747  |  0.762  
  0.631  |  3.116  |  0.639  |  0.623  
  0.647  |  3.130  |  0.639  |  0.654  
  0.647  |  3.130  |  0.639  |  0.654  
  0.677  |  3.144  |  0.677  |  0.677  
  0.724  |  3.151  |  0.731  |  0.716  
  0.677  |  3.158  |  0.677  |  0.677  
  0.724  |  3.165  |  0.724  |  0.724  
  0.677  |  3.172  |  0.677  |  0.677  
  0.739  |  3.180  |  0.739  |  0.739  
  0.647  |  3.186  |  0.647  |  0.647  
  0.739  |  3.193  |  0.731  |  0.747  
  0.708  |  3.200  |  0.708  |  0.708  
  0.647  |  3.207  |  0.647  |  0.647  
  0.724  |  3.214  |  0.724  |  0.724  
  0.677  |  3.221  |  0.685  |  0.670  
  0.724  |  3.228  |  0.731  |  0.716  
  0.693  |  3.235  |  0.693  |  0.693  
  0.693  |  3.242  |  0.693  |  0.693  
  0.677  |  3.249  |  0.670  |  0.685  
  0.739  |  3.256  |  0.731  |  0.747  
  0.708  |  3.263  |  0.708  |  0.708  
  0.677  |  3.270  |  0.677  |  0.677  
  0.693  |  3.277  |  0.693  |  0.693  
  0.677  |  3.284  |  0.685  |  0.670  
  0.724  |  3.291  |  0.724  |  0.724  
  0.693  |  3.298  |  0.685  |  0.700  
  0.693  |  3.305  |  0.685  |  0.700  
  0.677  |  3.312  |  0.677  |  0.677  
  0.739  |  3.319  |  0.739  |  0.739  
  0.677  |  3.326  |  0.685  |  0.670  
  0.739  |  3.333  |  0.739  |  0.739  
  0.677  |  3.340  |  0.685  |  0.670  
  0.693  |  3.347  |  0.700  |  0.685  
  0.662  |  3.353  |  0.654  |  0.670  
  0.770  |  3.361  |  0.770  |  0.770  
  0.647  |  3.367  |  0.647  |  0.647  
  0.739  |  3.375  |  0.739  |  0.739  
  0.662  |  3.381  |  0.670  |  0.654  
  0.724  |  3.389  |  0.724  |  0.724  
  0.693  |  3.396  |  0.693  |  0.693  
  0.739  |  3.403  |  0.739  |  0.739  
  0.677  |  3.417  |  0.670  |  0.685  
  0.677  |  3.417  |  0.670  |  0.685  
  0.631  |  3.430  |  0.631  |  0.631  
  0.708  |  3.437  |  0.700  |  0.716  
  0.724  |  3.444  |  0.724  |  0.724  
  0.739  |  3.452  |  0.739  |  0.739  
  0.677  |  3.458  |  0.677  |  0.677  
  0.724  |  3.466  |  0.724  |  0.724  
  0.677  |  3.472  |  0.685  |  0.670  
  0.739  |  3.480  |  0.731  |  0.747  
  0.677  |  3.487  |  0.677  |  0.677  
  0.708  |  3.494  |  0.708  |  0.708  
  0.677  |  3.500  |  0.685  |  0.670  
  0.677  |  3.507  |  0.677  |  0.677  
  0.724  |  3.514  |  0.724  |  0.724  
  0.693  |  3.521  |  0.693  |  0.693  
  0.677  |  3.528  |  0.685  |  0.670  
  0.724  |  3.535  |  0.724  |  0.724  
  0.693  |  3.542  |  0.693  |  0.693  
  0.708  |  3.549  |  0.716  |  0.700  
  0.724  |  3.557  |  0.724  |  0.724  
  0.677  |  3.563  |  0.677  |  0.677  
  0.724  |  3.571  |  0.724  |  0.724  
  0.677  |  3.577  |  0.677  |  0.677  
  0.708  |  3.584  |  0.708  |  0.708  
  0.677  |  3.591  |  0.677  |  0.677  
  0.724  |  3.598  |  0.724  |  0.724  
  0.677  |  3.605  |  0.677  |  0.677  
  0.708  |  3.612  |  0.700  |  0.716  
  0.662  |  3.619  |  0.670  |  0.654  
  0.724  |  3.626  |  0.724  |  0.724  
  0.677  |  3.633  |  0.677  |  0.677  
  0.724  |  3.640  |  0.724  |  0.724  
  0.708  |  3.647  |  0.700  |  0.716  
  0.708  |  3.654  |  0.708  |  0.708  
  0.677  |  3.668  |  0.670  |  0.685  
  0.662  |  3.675  |  0.654  |  0.670  
  0.724  |  3.682  |  0.724  |  0.724  
  0.662  |  3.689  |  0.662  |  0.662  
  0.770  |  3.696  |  0.770  |  0.770  
  0.662  |  3.703  |  0.662  |  0.662  
  0.739  |  3.710  |  0.739  |  0.739  
  0.662  |  3.717  |  0.670  |  0.654  
  0.724  |  3.724  |  0.724  |  0.724  
  0.662  |  3.731  |  0.654  |  0.670  
  0.739  |  3.738  |  0.739  |  0.739  
  0.662  |  3.745  |  0.670  |  0.654  
  0.739  |  3.752  |  0.739  |  0.739  
  0.708  |  3.759  |  0.708  |  0.708  
  0.647  |  3.766  |  0.639  |  0.654  
