CPU Frequency: 1000mhz
starting lcm thread... 
starting setpoint thread... 
starting print thread... 
initializing imu... 
initializing controller...
initializing motors...
initializing odometry...
attaching imu interupt...
we are running!!!

RUNNING...
SENSORS | ODOMETRY |
  X_DOT  |    X    |
  0.508  |  0.313  |  0.516  |  0.500  
  0.508  |  0.318  |  0.508  |  0.508  
  0.508  |  0.323  |  0.500  |  0.516  
  0.539  |  0.328  |  0.539  |  0.539  
  0.493  |  0.333  |  0.500  |  0.485  
  0.523  |  0.338  |  0.523  |  0.523  
  0.493  |  0.343  |  0.493  |  0.493  
  0.539  |  0.349  |  0.546  |  0.531  
  0.508  |  0.354  |  0.508  |  0.508  
  0.539  |  0.359  |  0.546  |  0.531  
  0.493  |  0.364  |  0.493  |  0.493  
  0.539  |  0.370  |  0.539  |  0.539  
  0.508  |  0.375  |  0.516  |  0.500  
  0.508  |  0.380  |  0.508  |  0.508  
  0.508  |  0.385  |  0.500  |  0.516  
  0.493  |  0.390  |  0.485  |  0.500  
  0.539  |  0.395  |  0.546  |  0.531  
  0.554  |  0.401  |  0.562  |  0.546  
  0.493  |  0.406  |  0.500  |  0.485  
  0.508  |  0.411  |  0.508  |  0.508  
  0.523  |  0.416  |  0.523  |  0.523  
  0.539  |  0.421  |  0.539  |  0.539  
  0.493  |  0.426  |  0.493  |  0.493  
  0.508  |  0.431  |  0.508  |  0.508  
  0.508  |  0.436  |  0.508  |  0.508  
  0.554  |  0.442  |  0.554  |  0.554  
  0.477  |  0.447  |  0.477  |  0.477  
  0.554  |  0.452  |  0.562  |  0.546  
  0.477  |  0.457  |  0.485  |  0.470  
  0.554  |  0.463  |  0.546  |  0.562  
  0.493  |  0.467  |  0.500  |  0.485  
  0.539  |  0.473  |  0.539  |  0.539  
  0.539  |  0.478  |  0.539  |  0.539  
  0.462  |  0.483  |  0.470  |  0.454  
  0.523  |  0.488  |  0.523  |  0.523  
  0.508  |  0.493  |  0.500  |  0.516  
  0.508  |  0.504  |  0.516  |  0.500  
  0.508  |  0.509  |  0.516  |  0.500  
  0.539  |  0.514  |  0.539  |  0.539  
  0.508  |  0.519  |  0.508  |  0.508  
  0.508  |  0.524  |  0.508  |  0.508  
  0.508  |  0.530  |  0.508  |  0.508  
  0.539  |  0.535  |  0.539  |  0.539  
  0.554  |  0.540  |  0.562  |  0.546  
  0.477  |  0.545  |  0.477  |  0.477  
  0.523  |  0.550  |  0.523  |  0.523  
  0.462  |  0.555  |  0.454  |  0.470  
  0.523  |  0.560  |  0.523  |  0.523  
  0.554  |  0.566  |  0.562  |  0.546  
  0.539  |  0.571  |  0.546  |  0.531  
  0.493  |  0.576  |  0.493  |  0.493  
  0.523  |  0.581  |  0.523  |  0.523  
  0.493  |  0.586  |  0.493  |  0.493  
  0.554  |  0.592  |  0.554  |  0.554  
  0.493  |  0.597  |  0.493  |  0.493  
  0.539  |  0.602  |  0.539  |  0.539  
  0.493  |  0.607  |  0.493  |  0.493  
  0.554  |  0.613  |  0.554  |  0.554  
  0.493  |  0.618  |  0.500  |  0.485  
  0.539  |  0.623  |  0.546  |  0.531  
  0.523  |  0.628  |  0.523  |  0.523  
  0.508  |  0.633  |  0.508  |  0.508  
  0.508  |  0.638  |  0.516  |  0.500  
  0.508  |  0.643  |  0.508  |  0.508  
  0.523  |  0.649  |  0.523  |  0.523  
  0.508  |  0.654  |  0.508  |  0.508  
  0.508  |  0.659  |  0.508  |  0.508  
  0.523  |  0.664  |  0.516  |  0.531  
  0.508  |  0.669  |  0.516  |  0.500  
  0.508  |  0.674  |  0.516  |  0.500  
  0.539  |  0.680  |  0.531  |  0.546  
  0.508  |  0.685  |  0.508  |  0.508  
  0.508  |  0.690  |  0.500  |  0.516  
  0.508  |  0.700  |  0.516  |  0.500  
  0.508  |  0.705  |  0.516  |  0.500  
  0.508  |  0.710  |  0.508  |  0.508  
  0.523  |  0.715  |  0.523  |  0.523  
  0.539  |  0.721  |  0.539  |  0.539  
  0.539  |  0.726  |  0.531  |  0.546  
  0.523  |  0.731  |  0.523  |  0.523  
  0.462  |  0.736  |  0.462  |  0.462  
  0.539  |  0.741  |  0.539  |  0.539  
  0.539  |  0.747  |  0.546  |  0.531  
  0.508  |  0.752  |  0.508  |  0.508  
  0.508  |  0.757  |  0.508  |  0.508  
  0.523  |  0.762  |  0.523  |  0.523  
  0.539  |  0.768  |  0.539  |  0.539  
  0.462  |  0.772  |  0.470  |  0.454  
  0.570  |  0.778  |  0.570  |  0.570  
  0.493  |  0.783  |  0.493  |  0.493  
  0.554  |  0.788  |  0.554  |  0.554  
  0.477  |  0.793  |  0.477  |  0.477  
  0.523  |  0.798  |  0.523  |  0.523  
  0.508  |  0.803  |  0.508  |  0.508  
  0.539  |  0.809  |  0.539  |  0.539  
  0.508  |  0.814  |  0.508  |  0.508  
  0.539  |  0.819  |  0.539  |  0.539  
  0.523  |  0.825  |  0.531  |  0.516  
  0.493  |  0.829  |  0.500  |  0.485  
  0.508  |  0.835  |  0.508  |  0.508  
  0.554  |  0.840  |  0.554  |  0.554  
  0.493  |  0.845  |  0.485  |  0.500  
  0.508  |  0.850  |  0.508  |  0.508  
  0.539  |  0.855  |  0.546  |  0.531  
  0.477  |  0.860  |  0.477  |  0.477  
  0.523  |  0.865  |  0.523  |  0.523  
  0.523  |  0.871  |  0.523  |  0.523  
  0.585  |  0.877  |  0.585  |  0.585  
  0.493  |  0.881  |  0.500  |  0.485  
  0.477  |  0.886  |  0.477  |  0.477  
  0.523  |  0.891  |  0.523  |  0.523  
  0.508  |  0.902  |  0.508  |  0.508  
  0.523  |  0.907  |  0.523  |  0.523  
  0.523  |  0.912  |  0.531  |  0.516  
  0.523  |  0.918  |  0.523  |  0.523  
  0.523  |  0.923  |  0.523  |  0.523  
  0.508  |  0.928  |  0.508  |  0.508  
  0.523  |  0.933  |  0.516  |  0.531  
  0.493  |  0.938  |  0.493  |  0.493  
  0.523  |  0.943  |  0.531  |  0.516  
  0.493  |  0.948  |  0.493  |  0.493  
  0.523  |  0.953  |  0.531  |  0.516  
  0.508  |  0.958  |  0.508  |  0.508  
  0.539  |  0.964  |  0.539  |  0.539  
  0.554  |  0.969  |  0.562  |  0.546  
  0.523  |  0.975  |  0.516  |  0.531  
  0.446  |  0.979  |  0.439  |  0.454  
  0.523  |  0.984  |  0.523  |  0.523  
  0.523  |  0.990  |  0.531  |  0.516  
  0.523  |  0.995  |  0.531  |  0.516  
  0.523  |  1.000  |  0.523  |  0.523  
  0.508  |  1.005  |  0.516  |  0.500  
  0.493  |  1.010  |  0.493  |  0.493  
  0.539  |  1.015  |  0.531  |  0.546  
  0.539  |  1.021  |  0.546  |  0.531  
  0.523  |  1.026  |  0.523  |  0.523  
  0.462  |  1.031  |  0.462  |  0.462  
  0.554  |  1.036  |  0.554  |  0.554  
  0.508  |  1.041  |  0.516  |  0.500  
  0.508  |  1.046  |  0.516  |  0.500  
  0.539  |  1.052  |  0.539  |  0.539  
  0.508  |  1.057  |  0.508  |  0.508  
  0.508  |  1.062  |  0.500  |  0.516  
  0.493  |  1.067  |  0.500  |  0.485  
  0.554  |  1.072  |  0.554  |  0.554  
  0.554  |  1.078  |  0.546  |  0.562  
  0.477  |  1.083  |  0.477  |  0.477  
  0.493  |  1.088  |  0.500  |  0.485  
  0.508  |  1.093  |  0.516  |  0.500  
  0.508  |  1.103  |  0.508  |  0.508  
  0.523  |  1.108  |  0.516  |  0.531  
  0.539  |  1.114  |  0.531  |  0.546  
  0.477  |  1.118  |  0.485  |  0.470  
  0.523  |  1.124  |  0.531  |  0.516  
  0.508  |  1.129  |  0.500  |  0.516  
  0.539  |  1.134  |  0.546  |  0.531  
  0.493  |  1.139  |  0.500  |  0.485  
  0.539  |  1.144  |  0.539  |  0.539  
  0.523  |  1.150  |  0.523  |  0.523  
  0.508  |  1.155  |  0.508  |  0.508  
  0.523  |  1.160  |  0.523  |  0.523  
  0.493  |  1.165  |  0.485  |  0.500  
  0.523  |  1.170  |  0.523  |  0.523  
  0.539  |  1.176  |  0.546  |  0.531  
  0.493  |  1.180  |  0.493  |  0.493  
  0.539  |  1.186  |  0.531  |  0.546  
  0.493  |  1.191  |  0.500  |  0.485  
  0.539  |  1.196  |  0.539  |  0.539  
  0.493  |  1.201  |  0.493  |  0.493  
  0.539  |  1.206  |  0.546  |  0.531  
  0.508  |  1.212  |  0.508  |  0.508  
  0.554  |  1.217  |  0.554  |  0.554  
  0.477  |  1.222  |  0.477  |  0.477  
  0.523  |  1.227  |  0.531  |  0.516  
  0.508  |  1.232  |  0.508  |  0.508  
  0.570  |  1.238  |  0.570  |  0.570  
  0.477  |  1.243  |  0.485  |  0.470  
  0.523  |  1.248  |  0.523  |  0.523  
  0.508  |  1.253  |  0.508  |  0.508  
  0.539  |  1.258  |  0.539  |  0.539  
  0.523  |  1.264  |  0.523  |  0.523  
  0.508  |  1.269  |  0.516  |  0.500  
  0.493  |  1.274  |  0.500  |  0.485  
  0.539  |  1.279  |  0.539  |  0.539  
  0.539  |  1.284  |  0.539  |  0.539  
  0.493  |  1.294  |  0.493  |  0.493  
  0.523  |  1.300  |  0.523  |  0.523  
  0.508  |  1.305  |  0.516  |  0.500  
  0.539  |  1.310  |  0.539  |  0.539  
  0.477  |  1.315  |  0.470  |  0.485  
  0.554  |  1.320  |  0.562  |  0.546  
  0.539  |  1.326  |  0.546  |  0.531  
  0.508  |  1.331  |  0.508  |  0.508  
  0.477  |  1.336  |  0.477  |  0.477  
  0.554  |  1.341  |  0.554  |  0.554  
  0.539  |  1.347  |  0.539  |  0.539  
  0.493  |  1.352  |  0.500  |  0.485  
  0.508  |  1.357  |  0.508  |  0.508  
  0.508  |  1.362  |  0.500  |  0.516  
  0.508  |  1.367  |  0.508  |  0.508  
  0.539  |  1.372  |  0.546  |  0.531  
  0.508  |  1.377  |  0.508  |  0.508  
  0.539  |  1.383  |  0.531  |  0.546  
  0.477  |  1.387  |  0.485  |  0.470  
  0.523  |  1.393  |  0.523  |  0.523  
  0.539  |  1.398  |  0.539  |  0.539  
  0.508  |  1.403  |  0.516  |  0.500  
  0.493  |  1.408  |  0.493  |  0.493  
  0.523  |  1.413  |  0.531  |  0.516  
  0.539  |  1.419  |  0.539  |  0.539  
  0.539  |  1.424  |  0.539  |  0.539  
  0.523  |  1.429  |  0.523  |  0.523  
  0.493  |  1.434  |  0.500  |  0.485  
  0.493  |  1.439  |  0.500  |  0.485  
  0.493  |  1.444  |  0.493  |  0.493  
  0.539  |  1.449  |  0.531  |  0.546  
  0.585  |  1.455  |  0.585  |  0.585  
  0.462  |  1.465  |  0.462  |  0.462  
  0.523  |  1.470  |  0.531  |  0.516  
  0.539  |  1.475  |  0.546  |  0.531  
  0.539  |  1.481  |  0.539  |  0.539  
  0.508  |  1.486  |  0.508  |  0.508  
  0.508  |  1.491  |  0.516  |  0.500  
  0.508  |  1.496  |  0.500  |  0.516  
  0.508  |  1.501  |  0.508  |  0.508  
  0.539  |  1.506  |  0.539  |  0.539  
  0.523  |  1.512  |  0.523  |  0.523  
  0.523  |  1.517  |  0.531  |  0.516  
  0.493  |  1.522  |  0.500  |  0.485  
  0.493  |  1.527  |  0.485  |  0.500  
  0.539  |  1.532  |  0.531  |  0.546  
  0.539  |  1.538  |  0.546  |  0.531  
  0.493  |  1.542  |  0.500  |  0.485  
  0.523  |  1.548  |  0.523  |  0.523  
  0.508  |  1.553  |  0.516  |  0.500  
  0.539  |  1.558  |  0.539  |  0.539  
  0.508  |  1.563  |  0.500  |  0.516  
  0.523  |  1.568  |  0.523  |  0.523  
  0.493  |  1.573  |  0.500  |  0.485  
  0.523  |  1.579  |  0.531  |  0.516  
  0.508  |  1.584  |  0.508  |  0.508  
  0.523  |  1.589  |  0.523  |  0.523  
  0.539  |  1.594  |  0.539  |  0.539  
  0.539  |  1.600  |  0.539  |  0.539  
  0.508  |  1.605  |  0.508  |  0.508  
  0.462  |  1.614  |  0.470  |  0.454  
  0.462  |  1.614  |  0.470  |  0.454  
  0.493  |  1.625  |  0.485  |  0.500  
  0.570  |  1.631  |  0.570  |  0.570  
  0.462  |  1.635  |  0.470  |  0.454  
  0.554  |  1.641  |  0.562  |  0.546  
  0.508  |  1.646  |  0.516  |  0.500  
  0.539  |  1.651  |  0.539  |  0.539  
  0.493  |  1.656  |  0.485  |  0.500  
  0.523  |  1.661  |  0.516  |  0.531  
  0.508  |  1.667  |  0.508  |  0.508  
  0.539  |  1.672  |  0.539  |  0.539  
  0.493  |  1.677  |  0.500  |  0.485  
  0.523  |  1.682  |  0.531  |  0.516  
  0.508  |  1.687  |  0.500  |  0.516  
  0.539  |  1.693  |  0.546  |  0.531  
  0.493  |  1.697  |  0.500  |  0.485  
  0.523  |  1.703  |  0.516  |  0.531  
  0.523  |  1.708  |  0.523  |  0.523  
  0.523  |  1.713  |  0.523  |  0.523  
  0.523  |  1.718  |  0.523  |  0.523  
  0.508  |  1.723  |  0.508  |  0.508  
  0.539  |  1.729  |  0.539  |  0.539  
  0.493  |  1.734  |  0.493  |  0.493  
  0.508  |  1.739  |  0.516  |  0.500  
  0.523  |  1.744  |  0.523  |  0.523  
  0.539  |  1.749  |  0.546  |  0.531  
  0.508  |  1.755  |  0.508  |  0.508  
  0.539  |  1.760  |  0.546  |  0.531  
  0.493  |  1.765  |  0.485  |  0.500  
  0.477  |  1.770  |  0.477  |  0.477  
  0.539  |  1.775  |  0.546  |  0.531  
  0.523  |  1.780  |  0.531  |  0.516  
  0.539  |  1.786  |  0.531  |  0.546  
  0.539  |  1.791  |  0.539  |  0.539  
  0.477  |  1.796  |  0.485  |  0.470  
  0.493  |  1.806  |  0.485  |  0.500  
  0.585  |  1.811  |  0.585  |  0.585  
  0.508  |  1.816  |  0.516  |  0.500  
  0.523  |  1.822  |  0.531  |  0.516  
  0.493  |  1.827  |  0.493  |  0.493  
  0.570  |  1.832  |  0.570  |  0.570  
  0.477  |  1.837  |  0.477  |  0.477  
  0.523  |  1.842  |  0.523  |  0.523  
  0.493  |  1.847  |  0.500  |  0.485  
  0.523  |  1.852  |  0.516  |  0.531  
  0.539  |  1.858  |  0.539  |  0.539  
  0.508  |  1.863  |  0.516  |  0.500  
  0.523  |  1.868  |  0.531  |  0.516  
  0.523  |  1.873  |  0.523  |  0.523  
  0.508  |  1.878  |  0.500  |  0.516  
  0.539  |  1.884  |  0.546  |  0.531  
  0.493  |  1.889  |  0.493  |  0.493  
  0.539  |  1.894  |  0.539  |  0.539  
  0.493  |  1.899  |  0.493  |  0.493  
  0.554  |  1.905  |  0.562  |  0.546  
  0.508  |  1.910  |  0.508  |  0.508  
  0.539  |  1.915  |  0.539  |  0.539  
  0.493  |  1.920  |  0.500  |  0.485  
  0.477  |  1.925  |  0.485  |  0.470  
  0.539  |  1.930  |  0.539  |  0.539  
  0.554  |  1.936  |  0.546  |  0.562  
  0.508  |  1.941  |  0.508  |  0.508  
  0.523  |  1.946  |  0.531  |  0.516  
  0.493  |  1.951  |  0.500  |  0.485  
  0.523  |  1.956  |  0.516  |  0.531  
  0.493  |  1.961  |  0.485  |  0.500  
  0.523  |  1.966  |  0.523  |  0.523  
  0.539  |  1.972  |  0.546  |  0.531  
  0.539  |  1.977  |  0.539  |  0.539  
  0.477  |  1.982  |  0.477  |  0.477  
  0.554  |  1.987  |  0.554  |  0.554  
  0.508  |  1.992  |  0.516  |  0.500  
  0.493  |  2.002  |  0.500  |  0.485  
  0.493  |  2.002  |  0.500  |  0.485  
  0.493  |  2.013  |  0.493  |  0.493  
  0.523  |  2.018  |  0.531  |  0.516  
  0.554  |  2.024  |  0.554  |  0.554  
  0.477  |  2.028  |  0.470  |  0.485  
  0.508  |  2.033  |  0.508  |  0.508  
  0.508  |  2.038  |  0.516  |  0.500  
  0.585  |  2.044  |  0.593  |  0.577  
  0.523  |  2.050  |  0.523  |  0.523  
  0.462  |  2.054  |  0.454  |  0.470  
  0.477  |  2.059  |  0.477  |  0.477  
  0.585  |  2.065  |  0.485  |  0.470  
  0.539  |  2.075  |  0.539  |  0.539  
  0.508  |  2.080  |  0.500  |  0.516  
  0.539  |  2.085  |  0.546  |  0.531  
  0.477  |  2.090  |  0.485  |  0.470  
  0.539  |  2.096  |  0.539  |  0.539  
  0.523  |  2.101  |  0.516  |  0.531  
  0.508  |  2.106  |  0.516  |  0.500  
  0.523  |  2.111  |  0.531  |  0.516  
  0.477  |  2.116  |  0.485  |  0.470  
  0.554  |  2.121  |  0.546  |  0.562  
  0.523  |  2.127  |  0.523  |  0.523  
  0.523  |  2.132  |  0.523  |  0.523  
  0.508  |  2.137  |  0.516  |  0.500  
  0.508  |  2.142  |  0.508  |  0.508  
  0.539  |  2.147  |  0.539  |  0.539  
  0.523  |  2.153  |  0.523  |  0.523  
  0.508  |  2.158  |  0.516  |  0.500  
  0.493  |  2.163  |  0.500  |  0.485  
  0.539  |  2.168  |  0.539  |  0.539  
  0.523  |  2.173  |  0.523  |  0.523  
  0.508  |  2.178  |  0.500  |  0.516  
  0.523  |  2.183  |  0.531  |  0.516  
  0.508  |  2.188  |  0.508  |  0.508  
  0.523  |  2.194  |  0.523  |  0.523  
  0.493  |  2.199  |  0.493  |  0.493  
  0.539  |  2.204  |  0.546  |  0.531  
  0.508  |  2.209  |  0.516  |  0.500  
  0.539  |  2.214  |  0.539  |  0.539  
  0.508  |  2.220  |  0.500  |  0.516  
  0.493  |  2.224  |  0.485  |  0.500  
  0.523  |  2.230  |  0.531  |  0.516  
  0.523  |  2.235  |  0.523  |  0.523  
  0.508  |  2.240  |  0.516  |  0.500  
  0.508  |  2.245  |  0.508  |  0.508  
  0.539  |  2.250  |  0.539  |  0.539  
  0.570  |  2.256  |  0.570  |  0.570  
  0.477  |  2.261  |  0.485  |  0.470  
  0.508  |  2.271  |  0.508  |  0.508  
  0.539  |  2.276  |  0.546  |  0.531  
  0.523  |  2.282  |  0.523  |  0.523  
  0.508  |  2.287  |  0.508  |  0.508  
  0.523  |  2.292  |  0.523  |  0.523  
  0.539  |  2.297  |  0.539  |  0.539  
  0.493  |  2.302  |  0.500  |  0.485  
  0.493  |  2.307  |  0.500  |  0.485  
  0.539  |  2.312  |  0.539  |  0.539  
  0.539  |  2.318  |  0.531  |  0.546  
  0.508  |  2.323  |  0.508  |  0.508  
  0.523  |  2.328  |  0.523  |  0.523  
  0.493  |  2.333  |  0.500  |  0.485  
  0.539  |  2.338  |  0.539  |  0.539  
  0.508  |  2.344  |  0.508  |  0.508  
  0.523  |  2.349  |  0.516  |  0.531  
  0.493  |  2.354  |  0.500  |  0.485  
  0.539  |  2.359  |  0.539  |  0.539  
  0.508  |  2.364  |  0.508  |  0.508  
  0.523  |  2.369  |  0.531  |  0.516  
  0.523  |  2.375  |  0.523  |  0.523  
  0.508  |  2.380  |  0.508  |  0.508  
  0.523  |  2.385  |  0.523  |  0.523  
  0.539  |  2.390  |  0.546  |  0.531  
  0.477  |  2.395  |  0.477  |  0.477  
  0.539  |  2.400  |  0.539  |  0.539  
  0.508  |  2.405  |  0.516  |  0.500  
  0.523  |  2.411  |  0.523  |  0.523  
  0.523  |  2.416  |  0.516  |  0.531  
  0.539  |  2.421  |  0.539  |  0.539  
  0.477  |  2.426  |  0.485  |  0.470  
  0.554  |  2.432  |  0.554  |  0.554  
  0.462  |  2.436  |  0.462  |  0.462  
  0.539  |  2.442  |  0.539  |  0.539  
  0.539  |  2.447  |  0.546  |  0.531  
  0.523  |  2.452  |  0.531  |  0.516  
  0.493  |  2.457  |  0.485  |  0.500  
  0.539  |  2.462  |  0.531  |  0.546  
  0.493  |  2.467  |  0.493  |  0.493  
  0.508  |  2.478  |  0.508  |  0.508  
  0.554  |  2.483  |  0.554  |  0.554  
  0.477  |  2.488  |  0.485  |  0.470  
  0.508  |  2.493  |  0.516  |  0.500  
  0.523  |  2.498  |  0.523  |  0.523  
  0.539  |  2.504  |  0.539  |  0.539  
  0.570  |  2.509  |  0.570  |  0.570  
  0.462  |  2.514  |  0.462  |  0.462  
  0.462  |  2.519  |  0.470  |  0.454  
  0.523  |  2.524  |  0.531  |  0.516  
  0.585  |  2.530  |  0.585  |  0.585  
  0.493  |  2.535  |  0.485  |  0.500  
  0.523  |  2.540  |  0.523  |  0.523  
  0.493  |  2.545  |  0.500  |  0.485  
  0.539  |  2.550  |  0.546  |  0.531  
  0.508  |  2.555  |  0.508  |  0.508  
  0.539  |  2.561  |  0.531  |  0.546  
  0.493  |  2.565  |  0.500  |  0.485  
  0.523  |  2.571  |  0.523  |  0.523  
  0.493  |  2.576  |  0.485  |  0.500  
  0.570  |  2.581  |  0.570  |  0.570  
  0.477  |  2.586  |  0.485  |  0.470  
  0.554  |  2.592  |  0.562  |  0.546  
  0.493  |  2.596  |  0.493  |  0.493  
  0.554  |  2.602  |  0.562  |  0.546  
  0.477  |  2.607  |  0.470  |  0.485  
  0.554  |  2.612  |  0.546  |  0.562  
  0.493  |  2.617  |  0.493  |  0.493  
  0.523  |  2.622  |  0.531  |  0.516  
  0.523  |  2.628  |  0.523  |  0.523  
  0.523  |  2.633  |  0.523  |  0.523  
  0.508  |  2.638  |  0.516  |  0.500  
  0.508  |  2.648  |  0.516  |  0.500  
  0.508  |  2.648  |  0.516  |  0.500  
  0.477  |  2.659  |  0.477  |  0.477  
  0.508  |  2.664  |  0.500  |  0.516  
  0.493  |  2.669  |  0.500  |  0.485  
  0.508  |  2.674  |  0.516  |  0.500  
  0.523  |  2.679  |  0.523  |  0.523  
  0.539  |  2.684  |  0.539  |  0.539  
  0.523  |  2.690  |  0.523  |  0.523  
  0.493  |  2.695  |  0.493  |  0.493  
  0.523  |  2.700  |  0.523  |  0.523  
  0.554  |  2.705  |  0.562  |  0.546  
  0.508  |  2.710  |  0.516  |  0.500  
  0.493  |  2.715  |  0.485  |  0.500  
  0.508  |  2.720  |  0.500  |  0.516  
  0.508  |  2.725  |  0.516  |  0.500  
  0.523  |  2.731  |  0.531  |  0.516  
  0.539  |  2.736  |  0.531  |  0.546  
  0.508  |  2.741  |  0.508  |  0.508  
  0.523  |  2.746  |  0.531  |  0.516  
  0.508  |  2.751  |  0.508  |  0.508  
  0.539  |  2.757  |  0.539  |  0.539  
  0.508  |  2.762  |  0.516  |  0.500  
  0.523  |  2.767  |  0.523  |  0.523  
  0.508  |  2.772  |  0.500  |  0.516  
  0.523  |  2.777  |  0.531  |  0.516  
  0.477  |  2.782  |  0.485  |  0.470  
  0.539  |  2.787  |  0.546  |  0.531  
  0.554  |  2.793  |  0.554  |  0.554  
  0.508  |  2.798  |  0.500  |  0.516  
  0.493  |  2.803  |  0.493  |  0.493  
  0.523  |  2.808  |  0.523  |  0.523  
  0.554  |  2.814  |  0.554  |  0.554  
  0.462  |  2.818  |  0.462  |  0.462  
  0.523  |  2.824  |  0.523  |  0.523  
  0.616  |  2.830  |  0.623  |  0.608  
  0.477  |  2.834  |  0.477  |  0.477  
  0.462  |  2.839  |  0.470  |  0.454  
  0.508  |  2.844  |  0.500  |  0.516  
  0.539  |  2.849  |  0.531  |  0.546  
  0.508  |  2.860  |  0.508  |  0.508  
  0.508  |  2.865  |  0.516  |  0.500  
  0.523  |  2.870  |  0.531  |  0.516  
  0.523  |  2.875  |  0.523  |  0.523  
  0.508  |  2.880  |  0.516  |  0.500  
  0.508  |  2.886  |  0.508  |  0.508  
  0.539  |  2.891  |  0.539  |  0.539  
  0.477  |  2.896  |  0.470  |  0.485  
  0.523  |  2.901  |  0.531  |  0.516  
  0.508  |  2.906  |  0.516  |  0.500  
  0.554  |  2.911  |  0.554  |  0.554  
  0.508  |  2.917  |  0.508  |  0.508  
  0.523  |  2.922  |  0.523  |  0.523  
  0.523  |  2.927  |  0.516  |  0.531  
  0.508  |  2.932  |  0.508  |  0.508  
  0.508  |  2.937  |  0.516  |  0.500  
  0.539  |  2.942  |  0.539  |  0.539  
  0.508  |  2.948  |  0.516  |  0.500  
  0.523  |  2.953  |  0.523  |  0.523  
  0.508  |  2.958  |  0.500  |  0.516  
  0.523  |  2.963  |  0.516  |  0.531  
  0.477  |  2.968  |  0.485  |  0.470  
  0.523  |  2.973  |  0.524  |  0.523  
  0.508  |  2.978  |  0.516  |  0.500  
  0.539  |  2.983  |  0.546  |  0.531  
  0.554  |  2.989  |  0.554  |  0.554  
  0.508  |  2.994  |  0.508  |  0.508  
  0.462  |  2.999  |  0.462  |  0.462  
  0.539  |  3.004  |  0.531  |  0.546  
  0.508  |  3.014  |  0.516  |  0.500  
  0.477  |  3.019  |  0.477  |  0.477  
