CPU Frequency: 1000mhz
starting lcm thread... 
starting setpoint thread... 
starting print thread... 
initializing imu... 
initializing controller...
initializing motors...
initializing odometry...
attaching imu interupt...
we are running!!!

RUNNING...
SENSORS | ODOMETRY |
  X_DOT  |    X    |
  0.693  |  2.081  |  0.693  |  0.693  
  0.702  |  2.116  |  0.702  |  0.702  
  0.705  |  2.152  |  0.705  |  0.705  
  0.690  |  2.186  |  0.689  |  0.690  
  0.705  |  2.221  |  0.705  |  0.705  
  0.702  |  2.256  |  0.702  |  0.702  
  0.696  |  2.291  |  0.696  |  0.696  
  0.711  |  2.327  |  0.711  |  0.711  
  0.693  |  2.361  |  0.693  |  0.693  
  0.699  |  2.396  |  0.699  |  0.699  
  0.705  |  2.432  |  0.705  |  0.705  
  0.693  |  2.466  |  0.693  |  0.693  
  0.708  |  2.502  |  0.708  |  0.708  
  0.693  |  2.536  |  0.693  |  0.693  
  0.705  |  2.571  |  0.705  |  0.705  
  0.696  |  2.606  |  0.696  |  0.696  
  0.699  |  2.641  |  0.699  |  0.699  
  0.702  |  2.676  |  0.702  |  0.702  
  0.699  |  2.711  |  0.699  |  0.699  
  0.702  |  2.746  |  0.702  |  0.702  
  0.702  |  2.781  |  0.702  |  0.702  
  0.699  |  2.816  |  0.699  |  0.699  
  0.702  |  2.852  |  0.702  |  0.702  
  0.699  |  2.886  |  0.699  |  0.699  
  0.699  |  2.921  |  0.699  |  0.699  
  0.699  |  2.956  |  0.699  |  0.699  
  0.699  |  2.991  |  0.699  |  0.699  
  0.705  |  3.027  |  0.705  |  0.705  
  0.696  |  3.061  |  0.696  |  0.696  
  0.705  |  3.097  |  0.705  |  0.705  
  0.699  |  3.132  |  0.699  |  0.699  
  0.699  |  3.166  |  0.699  |  0.699  
  0.705  |  3.202  |  0.705  |  0.705  
  0.690  |  3.236  |  0.690  |  0.690  
  0.705  |  3.271  |  0.705  |  0.705  
  0.696  |  3.306  |  0.696  |  0.696  
  0.699  |  3.341  |  0.699  |  0.699  
  0.708  |  3.377  |  0.708  |  0.708  
  0.696  |  3.411  |  0.696  |  0.696  
  0.702  |  3.446  |  0.702  |  0.702  
  0.705  |  3.482  |  0.705  |  0.705  
  0.693  |  3.516  |  0.693  |  0.693  
  0.705  |  3.552  |  0.705  |  0.705  
  0.693  |  3.586  |  0.693  |  0.693  
  0.702  |  3.621  |  0.702  |  0.702  
  0.696  |  3.656  |  0.696  |  0.696  
  0.705  |  3.691  |  0.705  |  0.705  
  0.699  |  3.726  |  0.699  |  0.699  
  0.702  |  3.761  |  0.702  |  0.702  
  0.702  |  3.797  |  0.702  |  0.702  
  0.699  |  3.831  |  0.699  |  0.699  
  0.702  |  3.867  |  0.702  |  0.702  
  0.705  |  3.902  |  0.705  |  0.705  
  0.690  |  3.936  |  0.690  |  0.690  
  0.705  |  3.972  |  0.705  |  0.705  
  0.696  |  4.006  |  0.696  |  0.696  
  0.699  |  4.041  |  0.699  |  0.699  
  0.708  |  4.077  |  0.708  |  0.708  
  0.687  |  4.111  |  0.686  |  0.687  
  0.720  |  4.147  |  0.720  |  0.721  
  0.683  |  4.181  |  0.683  |  0.684  
  0.711  |  4.217  |  0.711  |  0.711  
  0.696  |  4.252  |  0.696  |  0.696  
  0.696  |  4.286  |  0.696  |  0.696  
  0.696  |  4.356  |  0.696  |  0.696  
  0.696  |  4.356  |  0.696  |  0.696  
  0.693  |  4.426  |  0.693  |  0.693  
  0.708  |  4.462  |  0.708  |  0.708  
  0.696  |  4.496  |  0.696  |  0.696  
  0.696  |  4.531  |  0.696  |  0.696  
  0.708  |  4.567  |  0.708  |  0.708  
  0.696  |  4.601  |  0.696  |  0.696  
  0.702  |  4.637  |  0.702  |  0.702  
  0.702  |  4.672  |  0.702  |  0.702  
  0.696  |  4.706  |  0.696  |  0.696  
  0.705  |  4.742  |  0.705  |  0.705  
  0.690  |  4.776  |  0.690  |  0.690  
  0.705  |  4.811  |  0.705  |  0.705  
  0.699  |  4.846  |  0.699  |  0.699  
  0.699  |  4.881  |  0.699  |  0.699  
  0.708  |  4.917  |  0.708  |  0.708  
  0.696  |  4.951  |  0.696  |  0.696  
  0.705  |  4.987  |  0.705  |  0.705  
  0.702  |  5.022  |  0.702  |  0.702  
  0.693  |  5.056  |  0.693  |  0.693  
  0.708  |  5.092  |  0.708  |  0.708  
  0.690  |  5.126  |  0.690  |  0.690  
  0.702  |  5.161  |  0.702  |  0.702  
  0.705  |  5.197  |  0.705  |  0.705  
  0.690  |  5.231  |  0.690  |  0.690  
  0.711  |  5.267  |  0.711  |  0.711  
  0.693  |  5.301  |  0.693  |  0.693  
  0.699  |  5.336  |  0.699  |  0.699  
  0.705  |  5.372  |  0.705  |  0.705  
  0.696  |  5.406  |  0.696  |  0.696  
  0.705  |  5.442  |  0.705  |  0.705  
  0.699  |  5.477  |  0.699  |  0.699  
  0.699  |  5.511  |  0.699  |  0.699  
  0.705  |  5.547  |  0.705  |  0.705  
  0.696  |  5.581  |  0.696  |  0.696  
  0.702  |  5.617  |  0.702  |  0.702  
  0.699  |  5.652  |  0.699  |  0.699  
  0.699  |  5.686  |  0.699  |  0.699  

received SIGINT Ctrl-C
